Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,3.9e-05,16.9434,[10 66] ; [20 22],[19.3220339 56.6779661] ; [10.6779661 31.3220339],1
p8,1,0.000521,12.037372,[13 65] ; [19 22],[20.97478992 57.02521008] ; [11.02521008 29.97478992],1
p7,1,0.000656,11.609694,[18 56] ; [23 18],[26.3826087 47.6173913] ; [14.6173913 26.3826087],1
p2,1,0.000844,11.14125,[35 41] ; [32  9],[43.52136752 32.47863248] ; [23.47863248 17.52136752],1
p6,1,0.000907,11.008269,[ 7 68] ; [14 27],[13.57758621 61.42241379] ; [ 7.42241379 33.57758621],1
p11,1,0.003404,8.577108,[32 46] ; [29 13],[39.65 38.35] ; [21.35 20.65],0
s8,1,0.005866,7.59106,[10 68] ; [14 27],[15.73109244 62.26890756] ; [ 8.26890756 32.73109244],0
s2,1,0.007116,7.243563,[15 63] ; [17 23],[21.15254237 56.84745763] ; [10.84745763 29.15254237],0
p9,1,0.010978,6.468908,[38 36] ; [31 10],[44.4 29.6] ; [24.6 16.4],0
p5,1,0.01536,5.874674,[ 4 72] ; [ 8 33],[ 7.79487179 68.20512821] ; [ 4.20512821 36.79487179],0
s6,1,0.016873,5.709584,[20 58] ; [19 21],[25.77966102 52.22033898] ; [13.22033898 26.77966102],0
n6,1,0.023736,5.113793,[38 37] ; [29 11],[43.69565217 31.30434783] ; [23.30434783 16.69565217],0
a5,1,0.032433,4.575464,[38 40] ; [29 13],[43.55 34.45] ; [23.45 18.55],0
p12,1,0.090954,2.857411,[ 1 76] ; [ 3 39],[ 2.58823529 74.41176471] ; [ 1.41176471 40.58823529],0
p10,1,0.105465,2.620896,[35 40] ; [25 15],[39.13043478 35.86956522] ; [20.86956522 19.13043478],0
d5,1,0.105987,2.613068,[46 32] ; [31 11],[50.05 27.95] ; [26.95 15.05],0
a1,1,0.11635,2.465773,[11 67] ; [ 2 40],[ 8.45 69.55] ; [ 4.55 37.45],0
d3,1,0.142392,2.151922,[35 42] ; [25 17],[38.82352941 38.17647059] ; [21.17647059 20.82352941],0
r3,1,0.171946,1.865899,[39 35] ; [27 14],[42.46956522 31.53043478] ; [23.53043478 17.46956522],0
a8,1,0.178646,1.808856,[ 7 66] ; [ 1 37],[ 5.26126126 67.73873874] ; [ 2.73873874 35.26126126],0
a4,1,0.202294,1.625738,[24 53] ; [18 24],[27.17647059 49.82352941] ; [14.82352941 27.17647059],0
b4,1,0.211244,1.562882,[50 28] ; [22 20],[46.8 31.2] ; [25.2 16.8],0
v2,1,0.217361,1.521707,[26 49] ; [19 22],[29.09482759 45.90517241] ; [15.90517241 25.09482759],0
s7,1,0.231396,1.432258,[18 56] ; [13 24],[20.66666667 53.33333333] ; [10.33333333 26.66666667],0
u3,1,0.239501,1.383529,[ 8 26] ; [6 9],[ 9.71428571 24.28571429] ; [ 4.28571429 10.71428571],0
s5,1,0.290605,1.116817,[11 66] ; [ 9 32],[13.05084746 63.94915254] ; [ 6.94915254 34.05084746],0
r2,1,0.302657,1.062451,[45 27] ; [21 19],[42.42857143 29.57142857] ; [23.57142857 16.42857143],0
d1,1,0.317389,0.999677,[28 50] ; [19 23],[30.55 47.45] ; [16.45 25.55],0
b1,1,0.318548,0.994898,[39 39] ; [25 17],[41.6 36.4] ; [22.4 19.6],0
a6,1,0.357197,0.847724,[44 34] ; [20 22],[41.6 36.4] ; [22.4 19.6],0
a7,1,0.364896,0.820974,[41 35] ; [19 23],[38.6440678 37.3559322] ; [21.3559322 20.6440678],0
b3,1,0.40976,0.679496,[18 25] ; [ 9 19],[16.35211268 26.64788732] ; [10.64788732 17.35211268],0
b2,1,0.40976,0.679496,[18 25] ; [ 9 19],[16.35211268 26.64788732] ; [10.64788732 17.35211268],0
p1,1,0.431321,0.619265,[ 9 68] ; [ 3 39],[ 7.76470588 69.23529412] ; [ 4.23529412 37.76470588],0
v4,1,0.44987,0.57098,[42 32] ; [25 14],[43.87610619 30.12389381] ; [23.12389381 15.87610619],0
b5,1,0.454849,0.558539,[39 39] ; [24 18],[40.95 37.05] ; [22.05 19.95],0
d4,1,0.470797,0.520105,[50 27] ; [30 12],[51.76470588 25.23529412] ; [28.23529412 13.76470588],0
r1,1,0.526484,0.401172,[25 52] ; [11 30],[23.49152542 53.50847458] ; [12.50847458 28.49152542],0
s1,1,0.528141,0.397966,[ 6 71] ; [ 2 40],[ 5.17647059 71.82352941] ; [ 2.82352941 39.17647059],0
n1,1,0.573288,0.317211,[13 26] ; [ 7 10],[13.92857143 25.07142857] ; [ 6.07142857 10.92857143],0
n4,1,0.579589,0.306899,[48 29] ; [24 18],[46.58823529 30.41176471] ; [25.41176471 16.58823529],0
a3,1,0.67115,0.18026,[44 32] ; [26 16],[45.08474576 30.91525424] ; [24.91525424 17.08474576],0
n2,1,0.686357,0.163057,[23 16] ; [11  6],[23.67857143 15.32142857] ; [10.32142857  6.67857143],0
v1,1,0.710817,0.137462,[27 46] ; [17 25],[27.93043478 45.06956522] ; [16.06956522 25.93043478],0
u1,1,0.729165,0.11988,[ 6 72] ; [ 4 38],[ 6.5 71.5] ; [ 3.5 38.5],0
a2,1,0.735505,0.114117,[11 67] ; [ 5 37],[10.4 67.6] ; [ 5.6 36.4],0
d2,1,0.804732,0.061121,[29 47] ; [17 25],[29.62711864 46.37288136] ; [16.37288136 25.62711864],0
n3,1,0.840205,0.040655,[19 19] ; [9 8],[19.34545455 18.65454545] ; [8.65454545 8.34545455],0
n5,1,0.846545,0.037453,[47 29] ; [24 16],[46.51724138 29.48275862] ; [24.48275862 15.51724138],0
