Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.000504,12.100887,[3 5] ; [31  3],[6.47619048 1.52380952] ; [27.52380952  6.47619048],1
p7,1,0.026101,4.949336,[2 5] ; [24  9],[4.55 2.45] ; [21.45 11.55],0
p4,1,0.031812,4.608603,[1 6] ; [20 14],[3.58536585 3.41463415] ; [17.41463415 16.58536585],0
b5,1,0.031934,4.602044,[5 3] ; [ 8 26],[2.47619048 5.52380952] ; [10.52380952 23.47619048],0
r3,1,0.032294,4.582802,[6 2] ; [32  1],[7.41463415 0.58536585] ; [30.58536585  2.41463415],0
d3,1,0.073176,3.210311,[7 1] ; [18 16],[4.76190476 3.23809524] ; [20.23809524 13.76190476],0
v2,1,0.07886,3.088235,[3 5] ; [24 10],[5.14285714 2.85714286] ; [21.85714286 12.14285714],0
u1,1,0.07886,3.088235,[3 5] ; [ 4 30],[1.33333333 6.66666667] ; [ 5.66666667 28.33333333],0
a7,1,0.086479,2.938722,[7 1] ; [18 15],[4.87804878 3.12195122] ; [20.12195122 12.87804878],0
p10,1,0.096012,2.770563,[4 3] ; [28  5],[5.6 1.4] ; [26.4  6.6],0
v4,1,0.105301,2.623362,[6 2] ; [31  2],[7.2195122 0.7804878] ; [29.7804878  3.2195122],0
r4,1,0.139615,2.182202,[5 3] ; [29  5],[6.47619048 1.52380952] ; [27.52380952  6.47619048],0
b4,1,0.164742,1.930147,[7 1] ; [21 13],[5.33333333 2.66666667] ; [22.66666667 11.33333333],0
p8,1,0.240137,1.379792,[2 5] ; [18 16],[3.41463415 3.58536585] ; [16.58536585 17.41463415],0
v3,1,0.262943,1.253197,[2 6] ; [15 17],[3.4 4.6] ; [13.6 18.4],0
n5,1,0.26638,1.235294,[4 4] ; [24 10],[5.33333333 2.66666667] ; [22.66666667 11.33333333],0
p2,1,0.268244,1.225702,[5 2] ; [29  4],[5.95 1.05] ; [28.05  4.95],0
p9,1,0.293257,1.104609,[4 3] ; [26  8],[5.12195122 1.87804878] ; [24.87804878  9.12195122],0
r1,1,0.312271,1.021048,[5 3] ; [27  7],[6.0952381 1.9047619] ; [25.9047619  8.0952381],0
s7,1,0.316422,1.003678,[3 4] ; [ 8 25],[1.925 5.075] ; [ 9.075 23.925],0
d1,1,0.348632,0.878431,[4 4] ; [23 11],[5.14285714 2.85714286] ; [21.85714286 12.14285714],0
b1,1,0.348931,0.87734,[5 3] ; [15 19],[3.80952381 4.19047619] ; [16.19047619 17.80952381],0
a8,1,0.40143,0.704038,[1 5] ; [ 2 29],[0.48648649 5.51351351] ; [ 2.51351351 28.48648649],0
u3,1,0.416448,0.660317,[2 1] ; [4 6],[1.38461538 1.61538462] ; [4.61538462 5.38461538],0
n4,1,0.418731,0.653873,[5 3] ; [26  8],[5.9047619 2.0952381] ; [25.0952381  8.9047619],0
d5,1,0.482096,0.494118,[6 2] ; [29  5],[6.66666667 1.33333333] ; [28.33333333  5.66666667],0
a2,1,0.482096,0.494118,[2 6] ; [ 5 29],[1.33333333 6.66666667] ; [ 5.66666667 28.33333333],0
a6,1,0.482096,0.494118,[6 2] ; [21 13],[5.14285714 2.85714286] ; [21.85714286 12.14285714],0
u2,1,0.504985,0.444444,[2 1] ; [4 5],[1.5 1.5] ; [4.5 4.5],0
p3,1,0.529134,0.396054,[3 4] ; [19 15],[3.75609756 3.24390244] ; [18.24390244 15.75609756],0
s2,1,0.56842,0.325333,[3 5] ; [ 9 24],[2.34146341 5.65853659] ; [ 9.65853659 23.34146341],0
s3,1,0.649523,0.206502,[2 6] ; [11 22],[2.53658537 5.46341463] ; [10.46341463 22.53658537],0
a5,1,0.656148,0.198237,[5 3] ; [24 10],[5.52380952 2.47619048] ; [23.47619048 10.52380952],0
s8,1,0.685653,0.163832,[2 6] ; [11 23],[2.47619048 5.52380952] ; [10.52380952 23.47619048],0
p6,1,0.732676,0.116669,[2 5] ; [12 22],[2.3902439 4.6097561] ; [11.6097561 22.3902439],0
v1,1,0.747203,0.103896,[4 3] ; [21 12],[4.375 2.625] ; [20.625 12.375],0
s4,1,0.749934,0.101587,[1 7] ; [ 3 31],[0.76190476 7.23809524] ; [ 3.23809524 30.76190476],0
a4,1,0.763598,0.090456,[4 4] ; [15 19],[3.61904762 4.38095238] ; [15.38095238 18.61904762],0
d2,1,0.79978,0.064329,[5 3] ; [19 14],[4.68292683 3.31707317] ; [19.31707317 13.68292683],0
a3,1,0.964507,0.00198,[5 2] ; [24 10],[4.95121951 2.04878049] ; [24.04878049  9.95121951],0
