Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.000798,11.24561,[3 5] ; [346  70],[6.58490566 1.41509434] ; [342.41509434  73.58490566],1
n6,1,0.03162,4.618959,[5 3] ; [364  50],[6.99526066 1.00473934] ; [362.00473934  51.99526066],0
n5,1,0.03574,4.40945,[4 4] ; [332  82],[6.36966825 1.63033175] ; [329.63033175  84.36966825],0
p10,1,0.041397,4.159677,[5 3] ; [361  53],[6.93838863 1.06161137] ; [359.06161137  54.93838863],0
b1,1,0.060066,3.535561,[6 2] ; [174 242],[3.39622642 4.60377358] ; [176.60377358 239.39622642],0
s8,1,0.109544,2.560789,[2 6] ; [221 192],[4.23752969 3.76247031] ; [218.76247031 194.23752969],0
n4,1,0.113473,2.505171,[5 3] ; [347  68],[6.6572104 1.3427896] ; [345.3427896  69.6572104],0
a7,1,0.127912,2.317662,[4 4] ; [307 108],[5.88179669 2.11820331] ; [305.11820331 109.88179669],0
s4,1,0.130618,2.285143,[3 5] ; [ 70 341],[1.39379475 6.60620525] ; [ 71.60620525 339.39379475],0
p9,1,0.197654,1.659624,[6 2] ; [369  44],[7.12589074 0.87410926] ; [367.87410926  45.12589074],0
u3,1,0.236372,1.402101,[1 2] ; [67 34],[1.96153846 1.03846154] ; [66.03846154 34.96153846],0
a6,1,0.239863,1.381401,[4 4] ; [288 127],[5.52245863 2.47754137] ; [286.47754137 128.52245863],0
p2,1,0.257877,1.280121,[6 2] ; [365  49],[7.03317536 0.96682464] ; [363.96682464  50.03317536],0
v3,1,0.332615,0.938691,[2 5] ; [188 212],[3.26781327 3.73218673] ; [186.73218673 213.26781327],0
s2,1,0.339762,0.91133,[3 5] ; [225 188],[4.33254157 3.66745843] ; [223.66745843 189.33254157],0
r1,1,0.364222,0.823283,[6 2] ; [357  57],[6.88151659 1.11848341] ; [356.11848341  57.88151659],0
a3,1,0.373952,0.790491,[5 3] ; [315  99],[6.06635071 1.93364929] ; [313.93364929 100.06635071],0
p6,1,0.413786,0.667897,[5 3] ; [196 213],[3.85611511 4.14388489] ; [197.14388489 211.85611511],0
v2,1,0.442658,0.589382,[6 2] ; [248 154],[4.95609756 3.04390244] ; [249.04390244 152.95609756],0
d5,1,0.45962,0.54682,[6 2] ; [351  64],[6.75177305 1.24822695] ; [350.24822695  64.75177305],0
v1,1,0.516644,0.420587,[4 4] ; [247 156],[4.88564477 3.11435523] ; [246.11435523 156.88564477],0
d4,1,0.530207,0.393995,[6 2] ; [346  69],[6.6572104 1.3427896] ; [345.3427896  69.6572104],0
a4,1,0.531035,0.39241,[3 5] ; [202 213],[3.87706856 4.12293144] ; [201.12293144 213.87706856],0
d2,1,0.603523,0.269715,[5 3] ; [221 194],[4.27423168 3.72576832] ; [221.72576832 193.27423168],0
b4,1,0.612764,0.25617,[4 4] ; [245 171],[4.69811321 3.30188679] ; [244.30188679 171.69811321],0
p4,1,0.631456,0.230091,[7 1] ; [336  80],[6.47169811 1.52830189] ; [336.52830189  79.47169811],0
b5,1,0.662827,0.190108,[4 4] ; [240 176],[4.60377358 3.39622642] ; [239.39622642 176.60377358],0
s7,1,0.663035,0.189858,[4 4] ; [225 165],[4.60301508 3.39698492] ; [224.39698492 165.60301508],0
b2,1,0.681213,0.168764,[3 3] ; [112 157],[2.50909091 3.49090909] ; [112.49090909 156.50909091],0
b3,1,0.681213,0.168764,[3 3] ; [112 157],[2.50909091 3.49090909] ; [112.49090909 156.50909091],0
d3,1,0.705889,0.142418,[5 3] ; [286 130],[5.49056604 2.50943396] ; [285.50943396 130.49056604],0
u2,1,0.790044,0.070891,[2 1] ; [59 41],[1.77669903 1.22330097] ; [59.22330097 40.77669903],0
p8,1,0.823703,0.049633,[5 3] ; [273 139],[5.2952381 2.7047619] ; [272.7047619 139.2952381],0
s3,1,0.85615,0.032861,[5 3] ; [245 168],[4.75059382 3.24940618] ; [245.24940618 167.75059382],0
n1,1,0.856348,0.03277,[1 1] ; [27 35],[0.875 1.125] ; [27.125 34.875],0
a2,1,0.879921,0.022822,[2 6] ; [114 302],[2.18867925 5.81132075] ; [113.81132075 302.18867925],0
p7,1,0.884133,0.021238,[6 2] ; [318  94],[6.17142857 1.82857143] ; [317.82857143  94.17142857],0
s5,1,0.914814,0.011442,[3 4] ; [163 236],[2.86206897 4.13793103] ; [163.13793103 235.86206897],0
a8,1,0.939243,0.00581,[1 6] ; [ 50 326],[0.93211488 6.06788512] ; [ 50.06788512 325.93211488],0
d1,1,0.944179,0.004903,[5 3] ; [265 151],[5.09433962 2.90566038] ; [264.90566038 151.09433962],0
p1,1,0.98972,0.000166,[1 7] ; [ 51 362],[0.98812352 7.01187648] ; [ 51.01187648 361.98812352],0
