Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3e-06,22.145797,[86 31] ; [36 52],[69.62926829 47.37073171] ; [52.37073171 35.62926829],1
p2,1,0.00173,9.81573,[108   9] ; [70 21],[100.125  16.875] ; [77.875 13.125],0
v3,1,0.003371,8.594731,[57 59] ; [25 62],[46.85714286 69.14285714] ; [35.14285714 51.85714286],0
b5,1,0.003404,8.577361,[74 43] ; [39 52],[63.5625 53.4375] ; [49.4375 41.5625],0
n5,1,0.006509,7.403787,[95 22] ; [58 32],[86.47826087 30.52173913] ; [66.52173913 23.47826087],0
s3,1,0.006809,7.322587,[20 97] ; [30 60],[28.26086957 88.73913043] ; [21.73913043 68.26086957],0
b2,1,0.011437,6.396086,[33 38] ; [16 47],[25.96268657 45.03731343] ; [23.03731343 39.96268657],0
b3,1,0.011437,6.396086,[33 38] ; [16 47],[25.96268657 45.03731343] ; [23.03731343 39.96268657],0
p9,1,0.018933,5.507699,[105  11] ; [71 19],[99.10679612 16.89320388] ; [76.89320388 13.10679612],0
p10,1,0.021936,5.250876,[101  14] ; [68 22],[94.80487805 20.19512195] ; [74.19512195 15.80487805],0
a7,1,0.026886,4.898103,[92 25] ; [59 32],[84.9375 32.0625] ; [66.0625 24.9375],0
r3,1,0.030644,4.672791,[113   4] ; [81 10],[109.125   7.875] ; [84.875  6.125],0
d1,1,0.049691,3.851852,[70 47] ; [42 49],[63. 54.] ; [49. 42.],0
a3,1,0.050092,3.838369,[85 31] ; [55 36],[78.45410628 37.54589372] ; [61.54589372 29.45410628],0
d4,1,0.064623,3.414568,[94 23] ; [63 28],[88.3125 28.6875] ; [68.6875 22.3125],0
d5,1,0.075293,3.16368,[99 18] ; [68 23],[93.9375 23.0625] ; [73.0625 17.9375],0
d3,1,0.075826,3.15217,[82 35] ; [53 38],[75.9375 41.0625] ; [59.0625 31.9375],0
a4,1,0.098932,2.722677,[54 62] ; [32 59],[48.19323671 67.80676329] ; [37.80676329 53.19323671],0
u3,1,0.107871,2.58514,[20 12] ; [15 20],[16.71641791 15.28358209] ; [18.28358209 16.71641791],0
n2,1,0.124178,2.363812,[9 1] ; [14  8],[7.1875 2.8125] ; [15.8125  6.1875],0
s5,1,0.135391,2.22958,[23 91] ; [26 63],[27.51724138 86.48275862] ; [21.48275862 67.51724138],0
a2,1,0.1458,2.115651,[29 88] ; [15 76],[24.75 92.25] ; [19.25 71.75],0
v4,1,0.17189,1.86638,[113   4] ; [84  7],[110.8125   6.1875] ; [86.1875  4.8125],0
r2,1,0.185509,1.75293,[110   5] ; [82  8],[107.70731707   7.29268293] ; [84.29268293  5.70731707],0
p7,1,0.188027,1.73301,[94 22] ; [66 24],[90.09708738 25.90291262] ; [69.90291262 20.09708738],0
u1,1,0.188487,1.729403,[22 95] ; [11 80],[18.5625 98.4375] ; [14.4375 76.5625],0
p1,1,0.190463,1.714032,[ 10 107] ; [13 78],[ 12.9375 104.0625] ; [10.0625 80.9375],0
r4,1,0.19229,1.699982,[109   8] ; [80 11],[106.3125  10.6875] ; [82.6875  8.3125],0
r1,1,0.260825,1.264371,[95 22] ; [68 23],[91.6875 25.3125] ; [71.3125 19.6875],0
