Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,96.973406,[279  96] ; [ 7 57],[244.30523918 130.69476082] ; [41.69476082 22.30523918],1
d4,1,0.0,61.687718,[335  40] ; [32 32],[313.49658314  61.50341686] ; [53.50341686 10.49658314],1
d3,1,0.0,27.010525,[288  87] ; [29 35],[270.78587699 104.21412301] ; [46.21412301 17.78587699],1
a3,1,0.000158,14.268655,[293  81] ; [36 28],[280.92694064  93.07305936] ; [48.07305936 15.92694064],1
u1,1,0.000246,13.438789,[ 95 280] ; [ 3 61],[ 83.71298405 291.28701595] ; [14.28701595 49.71298405],1
a5,1,0.00025,13.411477,[305  70] ; [39 25],[293.84965831  81.15034169] ; [50.15034169 13.84965831],1
a4,1,0.000533,11.996862,[201 173] ; [19 44],[188.28375286 185.71624714] ; [31.71624714 31.28375286],1
d2,1,0.001383,10.227707,[215 159] ; [23 41],[203.22374429 170.77625571] ; [34.77625571 29.22374429],0
r1,1,0.004022,8.273763,[317  56] ; [45 19],[308.98398169  64.01601831] ; [53.01601831 10.98398169],0
n4,1,0.00526,7.787892,[345  29] ; [52 12],[338.99086758  35.00913242] ; [58.00913242  5.99086758],0
p1,1,0.005601,7.674393,[ 33 341] ; [13 51],[ 39.27853881 334.72146119] ; [ 6.72146119 57.27853881],0
a2,1,0.011082,6.452148,[110 265] ; [ 9 55],[101.65148064 273.34851936] ; [17.34851936 46.65148064],0
s1,1,0.035738,4.409585,[ 10 360] ; [ 5 58],[ 12.81755196 357.18244804] ; [ 2.18244804 60.81755196],0
v3,1,0.03746,4.329354,[170 188] ; [21 42],[162.41805226 195.58194774] ; [28.58194774 34.41805226],0
r4,1,0.040778,4.185198,[350  25] ; [55  9],[345.95671982  29.04328018] ; [59.04328018  4.95671982],0
r3,1,0.047468,3.928739,[358  14] ; [58  6],[354.93577982  17.06422018] ; [61.06422018  2.93577982],0
s5,1,0.079969,3.065533,[146 212] ; [18 44],[139.79047619 218.20952381] ; [24.20952381 37.79047619],0
s6,1,0.090399,2.867257,[279  85] ; [42 21],[273.63934426  90.36065574] ; [47.36065574 15.63934426],0
v4,1,0.10047,2.698061,[360  13] ; [58  5],[357.60091743  15.39908257] ; [60.39908257  2.60091743],0
v1,1,0.11012,2.552503,[237 127] ; [35 29],[231.3271028 132.6728972] ; [40.6728972 23.3271028],0
a7,1,0.121564,2.39706,[280  94] ; [42 22],[274.94977169  99.05022831] ; [47.05022831 16.94977169],0
r2,1,0.133595,2.250222,[353  18] ; [57  6],[350.48387097  20.51612903] ; [59.51612903  3.48387097],0
n2,1,0.143689,2.137998,[49 12] ; [8 5],[46.98648649 14.01351351] ; [10.01351351  2.98648649],0
p3,1,0.146078,2.112735,[262 112] ; [39 25],[257.01826484 116.98173516] ; [43.98173516 20.01826484],0
v2,1,0.147166,2.101384,[224 141] ; [32 30],[218.82903981 146.17096019] ; [37.17096019 24.82903981],0
p8,1,0.182926,1.773691,[244 128] ; [46 16],[248.57142857 123.42857143] ; [41.42857143 20.57142857],0
a6,1,0.22225,1.489782,[263 112] ; [40 24],[258.82687927 116.17312073] ; [44.17312073 19.82687927],0
n6,1,0.229535,1.443743,[348  25] ; [57  7],[345.68649886  27.31350114] ; [59.31350114  4.68649886],0
p2,1,0.242355,1.366845,[343  30] ; [56  8],[340.56521739  32.43478261] ; [58.43478261  5.56521739],0
p12,1,0.314725,1.010741,[ 37 337] ; [ 9 55],[ 39.27853881 334.72146119] ; [ 6.72146119 57.27853881],0
p9,1,0.314918,1.009936,[341  32] ; [56  8],[338.85812357  34.14187643] ; [58.14187643  5.85812357],0
