Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,51.680073,[ 24 138] ; [58 44],[ 50.31818182 111.68181818] ; [31.68181818 70.31818182],1
p6,1,0.0,25.524299,[ 17 143] ; [37 64],[ 33.10344828 126.89655172] ; [20.89655172 80.10344828],1
s6,1,4e-06,21.19419,[ 50 111] ; [60 40],[67.85440613 93.14559387] ; [42.14559387 57.85440613],1
p8,1,1e-05,19.481357,[ 45 115] ; [56 45],[61.91570881 98.08429119] ; [39.08429119 61.91570881],1
p7,1,0.000131,14.633936,[ 59 100] ; [62 39],[73.99615385 85.00384615] ; [47.00384615 53.99615385],1
p5,1,0.000682,11.536832,[  1 159] ; [ 9 92],[  6.1302682 153.8697318] ; [ 3.8697318 97.1302682],1
p2,1,0.000759,11.340089,[97 64] ; [81 20],[109.38167939  51.61832061] ; [68.61832061 32.38167939],1
s8,1,0.013538,6.097387,[ 17 145] ; [22 80],[ 23.93181818 138.06818182] ; [15.06818182 86.93181818],0
r4,1,0.017698,5.6258,[116  46] ; [86 16],[123.95454545  38.04545455] ; [78.04545455 23.95454545],0
a5,1,0.02288,5.177622,[85 77] ; [68 34],[93.88636364 68.11363636] ; [59.11363636 42.88636364],0
d3,1,0.030305,4.69188,[90 70] ; [71 31],[98.32061069 61.67938931] ; [62.67938931 39.32061069],0
p11,1,0.040623,4.191682,[101  61] ; [76 26],[108.61363636  53.38636364] ; [68.38636364 33.61363636],0
p10,1,0.058015,3.593254,[91 67] ; [70 31],[98.21621622 59.78378378] ; [62.78378378 38.21621622],0
a7,1,0.058512,3.579063,[103  57] ; [77 25],[109.92366412  50.07633588] ; [70.07633588 31.92366412],0
r1,1,0.06038,3.526902,[97 65] ; [72 29],[104.09885932  57.90114068] ; [64.90114068 36.09885932],0
r3,1,0.067717,3.337508,[134  27] ; [93  9],[138.96197719  22.03802281] ; [88.03802281 13.96197719],0
s5,1,0.079201,3.081227,[ 20 135] ; [21 78],[ 25.01968504 129.98031496] ; [15.98031496 83.01968504],0
s2,1,0.094803,2.790867,[ 34 126] ; [31 71],[ 39.69465649 120.30534351] ; [25.30534351 76.69465649],0
v2,1,0.098193,2.734646,[ 48 104] ; [41 57],[54.112 97.888] ; [34.888 63.112],0
a4,1,0.12771,2.320122,[ 47 114] ; [39 63],[ 52.64638783 108.35361217] ; [33.35361217 68.64638783],0
s3,1,0.150985,2.062275,[ 51 109] ; [41 60],[ 56.39846743 103.60153257] ; [35.60153257 65.39846743],0
d5,1,0.153876,2.0334,[110  51] ; [78 24],[115.08745247  45.91254753] ; [72.91254753 29.08745247],0
d4,1,0.162263,1.953005,[112  49] ; [79 23],[116.92395437  44.07604563] ; [74.07604563 27.92395437],0
d1,1,0.16908,1.891082,[67 95] ; [51 51],[72.40909091 89.59090909] ; [45.59090909 56.40909091],0
n4,1,0.180096,1.796833,[93 69] ; [67 35],[98.18181818 63.81818182] ; [61.81818182 40.18181818],0
n6,1,0.212869,1.551808,[112  50] ; [77 24],[116.41825095  45.58174905] ; [72.58174905 28.41825095],0
v4,1,0.21568,1.532882,[133  28] ; [90 12],[136.51330798  24.48669202] ; [86.48669202 15.51330798],0
n3,1,0.225763,1.467358,[37 25] ; [17  6],[39.38823529 22.61176471] ; [14.61176471  8.38823529],0
a1,1,0.237357,1.396221,[ 10 152] ; [ 3 99],[  7.97727273 154.02272727] ; [ 5.02272727 96.97727273],0
p12,1,0.277877,1.177443,[  5 155] ; [ 6 96],[  6.71755725 153.28244275] ; [ 4.28244275 97.71755725],0
s1,1,0.307324,1.042141,[  4 154] ; [ 5 97],[  5.46923077 152.53076923] ; [ 3.53076923 98.46923077],0
u2,1,0.310548,1.028344,[32 45] ; [22 21],[34.65 42.35] ; [19.35 23.65],0
p9,1,0.326212,0.963876,[100  57] ; [71 31],[103.65637066  53.34362934] ; [67.34362934 34.65637066],0
a6,1,0.34851,0.878874,[107  55] ; [73 29],[110.45454545  51.54545455] ; [69.54545455 32.45454545],0
p1,1,0.348713,0.878136,[  8 152] ; [ 8 94],[  9.77099237 150.22900763] ; [ 6.22900763 95.77099237],0
r2,1,0.41567,0.662526,[135  25] ; [88 12],[137.23076923  22.76923077] ; [85.76923077 14.23076923],0
a8,1,0.467631,0.527568,[ 17 135] ; [ 8 88],[ 15.32258065 136.67741935] ; [ 9.67741935 86.32258065],0
u3,1,0.506118,0.442084,[30 47] ; [19 23],[31.70588235 45.29411765] ; [17.29411765 24.70588235],0
b4,1,0.546718,0.36323,[94 68] ; [63 39],[96.34090909 65.65909091] ; [60.65909091 41.34090909],0
v3,1,0.549469,0.35827,[ 31 125] ; [23 77],[ 32.90625 123.09375] ; [21.09375 78.90625],0
n1,1,0.583311,0.300912,[20 42] ; [ 6 17],[18.96470588 43.03529412] ; [ 7.03529412 15.96470588],0
b5,1,0.588358,0.292916,[96 66] ; [57 45],[93.88636364 68.11363636] ; [59.11363636 42.88636364],0
n5,1,0.603088,0.270363,[92 69] ; [61 40],[94.01908397 66.98091603] ; [58.98091603 42.01908397],0
u1,1,0.617683,0.249137,[ 13 149] ; [10 92],[ 14.11363636 147.88636364] ; [ 8.88636364 93.11363636],0
a3,1,0.624501,0.239592,[85 76] ; [57 45],[86.92775665 74.07224335] ; [55.07224335 46.92775665],0
a2,1,0.797539,0.065809,[ 22 140] ; [15 87],[ 22.70454545 139.29545455] ; [14.29545455 87.70454545],0
d2,1,0.846243,0.037603,[62 97] ; [41 61],[62.74712644 96.25287356] ; [40.25287356 61.74712644],0
b1,1,0.878087,0.02353,[ 62 100] ; [40 62],[62.59090909 99.40909091] ; [39.40909091 62.59090909],0
s4,1,0.881028,0.0224,[ 24 138] ; [14 85],[ 23.5862069 138.4137931] ; [14.4137931 84.5862069],0
b2,1,0.903835,0.014597,[20 60] ; [14 40],[20.29850746 59.70149254] ; [13.70149254 40.29850746],0
b3,1,0.903835,0.014597,[20 60] ; [14 40],[20.29850746 59.70149254] ; [13.70149254 40.29850746],0
n2,1,0.924215,0.009049,[40 24] ; [14  8],[40.18604651 23.81395349] ; [13.81395349  8.18604651],0
