Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,54.54768,[ 48 122] ; [175  97],[85.76923077 84.23076923] ; [137.23076923 134.76923077],1
p6,1,0.0,41.565397,[ 31 141] ; [130 139],[ 62.79365079 109.20634921] ; [ 98.20634921 170.79365079],1
p4,1,0.0,29.171937,[73 99] ; [186  86],[100.33333333  71.66666667] ; [158.66666667 113.33333333],1
p3,1,3e-06,21.875336,[ 57 115] ; [152 120],[80.96396396 91.03603604] ; [128.03603604 143.96396396],1
p2,1,0.000281,13.196042,[135  37] ; [246  25],[147.92776524  24.07223476] ; [233.07223476  37.92776524],1
s8,1,0.000751,11.359081,[ 52 120] ; [126 146],[ 68.95495495 103.04504505] ; [109.04504505 162.95495495],1
s6,1,0.001193,10.500646,[99 71] ; [196  72],[114.49771689  55.50228311] ; [180.50228311  87.49771689],0
r1,1,0.001669,9.881867,[114  57] ; [216  54],[127.95918367  43.04081633] ; [202.04081633  67.95918367],0
p10,1,0.003109,8.742285,[142  30] ; [248  22],[151.76470588  20.23529412] ; [238.23529412  31.76470588],0
s7,1,0.004822,7.944949,[ 61 107] ; [130 129],[75.14754098 92.85245902] ; [115.85245902 143.14754098],0
s5,1,0.005282,7.78023,[ 40 119] ; [102 164],[ 53.12470588 105.87529412] ; [ 88.87529412 177.12470588],0
a3,1,0.006055,7.533842,[105  66] ; [200  71],[117.99773756  53.00226244] ; [187.00226244  83.99773756],0
a2,1,0.010548,6.539957,[ 25 147] ; [ 67 205],[ 35.63963964 136.36036036] ; [ 56.36036036 215.63963964],0
a1,1,0.013665,6.080959,[  1 171] ; [ 13 259],[  5.42342342 166.57657658] ; [  8.57657658 263.42342342],0
p11,1,0.048682,3.886291,[129  43] ; [225  47],[137.13513514  34.86486486] ; [216.86486486  55.13513514],0
n4,1,0.049463,3.859578,[118  54] ; [208  62],[126.85972851  45.14027149] ; [199.14027149  70.85972851],0
r4,1,0.059008,3.565056,[143  29] ; [243  29],[149.53153153  22.46846847] ; [236.46846847  35.53153153],0
d5,1,0.061856,3.4869,[126  46] ; [219  52],[133.9503386  38.0496614] ; [211.0496614  59.9503386],0
a6,1,0.06703,3.354295,[105  67] ; [189  83],[113.89189189  58.10810811] ; [180.10810811  91.89189189],0
n3,1,0.084116,2.983523,[35 16] ; [48 10],[38.83486239 12.16513761] ; [44.16513761 13.83486239],0
s2,1,0.089073,2.891045,[74 96] ; [141 131],[82.69230769 87.30769231] ; [132.30769231 139.69230769],0
d3,1,0.090075,2.873029,[105  67] ; [186  84],[113.239819  58.760181] ; [177.760181  92.239819],0
b5,1,0.099768,2.709247,[117  55] ; [164 108],[108.85585586  63.14414414] ; [172.14414414  99.85585586],0
s3,1,0.104228,2.639628,[84 87] ; [154 116],[92.28571429 78.71428571] ; [145.71428571 124.28571429],0
r3,1,0.111513,2.532641,[158  13] ; [259  11],[161.69387755   9.30612245] ; [255.30612245  14.69387755],0
d1,1,0.156627,2.006491,[83 89] ; [150 122],[90.26126126 81.73873874] ; [142.73873874 129.26126126],0
p12,1,0.156835,2.004484,[  6 165] ; [ 18 253],[  9.28506787 161.71493213] ; [ 14.71493213 256.28506787],0
n1,1,0.160016,1.974078,[24 27] ; [20 39],[20.4 30.6] ; [23.6 35.4],0
u1,1,0.177491,1.818506,[ 21 151] ; [ 46 226],[ 25.95495495 146.04504505] ; [ 41.04504505 230.95495495],0
p5,1,0.193545,1.690424,[ 12 159] ; [ 29 242],[ 15.86199095 155.13800905] ; [ 25.13800905 245.86199095],0
a8,1,0.213729,1.545988,[ 20 143] ; [ 42 209],[ 24.41062802 138.58937198] ; [ 37.58937198 213.41062802],0
v1,1,0.216224,1.529259,[71 95] ; [130 136],[77.23611111 88.76388889] ; [123.76388889 142.23611111],0
v4,1,0.217616,1.52002,[158  14] ; [255  14],[161.07936508  10.92063492] ; [251.92063492  17.07936508],0
b1,1,0.232779,1.423797,[ 58 114] ; [107 165],[ 63.91891892 108.08108108] ; [101.08108108 170.91891892],0
s1,1,0.262347,1.256331,[  7 165] ; [  6 264],[  5.05882353 166.94117647] ; [  7.94117647 262.05882353],0
b4,1,0.26989,1.217304,[104  68] ; [150 122],[98.3963964 73.6036036] ; [155.6036036 116.3963964],0
a5,1,0.300604,1.071512,[118  54] ; [199  73],[122.8018018  49.1981982] ; [194.1981982  77.8018018],0
v2,1,0.316862,1.001855,[ 65 103] ; [115 149],[70. 98.] ; [110. 154.],0
u4,1,0.326372,0.963241,[  3 169] ; [  2 270],[  1.93693694 170.06306306] ; [  3.06306306 268.93693694],0
n5,1,0.360285,0.8369,[119  52] ; [198  71],[123.19772727  47.80227273] ; [193.80227273  75.19772727],0
a7,1,0.378076,0.776949,[119  53] ; [198  73],[123.07900677  48.92099323] ; [193.92099323  77.07900677],0
d2,1,0.417945,0.656086,[ 70 101] ; [122 150],[74.11286682 96.88713318] ; [117.88713318 154.11286682],0
r2,1,0.445484,0.582117,[156  15] ; [247  18],[158.05733945  12.94266055] ; [244.94266055  20.05733945],0
u3,1,0.464183,0.53579,[40 27] ; [38 33],[37.86956522 29.13043478] ; [40.13043478 30.86956522],0
p1,1,0.486302,0.484698,[ 13 159] ; [ 16 256],[ 11.23423423 160.76576577] ; [ 17.76576577 254.23423423],0
n6,1,0.511403,0.431196,[141  30] ; [229  41],[143.46938776  27.53061224] ; [226.53061224  43.46938776],0
d4,1,0.604875,0.267705,[135  37] ; [219  53],[137.13513514  34.86486486] ; [216.86486486  55.13513514],0
s4,1,0.618006,0.24868,[ 33 138] ; [ 57 211],[ 35.05694761 135.94305239] ; [ 54.94305239 213.05694761],0
b2,1,0.659054,0.194675,[30 59] ; [ 62 108],[31.61389961 57.38610039] ; [ 60.38610039 109.61389961],0
b3,1,0.659054,0.194675,[30 59] ; [ 62 108],[31.61389961 57.38610039] ; [ 60.38610039 109.61389961],0
n2,1,0.787468,0.072684,[40 11] ; [45 14],[39.40909091 11.59090909] ; [45.59090909 13.40909091],0
u2,1,0.804771,0.061096,[34 33] ; [37 33],[34.72262774 32.27737226] ; [36.27737226 33.72262774],0
a4,1,0.921782,0.009641,[74 97] ; [119 153],[74.49887133 96.50112867] ; [118.50112867 153.49887133],0
