Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,105.028058,[328  16] ; [20 24],[308.53608247  35.46391753] ; [39.46391753  4.53608247],1
p11,1,0.0,32.912683,[296  48] ; [23 22],[282.09768638  61.90231362] ; [36.90231362  8.09768638],1
n6,1,3e-06,22.107124,[304  36] ; [28 16],[293.95833333  46.04166667] ; [38.04166667  5.95833333],1
s8,1,0.000285,13.167597,[211 131] ; [15 30],[199.72093023 142.27906977] ; [26.27906977 18.72093023],1
p2,1,0.000293,13.114888,[317  26] ; [34 11],[310.29123711  32.70876289] ; [40.70876289  4.29123711],1
a3,1,0.000654,11.615616,[264  79] ; [24 21],[254.59793814  88.40206186] ; [33.40206186 11.59793814],1
a5,1,0.001823,9.720046,[271  73] ; [26 19],[262.64267352  81.35732648] ; [34.35732648 10.64267352],0
r4,1,0.003499,8.526983,[324  20] ; [37  8],[319.23907455  24.76092545] ; [41.76092545  3.23907455],0
d1,1,0.007974,7.039409,[216 128] ; [19 26],[207.81491003 136.18508997] ; [27.18508997 17.81491003],0
b1,1,0.015811,5.823744,[134 210] ; [26 19],[141.49100257 202.50899743] ; [18.50899743 26.49100257],0
v1,1,0.020107,5.402618,[203 133] ; [19 26],[195.77952756 140.22047244] ; [26.22047244 18.77952756],0
r3,1,0.021068,5.321183,[337   5] ; [42  3],[334.93023256   7.06976744] ; [44.06976744  0.93023256],0
u2,1,0.021435,5.291063,[53 25] ; [ 8 12],[48.55102041 29.44897959] ; [12.44897959  7.55102041],0
s7,1,0.024371,5.068042,[218 112] ; [22 23],[211.2 118.8] ; [28.8 16.2],0
n4,1,0.039469,4.240571,[280  64] ; [30 14],[274.84536082  69.15463918] ; [35.15463918  8.84536082],0
r1,1,0.043621,4.071187,[292  51] ; [33 12],[287.30670103  55.69329897] ; [37.69329897  7.30670103],0
p12,1,0.058345,3.583829,[ 39 305] ; [ 1 44],[ 35.37275064 308.62724936] ; [ 4.62724936 40.37275064],0
r2,1,0.058717,3.573263,[323  15] ; [40  5],[320.34986945  17.65013055] ; [42.65013055  2.34986945],0
b5,1,0.075941,3.149688,[197 147] ; [32 13],[202.50899743 141.49100257] ; [26.49100257 18.50899743],0
n1,1,0.093804,2.807847,[20 41] ; [7 5],[22.56164384 38.43835616] ; [4.43835616 7.56164384],0
p6,1,0.09535,2.781651,[182 160] ; [18 27],[176.74418605 165.25581395] ; [23.25581395 21.74418605],0
d2,1,0.098995,2.72166,[170 173] ; [16 28],[164.85271318 178.14728682] ; [21.14728682 22.85271318],0
v2,1,0.100946,2.690527,[202 131] ; [21 23],[196.9734748 136.0265252] ; [26.0265252 17.9734748],0
s5,1,0.111227,2.536701,[166 172] ; [16 28],[161.03664921 176.96335079] ; [20.96335079 23.03664921],0
a6,1,0.123106,2.377352,[234 108] ; [25 19],[229.47668394 112.52331606] ; [29.52331606 14.47668394],0
p3,1,0.12396,2.36656,[216 127] ; [23 22],[211.28092784 131.71907216] ; [27.71907216 17.28092784],0
p8,1,0.165339,1.924701,[240 102] ; [27 18],[235.95348837 106.04651163] ; [31.04651163 13.95348837],0
n5,1,0.178965,1.806196,[278  64] ; [32 12],[274.66321244  67.33678756] ; [35.33678756  8.66321244],0
p4,1,0.187272,1.738953,[253  90] ; [29 16],[249.29381443  93.70618557] ; [32.70618557 12.29381443],0
s2,1,0.201862,1.628852,[231 112] ; [26 19],[227.19329897 115.80670103] ; [29.80670103 15.19329897],0
b2,1,0.227218,1.45819,[ 82 135] ; [ 7 20],[ 79.15163934 137.84836066] ; [ 9.84836066 17.15163934],0
b3,1,0.227218,1.45819,[ 82 135] ; [ 7 20],[ 79.15163934 137.84836066] ; [ 9.84836066 17.15163934],0
a4,1,0.231711,1.43033,[162 181] ; [17 28],[158.23969072 184.76030928] ; [20.76030928 24.23969072],0
n2,1,0.251964,1.312381,[47 14] ; [11  1],[48.46575342 12.53424658] ; [9.53424658 2.46575342],0
v3,1,0.252634,1.308679,[143 193] ; [14 28],[139.55555556 196.44444444] ; [17.44444444 24.55555556],0
