Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,38.833272,[ 22 114] ; [27 14],[37.64971751 98.35028249] ; [11.35028249 29.64971751],1
s2,1,0.0,26.839793,[ 27 117] ; [25 17],[ 40.25806452 103.74193548] ; [11.74193548 30.25806452],1
s6,1,1e-06,23.814316,[46 99] ; [31 11],[59.70588235 85.29411765] ; [17.29411765 24.70588235],1
u3,1,0.000132,14.609944,[23 40] ; [13  1],[29.45454545 33.54545455] ; [6.54545455 7.45454545],1
r4,1,0.000322,12.938005,[93 52] ; [39  3],[102.35294118  42.64705882] ; [29.64705882 12.35294118],1
p9,1,0.00035,12.78073,[41 99] ; [25 17],[50.76923077 89.23076923] ; [15.23076923 26.76923077],1
s3,1,0.000903,11.017114,[47 94] ; [26 16],[56.24590164 84.75409836] ; [16.75409836 25.24590164],1
p3,1,0.001805,9.738114,[ 33 111] ; [20 22],[ 41.03225806 102.96774194] ; [11.96774194 30.03225806],0
u2,1,0.00206,9.49523,[23 38] ; [11  2],[28.02702703 32.97297297] ; [5.97297297 7.02702703],0
n6,1,0.002179,9.391961,[81 62] ; [34  7],[89.375 53.625] ; [25.625 15.375],0
p4,1,0.004037,8.267259,[ 44 100] ; [23 19],[51.87096774 92.12903226] ; [15.12903226 26.87096774],0
p6,1,0.00407,8.252424,[ 25 116] ; [16 25],[ 31.76373626 109.23626374] ; [ 9.23626374 31.76373626],0
p8,1,0.005867,7.590639,[ 36 106] ; [20 22],[43.2173913 98.7826087] ; [12.7826087 29.2173913],0
v3,1,0.006226,7.48375,[ 33 106] ; [18 21],[39.8258427 99.1741573] ; [11.1741573 27.8258427],0
v4,1,0.007712,7.09925,[110  33] ; [40  2],[115.94594595  27.05405405] ; [34.05405405  7.94594595],0
a8,1,0.010167,6.605484,[ 14 120] ; [10 27],[ 18.80701754 115.19298246] ; [ 5.19298246 31.80701754],0
d1,1,0.011082,6.452114,[61 84] ; [27 15],[68.23529412 76.76470588] ; [19.76470588 22.23529412],0
p5,1,0.015292,5.882522,[  4 140] ; [ 5 37],[  6.96774194 137.03225806] ; [ 2.03225806 39.96774194],0
v1,1,0.01534,5.877037,[47 96] ; [22 19],[53.625 89.375] ; [15.375 25.625],0
r3,1,0.017915,5.604486,[114  29] ; [40  2],[119.03783784  23.96216216] ; [34.96216216  7.03783784],0
d2,1,0.023288,5.146864,[63 79] ; [27 15],[69.45652174 72.54347826] ; [20.54347826 21.45652174],0
