Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,2.3e-05,17.933961,[28 10] ; [49 90],[16.53107345 21.46892655] ; [60.46892655 78.53107345],1
s7,1,0.000292,13.121517,[13 24] ; [ 14 119],[ 5.87647059 31.12352941] ; [ 21.12352941 111.87647059],1
s2,1,0.001637,9.917779,[19 19] ; [ 33 106],[11.16384181 26.83615819] ; [40.83615819 98.16384181],0
s3,1,0.006236,7.480767,[21 17] ; [43 95],[13.81818182 24.18181818] ; [50.18181818 87.81818182],0
s5,1,0.00739,7.175531,[14 23] ; [ 24 114],[ 8.03428571 28.96571429] ; [ 29.96571429 108.03428571],0
n6,1,0.032141,4.590973,[29  8] ; [83 57],[23.41242938 13.58757062] ; [88.58757062 51.41242938],0
r2,1,0.130897,2.281839,[35  3] ; [114  25],[31.98870056  6.01129944] ; [117.01129944  21.98870056],0
p6,1,0.137276,2.208231,[10 27] ; [ 22 113],[ 6.88372093 30.11627907] ; [ 25.11627907 109.88372093],0
n1,1,0.148814,2.084368,[ 6 11] ; [10 44],[ 3.83098592 13.16901408] ; [12.16901408 41.83098592],0
d3,1,0.184022,1.76484,[27 10] ; [85 54],[23.54545455 13.45454545] ; [88.45454545 50.54545455],0
a4,1,0.18487,1.758031,[ 8 30] ; [45 95],[11.31460674 26.68539326] ; [41.68539326 98.31460674],0
v1,1,0.190402,1.714504,[10 27] ; [53 84],[13.39655172 23.60344828] ; [49.60344828 87.39655172],0
n2,1,0.228213,1.451967,[13  4] ; [32 21],[10.92857143  6.07142857] ; [34.07142857 18.92857143],0
b4,1,0.233064,1.422062,[25 13] ; [77 63],[21.7752809 16.2247191] ; [80.2247191 59.7752809],0
n5,1,0.252532,1.309244,[15 23] ; [41 97],[12.09090909 25.90909091] ; [43.90909091 94.09090909],0
d1,1,0.264636,1.244341,[13 25] ; [62 78],[16.01123596 21.98876404] ; [58.98876404 81.01123596],0
p10,1,0.311464,1.024459,[25 12] ; [80 57],[22.32758621 14.67241379] ; [82.67241379 54.32758621],0
r1,1,0.389222,0.741372,[22 16] ; [91 48],[24.25988701 13.74011299] ; [88.74011299 50.25988701],0
u2,1,0.428397,0.627166,[7 9] ; [34 28],[8.41025641 7.58974359] ; [32.58974359 29.41025641],0
p11,1,0.441317,0.592855,[21 17] ; [87 53],[23.05617978 14.94382022] ; [84.94382022 55.05617978],0
s1,1,0.458329,0.549972,[ 1 36] ; [  8 132],[ 1.88135593 35.11864407] ; [  7.11864407 132.88135593],0
u3,1,0.472795,0.515437,[10  6] ; [32 29],[8.72727273 7.27272727] ; [33.27272727 27.72727273],0
b1,1,0.475932,0.508171,[12 26] ; [53 87],[13.87640449 24.12359551] ; [51.12359551 88.87640449],0
r4,1,0.49564,0.46426,[29  9] ; [99 41],[27.3258427 10.6741573] ; [100.6741573  39.3258427],0
p4,1,0.507825,0.438546,[16 22] ; [50 88],[14.25 23.75] ; [51.75 86.25],0
p8,1,0.523214,0.407554,[12 24] ; [54 84],[13.65517241 22.34482759] ; [52.34482759 85.65517241],0
v2,1,0.535293,0.384333,[15 22] ; [62 72],[16.66081871 20.33918129] ; [60.33918129 73.66081871],0
r3,1,0.582944,0.301499,[33  4] ; [120  20],[31.98305085  5.01694915] ; [121.01694915  18.98305085],0
v4,1,0.585238,0.297843,[32  6] ; [120  17],[33.00571429  4.99428571] ; [118.99428571  18.00571429],0
n3,1,0.589086,0.291775,[10  7] ; [35 18],[10.92857143  6.07142857] ; [34.07142857 18.92857143],0
d2,1,0.589633,0.290917,[11 27] ; [47 93],[12.38202247 25.61797753] ; [45.61797753 94.38202247],0
p2,1,0.590044,0.290276,[27 11] ; [91 46],[25.62285714 12.37714286] ; [92.37714286 44.62285714],0
p5,1,0.626595,0.236706,[ 1 37] ; [  6 131],[ 1.52 36.48] ; [  5.48 131.52],0
a1,1,0.64175,0.216461,[ 1 37] ; [  6 134],[ 1.49438202 36.50561798] ; [  5.50561798 134.49438202],0
p7,1,0.650294,0.20553,[19 17] ; [66 70],[17.79069767 18.20930233] ; [67.20930233 68.79069767],0
a6,1,0.655448,0.1991,[21 17] ; [83 57],[22.20224719 15.79775281] ; [81.79775281 58.20224719],0
d4,1,0.661683,0.191486,[30  8] ; [105  34],[28.98305085  9.01694915] ; [106.01694915  32.98305085],0
b3,1,0.723873,0.124812,[ 4 16] ; [15 48],[ 4.57831325 15.42168675] ; [14.42168675 48.57831325],0
b2,1,0.723873,0.124812,[ 4 16] ; [15 48],[ 4.57831325 15.42168675] ; [14.42168675 48.57831325],0
v3,1,0.740705,0.109508,[ 9 27] ; [ 30 104],[ 8.25882353 27.74117647] ; [ 30.74117647 103.25882353],0
a3,1,0.783334,0.075612,[22 16] ; [77 62],[21.25423729 16.74576271] ; [77.74576271 61.25423729],0
p3,1,0.7935,0.068523,[11 27] ; [ 37 101],[10.36363636 27.63636364] ; [ 37.63636364 100.36363636],0
p9,1,0.793739,0.068361,[25 11] ; [92 45],[24.34682081 11.65317919] ; [92.65317919 44.34682081],0
d5,1,0.842589,0.039435,[26 11] ; [96 44],[25.50282486 11.49717514] ; [96.49717514 43.50282486],0
p12,1,0.861889,0.030266,[ 1 37] ; [  3 136],[ 0.85875706 37.14124294] ; [  3.14124294 135.85875706],0
a5,1,0.895292,0.017321,[20 18] ; [72 68],[19.64044944 18.35955056] ; [72.35955056 67.64044944],0
p1,1,0.930104,0.007694,[ 1 37] ; [  4 134],[ 1.07954545 36.92045455] ; [  3.92045455 134.07954545],0
b5,1,0.940165,0.005634,[22 16] ; [82 58],[22.20224719 15.79775281] ; [81.79775281 58.20224719],0
a7,1,0.973255,0.001124,[25 12] ; [95 45],[25.08474576 11.91525424] ; [94.91525424 45.08474576],0
