Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.003633,8.458801,[ 5 42] ; [3 2],[ 7.23076923 39.76923077] ; [0.76923077 4.23076923],0
v3,1,0.024849,5.034404,[14 33] ; [4 1],[16.26923077 30.73076923] ; [1.73076923 3.26923077],0
p8,1,0.110485,2.547276,[13 37] ; [3 2],[14.54545455 35.45454545] ; [1.45454545 3.54545455],0
a5,1,0.124212,2.363395,[22 28] ; [4 1],[23.63636364 26.36363636] ; [2.36363636 2.63636364],0
b4,1,0.124212,2.363395,[22 28] ; [4 1],[23.63636364 26.36363636] ; [2.36363636 2.63636364],0
p3,1,0.139854,2.179567,[14 36] ; [3 2],[15.45454545 34.54545455] ; [1.54545455 3.45454545],0
r2,1,0.141645,2.16,[42  7] ; [3 2],[40.83333333  8.16666667] ; [4.16666667 0.83333333],0
s1,1,0.149725,2.075053,[ 7 41] ; [2 3],[ 8.1509434 39.8490566] ; [0.8490566 4.1509434],0
b5,1,0.172344,1.862434,[24 26] ; [4 1],[25.45454545 24.54545455] ; [2.54545455 2.45454545],0
p6,1,0.194245,1.685121,[ 8 41] ; [2 3],[ 9.07407407 39.92592593] ; [0.92592593 4.07407407],0
b1,1,0.200155,1.641247,[25 25] ; [4 1],[26.36363636 23.63636364] ; [2.63636364 2.36363636],0
p11,1,0.200155,1.641247,[25 25] ; [4 1],[26.36363636 23.63636364] ; [2.63636364 2.36363636],0
a6,1,0.200155,1.641247,[25 25] ; [4 1],[26.36363636 23.63636364] ; [2.63636364 2.36363636],0
r1,1,0.283494,1.150265,[27 22] ; [4 1],[28.12962963 20.87037037] ; [2.87037037 2.12962963],0
s7,1,0.291381,1.113231,[ 9 37] ; [2 3],[ 9.92156863 36.07843137] ; [1.07843137 3.92156863],0
p12,1,0.373496,0.792,[ 4 46] ; [1 4],[ 4.54545455 45.45454545] ; [0.45454545 4.54545455],0
a3,1,0.431191,0.619614,[20 28] ; [3 2],[20.83018868 27.16981132] ; [2.16981132 2.83018868],0
s3,1,0.500839,0.453159,[16 32] ; [2 2],[16.61538462 31.38461538] ; [1.38461538 2.61538462],0
p4,1,0.502731,0.449167,[13 37] ; [2 3],[13.63636364 36.36363636] ; [1.36363636 3.63636364],0
a8,1,0.519816,0.414258,[ 5 43] ; [1 4],[ 5.43396226 42.56603774] ; [0.56603774 4.43396226],0
d5,1,0.57323,0.317308,[14 36] ; [2 3],[14.54545455 35.45454545] ; [1.45454545 3.54545455],0
v2,1,0.586893,0.295223,[14 30] ; [1 4],[13.46938776 30.53061224] ; [1.53061224 3.46938776],0
r3,1,0.620576,0.245059,[34 15] ; [4 1],[34.48148148 14.51851852] ; [3.51851852 1.48148148],0
u2,1,0.630872,0.23088,[10 20] ; [1 1],[10.3125 19.6875] ; [0.6875 1.3125],0
p10,1,0.670347,0.181197,[24 24] ; [3 2],[24.45283019 23.54716981] ; [2.54716981 2.45283019],0
s2,1,0.689959,0.15913,[15 33] ; [2 3],[15.39622642 32.60377358] ; [1.60377358 3.39622642],0
p7,1,0.689959,0.15913,[15 33] ; [2 3],[15.39622642 32.60377358] ; [1.60377358 3.39622642],0
p1,1,0.716728,0.131649,[ 7 43] ; [1 4],[ 7.27272727 42.72727273] ; [0.72727273 4.27272727],0
n4,1,0.739912,0.110204,[33 16] ; [3 2],[32.66666667 16.33333333] ; [3.33333333 1.66666667],0
d2,1,0.769017,0.086237,[13 37] ; [1 4],[12.72727273 37.27272727] ; [1.27272727 3.72727273],0
s8,1,0.840909,0.040293,[12 38] ; [1 4],[11.81818182 38.18181818] ; [1.18181818 3.81818182],0
p9,1,0.841204,0.040142,[26 21] ; [3 2],[26.21153846 20.78846154] ; [2.78846154 2.21153846],0
a4,1,0.900149,0.015743,[11 38] ; [1 4],[10.88888889 38.11111111] ; [1.11111111 3.88888889],0
n5,1,0.900149,0.015743,[38 11] ; [4 1],[38.11111111 10.88888889] ; [3.88888889 1.11111111],0
a7,1,0.902048,0.015147,[21 28] ; [2 3],[20.87037037 28.12962963] ; [2.12962963 2.87037037],0
s4,1,0.91197,0.012222,[ 9 41] ; [1 4],[ 9.09090909 40.90909091] ; [0.90909091 4.09090909],0
u3,1,0.927122,0.008366,[16 14] ; [1 1],[15.9375 14.0625] ; [1.0625 0.9375],0
v1,1,0.97177,0.001252,[20 29] ; [2 3],[19.96296296 29.03703704] ; [2.03703704 2.96296296],0
