Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.002372,9.236508,[26  4] ; [6 8],[21.81818182  8.18181818] ; [10.18181818  3.81818182],0
d2,1,0.006319,7.457099,[21  8] ; [ 4 10],[16.86046512 12.13953488] ; [8.13953488 5.86046512],0
a5,1,0.020755,5.347222,[25  5] ; [7 7],[21.81818182  8.18181818] ; [10.18181818  3.81818182],0
s3,1,0.021985,5.246956,[12 17] ; [ 1 13],[ 8.76744186 20.23255814] ; [4.23255814 9.76744186],0
a4,1,0.039479,4.240121,[18 11] ; [ 4 10],[14.8372093 14.1627907] ; [7.1627907 6.8372093],0
s5,1,0.082256,3.019757,[ 9 20] ; [ 1 13],[ 6.74418605 22.25581395] ; [ 3.25581395 10.74418605],0
d1,1,0.085021,2.9662,[21  9] ; [6 8],[18.40909091 11.59090909] ; [8.59090909 5.40909091],0
s8,1,0.091963,2.839664,[ 9 21] ; [ 1 13],[ 6.81818182 23.18181818] ; [ 3.18181818 10.81818182],0
s6,1,0.159469,1.979252,[13 17] ; [ 3 11],[10.90909091 19.09090909] ; [5.09090909 8.90909091],0
v4,1,0.186376,1.746032,[20 10] ; [12  2],[21.81818182  8.18181818] ; [10.18181818  3.81818182],0
a3,1,0.282843,1.153379,[22  8] ; [8 6],[20.45454545  9.54545455] ; [9.54545455 4.45454545],0
n1,1,0.3411,0.906294,[8 7] ; [3 6],[6.875 8.125] ; [4.125 4.875],0
r2,1,0.355168,0.854906,[21  6] ; [9 5],[19.75609756  7.24390244] ; [10.24390244  3.75609756],0
p6,1,0.361359,0.833165,[ 8 22] ; [ 2 12],[ 6.81818182 23.18181818] ; [ 3.18181818 10.81818182],0
a1,1,0.391212,0.735171,[ 5 25] ; [ 1 13],[ 4.09090909 25.90909091] ; [ 1.90909091 12.09090909],0
p9,1,0.401088,0.705061,[18 12] ; [6 7],[16.74418605 13.25581395] ; [7.25581395 5.74418605],0
n6,1,0.452214,0.565096,[18 11] ; [7 7],[16.86046512 12.13953488] ; [8.13953488 5.86046512],0
b1,1,0.462941,0.538776,[18 12] ; [10  4],[19.09090909 10.90909091] ; [8.90909091 5.09090909],0
s4,1,0.488313,0.480242,[ 7 23] ; [ 2 12],[ 6.13636364 23.86363636] ; [ 2.86363636 11.13636364],0
r4,1,0.488313,0.480242,[ 7 23] ; [ 2 12],[ 6.13636364 23.86363636] ; [ 2.86363636 11.13636364],0
n3,1,0.521245,0.411429,[7 8] ; [3 6],[6.25 8.75] ; [3.75 5.25],0
u2,1,0.532884,0.388889,[4 4] ; [4 2],[4.57142857 3.42857143] ; [3.42857143 2.57142857],0
p11,1,0.540751,0.37415,[10 20] ; [6 8],[10.90909091 19.09090909] ; [5.09090909 8.90909091],0
p3,1,0.54622,0.364133,[11 18] ; [ 4 10],[10.11627907 18.88372093] ; [4.88372093 9.11627907],0
p12,1,0.572044,0.319274,[ 1 29] ; [ 1 13],[ 1.36363636 28.63636364] ; [ 0.63636364 13.36363636],0
d4,1,0.647141,0.209524,[24  6] ; [12  2],[24.54545455  5.45454545] ; [11.45454545  2.54545455],0
n2,1,0.67329,0.177778,[8 7] ; [4 5],[7.5 7.5] ; [4.5 4.5],0
r1,1,0.679126,0.171111,[13 17] ; [7 7],[13.63636364 16.36363636] ; [6.36363636 7.63636364],0
p7,1,0.691345,0.157633,[ 8 19] ; [5 9],[ 8.56097561 18.43902439] ; [4.43902439 9.56097561],0
b4,1,0.694469,0.15429,[19 11] ; [8 6],[18.40909091 11.59090909] ; [8.59090909 5.40909091],0
a2,1,0.702871,0.145503,[ 5 25] ; [ 3 11],[ 5.45454545 24.54545455] ; [ 2.54545455 11.45454545],0
p8,1,0.704656,0.143673,[ 9 21] ; [5 9],[ 9.54545455 20.45454545] ; [4.45454545 9.54545455],0
v2,1,0.752102,0.099773,[10 20] ; [ 4 10],[ 9.54545455 20.45454545] ; [4.45454545 9.54545455],0
u1,1,0.758798,0.094286,[ 3 27] ; [ 1 13],[ 2.72727273 27.27272727] ; [ 1.27272727 12.72727273],0
s1,1,0.758798,0.094286,[ 3 27] ; [ 1 13],[ 2.72727273 27.27272727] ; [ 1.27272727 12.72727273],0
s7,1,0.763285,0.090703,[ 8 20] ; [4 8],[ 8.4 19.6] ; [3.6 8.4],0
p5,1,0.805675,0.060521,[ 5 24] ; [ 2 12],[ 4.72093023 24.27906977] ; [ 2.27906977 11.72093023],0
p10,1,0.813142,0.055873,[16 14] ; [8 6],[16.36363636 13.63636364] ; [7.63636364 6.36363636],0
a6,1,0.857514,0.032234,[18 12] ; [8 6],[17.72727273 12.27272727] ; [8.27272727 5.72727273],0
d3,1,0.876673,0.024083,[20 10] ; [9 5],[19.77272727 10.22727273] ; [9.22727273 4.77272727],0
v1,1,0.876673,0.024083,[10 20] ; [5 9],[10.22727273 19.77272727] ; [4.77272727 9.22727273],0
p4,1,0.887933,0.019858,[11 18] ; [5 9],[10.79069767 18.20930233] ; [5.20930233 8.79069767],0
b2,1,0.889951,0.019145,[ 8 15] ; [3 5],[ 8.16129032 14.83870968] ; [2.83870968 5.16129032],0
b3,1,0.889951,0.019145,[ 8 15] ; [3 5],[ 8.16129032 14.83870968] ; [2.83870968 5.16129032],0
v3,1,0.894876,0.01746,[ 8 22] ; [ 4 10],[ 8.18181818 21.81818182] ; [ 3.81818182 10.18181818],0
