Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,86.113739,[ 36 117] ; [190  80],[81.74468085 71.25531915] ; [144.25531915 125.74468085],1
p6,1,0.0,48.741433,[ 27 122] ; [142 125],[60.53125 88.46875] ; [108.46875 158.53125],1
p8,1,0.0,37.383176,[51 99] ; [175  94],[80.90692124 69.09307876] ; [145.09307876 123.90692124],1
p5,1,1e-06,25.005988,[  4 148] ; [ 54 214],[ 20.99047619 131.00952381] ; [ 37.00952381 230.99047619],1
p7,1,1e-06,23.17273,[74 68] ; [201  65],[95.71078431 46.28921569] ; [179.28921569  86.71078431],1
p2,1,5e-06,20.920408,[115  38] ; [246  23],[130.88388626  22.11611374] ; [230.11611374  38.88388626],1
d3,1,9.5e-05,15.236596,[89 63] ; [207  63],[106.61611374  45.38388626] ; [189.38388626  80.61611374],1
d1,1,0.000112,14.92137,[77 76] ; [187  83],[95.4893617 57.5106383] ; [168.5106383 101.4893617],1
n5,1,0.000225,13.609492,[103  48] ; [226  44],[118.0023753  32.9976247] ; [210.9976247  59.0023753],1
a5,1,0.000541,11.969314,[97 56] ; [213  57],[112.12765957  40.87234043] ; [197.87234043  72.12765957],1
d2,1,0.001635,9.919757,[63 89] ; [155 115],[78.52132701 73.47867299] ; [139.47867299 130.52132701],0
n4,1,0.001966,9.581036,[107  45] ; [224  45],[119.50593824  32.49406176] ; [211.49406176  57.50593824],0
s7,1,0.004033,8.268777,[93 59] ; [192  65],[105.91687042  46.08312958] ; [179.08312958  77.91687042],0
s2,1,0.005952,7.564876,[118  35] ; [236  34],[128.04255319  24.95744681] ; [225.95744681  44.04255319],0
n6,1,0.009284,6.767267,[120  31] ; [238  30],[129.01670644  21.98329356] ; [228.98329356  39.01670644],0
p12,1,0.012609,6.22319,[  9 144] ; [ 37 232],[ 16.67772512 136.32227488] ; [ 29.32227488 239.67772512],0
r4,1,0.013939,6.04585,[135  18] ; [256  14],[141.42553191  11.57446809] ; [249.57446809  20.42553191],0
a4,1,0.020411,5.376433,[60 93] ; [137 132],[71.42417062 81.57582938] ; [125.57582938 143.42417062],0
d4,1,0.021484,5.287073,[122  30] ; [238  31],[129.97624703  22.02375297] ; [230.02375297  38.97624703],0
u1,1,0.022043,5.242391,[ 22 131] ; [ 64 206],[ 31.10638298 121.89361702] ; [ 54.89361702 215.10638298],0
s8,1,0.028513,4.796799,[86 67] ; [180  89],[96.44075829 56.55924171] ; [169.55924171  99.44075829],0
s5,1,0.036815,4.358931,[58 89] ; [131 130],[68.09558824 78.90441176] ; [120.90441176 140.09558824],0
u4,1,0.044553,4.035486,[  2 151] ; [ 14 256],[  5.78723404 147.21276596] ; [ 10.21276596 259.78723404],0
b5,1,0.052932,3.746061,[103  50] ; [156 114],[93.68085106 59.31914894] ; [165.31914894 104.68085106],0
a1,1,0.071311,3.252588,[  4 149] ; [ 18 252],[  7.95744681 145.04255319] ; [ 14.04255319 255.95744681],0
a2,1,0.098983,2.721853,[ 34 119] ; [ 80 190],[ 41.23404255 111.76595745] ; [ 72.76595745 197.23404255],0
p1,1,0.102564,2.66521,[ 11 141] ; [ 33 235],[ 15.92380952 136.07619048] ; [ 28.07619048 239.92380952],0
b1,1,0.10268,2.663418,[55 98] ; [119 151],[62.93617021 90.06382979] ; [111.06382979 158.93617021],0
v3,1,0.105506,2.620273,[53 95] ; [114 145],[60.72727273 87.27272727] ; [106.27272727 152.72727273],0
d5,1,0.105612,2.61868,[120  32] ; [229  40],[126.00475059  25.99524941] ; [222.99524941  46.00475059],0
a3,1,0.110806,2.542692,[107  45] ; [209  61],[113.81990521  38.18009479] ; [202.18009479  67.81990521],0
p10,1,0.133728,2.248681,[121  30] ; [229  38],[126.4354067  24.5645933] ; [223.5645933  43.4354067],0
r1,1,0.153606,2.036068,[123  29] ; [231  37],[128.11428571  23.88571429] ; [225.88571429  42.11428571],0
n1,1,0.199967,1.642616,[17 28] ; [24 23],[20.05434783 24.94565217] ; [20.94565217 26.05434783],0
u2,1,0.281097,1.161778,[24 20] ; [39 21],[26.65384615 17.34615385] ; [36.34615385 23.65384615],0
p11,1,0.298513,1.080824,[117  36] ; [218  52],[121.17021277  31.82978723] ; [213.82978723  56.17021277],0
r3,1,0.34878,0.87789,[146   5] ; [264   5],[147.4047619   3.5952381] ; [262.5952381   6.4047619],0
p9,1,0.392736,0.730453,[129  21] ; [239  30],[131.74224344  18.25775656] ; [236.25775656  32.74224344],0
n3,1,0.40617,0.689982,[31 14] ; [36 11],[32.77173913 12.22826087] ; [34.22826087 12.77173913],0
