Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,8.7e-05,15.399824,[65 27] ; [222 238],[47.83333333 44.16666667] ; [239.16666667 220.83333333],1
s6,1,0.000432,12.387481,[77 14] ; [302 156],[62.82149362 28.17850638] ; [316.17850638 141.82149362],1
s5,1,0.000437,12.368412,[43 43] ; [138 315],[28.87940631 57.12059369] ; [152.12059369 300.87940631],1
n4,1,0.00079,11.26354,[63 31] ; [381  82],[74.92998205 19.07001795] ; [369.07001795  93.92998205],1
s3,1,0.003501,8.52584,[65 28] ; [243 212],[52.27007299 40.72992701] ; [255.72992701 199.27007299],0
a8,1,0.008745,6.87409,[ 5 81] ; [ 70 344],[12.9 73.1] ; [ 62.1 351.9],0
p11,1,0.016041,5.798359,[67 27] ; [381  83],[75.46953405 18.53046595] ; [372.53046595  91.46953405],0
u2,1,0.01746,5.649526,[10 19] ; [77 54],[15.76875 13.23125] ; [71.23125 59.76875],0
v3,1,0.024508,5.058343,[28 65] ; [190 255],[37.68401487 55.31598513] ; [180.31598513 264.68401487],0
b5,1,0.027003,4.890595,[70 24] ; [290 174],[60.64516129 33.35483871] ; [299.35483871 164.64516129],0
b2,1,0.032478,4.573068,[11 37] ; [110 172],[17.6 30.4] ; [103.4 178.6],0
b3,1,0.032478,4.573068,[11 37] ; [110 172],[17.6 30.4] ; [103.4 178.6],0
r3,1,0.055576,3.66473,[87  6] ; [450  12],[89.98378378  3.01621622] ; [447.01621622  14.98378378],0
n1,1,0.085515,2.956839,[ 4 16] ; [38 56],[ 7.36842105 12.63157895] ; [34.63157895 59.36842105],0
v2,1,0.107672,2.58806,[48 44] ; [273 173],[54.89219331 37.10780669] ; [266.10780669 179.89219331],0
p2,1,0.114733,2.487786,[75 19] ; [398  64],[79.9676259 14.0323741] ; [393.0323741  68.9676259],0
a6,1,0.154008,2.032094,[66 28] ; [357 106],[71.38599641 22.61400359] ; [351.61400359 111.38599641],0
n5,1,0.187127,1.740096,[68 26] ; [363  99],[72.86690647 21.13309353] ; [358.13309353 103.86690647],0
p5,1,0.242287,1.367236,[ 8 86] ; [ 59 401],[11.36823105 82.63176895] ; [ 55.63176895 404.36823105],0
a1,1,0.254704,1.297315,[ 2 92] ; [ 22 442],[ 4.04301075 89.95698925] ; [ 19.95698925 444.04301075],0
v1,1,0.269934,1.21708,[47 47] ; [253 197],[51.83823529 42.16176471] ; [248.16176471 201.83823529],0
