Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,34.940531,[17 67] ; [26  7],[30.87179487 53.12820513] ; [12.12820513 20.87179487],1
s2,1,1e-06,25.04695,[20 66] ; [24  9],[31.79831933 54.20168067] ; [12.20168067 20.79831933],1
s6,1,7.8e-05,15.594677,[37 50] ; [28  6],[46.73553719 40.26446281] ; [18.26446281 15.73553719],1
p6,1,0.000279,13.208245,[15 71] ; [17 17],[22.93333333 63.06666667] ; [ 9.06666667 24.93333333],1
p8,1,0.000367,12.693333,[17 68] ; [18 16],[25. 60.] ; [10. 24.],1
p4,1,0.000433,12.385044,[26 61] ; [22 12],[34.51239669 52.48760331] ; [13.48760331 20.51239669],1
s3,1,0.000489,12.157576,[34 51] ; [25  8],[42.5 42.5] ; [16.5 16.5],1
v2,1,0.002157,9.411112,[22 62] ; [19 15],[29.18644068 54.81355932] ; [11.81355932 22.18644068],0
v3,1,0.002895,8.872586,[18 68] ; [16 17],[24.57142857 61.42857143] ; [ 9.42857143 23.57142857],0
u3,1,0.004571,8.041739,[13 23] ; [10  2],[17.25 18.75] ; [5.75 6.25],0
r1,1,0.006495,7.407661,[51 35] ; [29  5],[57.33333333 28.66666667] ; [22.66666667 11.33333333],0
d1,1,0.006658,7.363094,[35 52] ; [23 11],[41.70247934 45.29752066] ; [16.29752066 17.70247934],0
r4,1,0.006818,7.320306,[55 32] ; [30  4],[61.11570248 25.88429752] ; [23.88429752 10.11570248],0
v4,1,0.008312,6.965019,[66 20] ; [33  1],[70.95 15.05] ; [28.05  5.95],0
d4,1,0.009654,6.697681,[51 33] ; [29  5],[56.94915254 27.05084746] ; [23.05084746 10.94915254],0
u2,1,0.010404,6.564367,[11 23] ; [9 3],[14.7826087 19.2173913] ; [5.2173913 6.7826087],0
r3,1,0.013563,6.09415,[60 26] ; [31  3],[65.21666667 20.78333333] ; [25.78333333  8.21666667],0
p3,1,0.01426,6.005648,[19 68] ; [15 19],[24.44628099 62.55371901] ; [ 9.55371901 24.44628099],0
d5,1,0.015212,5.891702,[57 29] ; [30  4],[62.35 23.65] ; [24.65  9.35],0
n6,1,0.020283,5.38739,[58 28] ; [30  4],[63.06666667 22.93333333] ; [24.93333333  9.06666667],0
a5,1,0.023286,5.14706,[47 40] ; [26  8],[52.48760331 34.51239669] ; [20.51239669 13.48760331],0
d3,1,0.040702,4.188381,[43 43] ; [24 10],[48.01666667 37.98333333] ; [18.98333333 15.01666667],0
p11,1,0.043464,4.077247,[36 51] ; [21 13],[40.98347107 46.01652893] ; [16.01652893 17.98347107],0
p5,1,0.059515,3.550856,[ 4 82] ; [ 5 29],[ 6.45 79.55] ; [ 2.55 31.45],0
p2,1,0.076106,3.146165,[46 41] ; [24 10],[50.33057851 36.66942149] ; [19.66942149 14.33057851],0
u1,1,0.097911,2.739242,[12 75] ; [ 9 25],[15.09917355 71.90082645] ; [ 5.90082645 28.09917355],0
p9,1,0.100605,2.695934,[28 55] ; [17 17],[31.92307692 51.07692308] ; [13.07692308 20.92307692],0
u4,1,0.105055,2.627083,[ 2 85] ; [ 3 31],[ 3.59504132 83.40495868] ; [ 1.40495868 32.59504132],0
s5,1,0.118356,2.438936,[14 73] ; [ 9 22],[16.95762712 70.04237288] ; [ 6.04237288 24.95762712],0
d2,1,0.1813,1.786937,[43 41] ; [22 12],[46.27118644 37.72881356] ; [18.72881356 15.27118644],0
s4,1,0.214828,1.538586,[12 73] ; [ 8 26],[14.28571429 70.71428571] ; [ 5.71428571 28.28571429],0
v1,1,0.240126,1.379852,[27 60] ; [14 19],[29.725 57.275] ; [11.275 21.725],0
a6,1,0.282307,1.155951,[49 37] ; [23 11],[51.6 34.4] ; [20.4 13.6],0
b1,1,0.327183,0.960017,[40 47] ; [19 15],[42.4214876 44.5785124] ; [16.5785124 17.4214876],0
a7,1,0.336315,0.924427,[50 36] ; [23 11],[52.31666667 33.68333333] ; [20.68333333 13.31666667],0
a4,1,0.353172,0.862026,[43 42] ; [14 20],[40.71428571 44.28571429] ; [16.28571429 17.71428571],0
a1,1,0.353241,0.861778,[10 77] ; [ 2 32],[ 8.62809917 78.37190083] ; [ 3.37190083 30.62809917],0
b4,1,0.359839,0.838456,[51 36] ; [23 11],[53.20661157 33.79338843] ; [20.79338843 13.20661157],0
n4,1,0.45083,0.568565,[69 18] ; [29  5],[70.46280992 16.53719008] ; [27.53719008  6.46280992],0
p1,1,0.541326,0.373088,[ 8 78] ; [ 2 32],[ 7.16666667 78.83333333] ; [ 2.83333333 31.16666667],0
a8,1,0.598521,0.277232,[11 69] ; [ 5 23],[11.85185185 68.14814815] ; [ 4.14814815 23.85185185],0
a3,1,0.633906,0.226802,[51 34] ; [22 12],[52.14285714 32.85714286] ; [20.85714286 13.14285714],0
b3,1,0.64947,0.206569,[19 38] ; [10 16],[19.91566265 37.08433735] ; [ 9.08433735 16.91566265],0
b2,1,0.64947,0.206569,[19 38] ; [10 16],[19.91566265 37.08433735] ; [ 9.08433735 16.91566265],0
n2,1,0.672704,0.178456,[23 15] ; [7 6],[22.35294118 15.64705882] ; [7.64705882 5.35294118],0
n1,1,0.673659,0.177352,[18 19] ; [5 7],[17.36734694 19.63265306] ; [5.63265306 6.36734694],0
n3,1,0.682601,0.167213,[21 16] ; [6 6],[20.3877551 16.6122449] ; [6.6122449 5.3877551],0
s1,1,0.700998,0.147436,[ 7 79] ; [ 2 31],[ 6.50420168 79.49579832] ; [ 2.49579832 30.50420168],0
p7,1,0.722835,0.125793,[36 50] ; [15 18],[36.85714286 49.14285714] ; [14.14285714 18.85714286],0
b5,1,0.878486,0.023375,[55 32] ; [22 12],[55.36363636 31.63636364] ; [21.63636364 12.36363636],0
a2,1,0.943811,0.004968,[21 66] ; [ 8 26],[20.85123967 66.14876033] ; [ 8.14876033 25.85123967],0
