Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,54.763988,[263 104] ; [ 61 101],[224.77882798 142.22117202] ; [99.22117202 62.77882798],1
p6,1,0.0,47.078638,[215 152] ; [ 41 117],[178.95619048 188.04380952] ; [77.04380952 80.95619048],1
p8,1,0.0,28.285805,[275  91] ; [82 77],[248.88 117.12] ; [108.12  50.88],1
p5,1,1e-06,23.802393,[ 70 295] ; [  5 157],[ 51.94497154 313.05502846] ; [ 23.05502846 138.94497154],1
p2,1,5e-06,21.021247,[345  21] ; [132  30],[330.64772727  35.35227273] ; [146.35227273  15.64772727],1
p10,1,4.7e-05,16.569581,[328  37] ; [123  38],[312.95627376  52.04372624] ; [138.04372624  22.95627376],1
d3,1,0.000142,14.471119,[280  87] ; [96 64],[261.84440228 105.15559772] ; [114.15559772  45.84440228],1
d1,1,0.00033,12.891452,[244 123] ; [81 81],[225.47258979 141.52741021] ; [99.52741021 62.47258979],1
s7,1,0.000497,12.125236,[206 143] ; [66 90],[187.97623762 161.02376238] ; [84.02376238 71.97623762],1
a5,1,0.000501,12.112364,[294  73] ; [107  55],[278.19848771  88.80151229] ; [122.80151229  39.19848771],1
n5,1,0.000517,12.051637,[300  66] ; [110  51],[284.74383302  81.25616698] ; [125.25616698  35.74383302],1
s6,1,0.000731,11.408237,[268  90] ; [95 63],[251.84883721 106.15116279] ; [111.15116279  46.84883721],1
p9,1,0.000952,10.919204,[333  34] ; [127  31],[321.56190476  45.43809524] ; [138.43809524  19.56190476],1
v1,1,0.00138,10.232582,[224 136] ; [75 84],[207.39884393 152.60115607] ; [91.60115607 67.39884393],0
s5,1,0.004652,8.009881,[154 203] ; [ 48 112],[139.48549323 217.51450677] ; [62.51450677 97.48549323],0
n4,1,0.006132,7.511079,[304  62] ; [117  44],[292.38330171  73.61669829] ; [128.61669829  32.38330171],0
d2,1,0.006931,7.290823,[195 172] ; [65 96],[180.71969697 186.28030303] ; [79.28030303 81.71969697],0
a7,1,0.008825,6.857913,[279  87] ; [105  56],[266.68690702  99.31309298] ; [117.31309298  43.68690702],0
u1,1,0.010484,6.550734,[ 80 287] ; [ 20 142],[ 69.37618147 297.62381853] ; [ 30.62381853 131.37618147],0
a2,1,0.011932,6.321011,[106 261] ; [ 30 132],[ 94.35160681 272.64839319] ; [ 41.64839319 120.35160681],0
s8,1,0.013106,6.154764,[194 172] ; [66 94],[180.91254753 185.08745247] ; [79.08745247 80.91254753],0
a4,1,0.013161,6.147354,[180 185] ; [ 61 101],[166.91650854 198.08349146] ; [74.08349146 87.91650854],0
p11,1,0.017815,5.614236,[314  53] ; [125  37],[304.56143667  62.43856333] ; [134.43856333  27.56143667],0
d4,1,0.019069,5.495222,[314  52] ; [124  36],[304.76806084  61.23193916] ; [133.23193916  26.76806084],0
p1,1,0.02273,5.189006,[ 41 324] ; [  8 153],[ 34.00190114 330.99809886] ; [ 14.99809886 146.00190114],0
d5,1,0.024023,5.09295,[313  53] ; [124  36],[304.07224335  61.92775665] ; [132.92775665  27.07224335],0
s2,1,0.025186,5.011045,[203 162] ; [73 89],[191.15749526 173.84250474] ; [84.84250474 77.15749526],0
v3,1,0.03321,4.534909,[163 189] ; [ 58 102],[151.9375 200.0625] ; [69.0625 90.9375],0
u3,1,0.056074,3.649869,[54 32] ; [24 28],[48.60869565 37.39130435] ; [29.39130435 22.60869565],0
a6,1,0.057122,3.619022,[258 109] ; [99 61],[248.61290323 118.38709677] ; [108.38709677  51.61290323],0
a3,1,0.057217,3.616266,[279  87] ; [110  51],[270.15939279  95.84060721] ; [118.84060721  42.15939279],0
p12,1,0.080222,3.060407,[ 35 332] ; [  8 152],[ 29.94497154 337.05502846] ; [ 13.05502846 146.94497154],0
