Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1e-06,25.087208,[51 14] ; [16 34],[37.86956522 27.13043478] ; [29.13043478 20.86956522],1
a1,1,0.021827,5.259538,[12 55] ; [ 2 48],[ 8.01709402 58.98290598] ; [ 5.98290598 44.01709402],0
u3,1,0.090277,2.86943,[ 5 23] ; [ 9 14],[ 7.68627451 20.31372549] ; [ 6.31372549 16.68627451],0
a5,1,0.115259,2.480589,[38 29] ; [21 29],[33.78632479 33.21367521] ; [25.21367521 24.78632479],0
a6,1,0.173406,1.853251,[38 29] ; [22 28],[34.35897436 32.64102564] ; [25.64102564 24.35897436],0
a4,1,0.177031,1.822376,[25 41] ; [13 37],[21.62068966 44.37931034] ; [16.37931034 33.62068966],0
a8,1,0.178327,1.81151,[ 5 57] ; [ 1 46],[ 3.41284404 58.58715596] ; [ 2.58715596 44.41284404],0
a7,1,0.180743,1.791504,[30 36] ; [29 21],[33.56896552 32.43103448] ; [25.43103448 24.56896552],0
p3,1,0.182214,1.779472,[19 46] ; [ 9 40],[15.96491228 49.03508772] ; [12.03508772 36.96491228],0
n2,1,0.186357,1.746183,[18 12] ; [11 15],[15.53571429 14.46428571] ; [13.46428571 12.53571429],0
p1,1,0.201595,1.630779,[ 9 58] ; [ 3 46],[ 6.93103448 60.06896552] ; [ 5.06896552 43.93103448],0
n6,1,0.226283,1.464073,[38 26] ; [24 26],[34.80701754 29.19298246] ; [27.19298246 22.80701754],0
d2,1,0.249353,1.326923,[29 36] ; [17 33],[26. 39.] ; [20. 30.],0
n1,1,0.270005,1.216723,[11 19] ; [ 6 20],[ 9.10714286 20.89285714] ; [ 7.89285714 18.10714286],0
p7,1,0.291949,1.110611,[20 44] ; [20 29],[22.65486726 41.34513274] ; [17.34513274 31.65486726],0
s7,1,0.31356,1.015619,[14 48] ; [ 7 40],[11.94495413 50.05504587] ; [ 9.05504587 37.94495413],0
r3,1,0.375993,0.783764,[30 33] ; [28 22],[32.33628319 30.66371681] ; [25.66371681 24.33628319],0
b4,1,0.405939,0.690663,[40 27] ; [26 24],[37.79487179 29.20512821] ; [28.20512821 21.79487179],0
s1,1,0.418384,0.654851,[ 4 63] ; [ 5 45],[ 5.15384615 61.84615385] ; [ 3.84615385 46.15384615],0
p8,1,0.435722,0.607524,[15 51] ; [14 34],[16.78947368 49.21052632] ; [12.21052632 35.78947368],0
v4,1,0.448112,0.575424,[36 29] ; [30 18],[37.96460177 27.03539823] ; [28.03539823 19.96460177],0
p2,1,0.450834,0.568553,[32 32] ; [28 21],[33.98230088 30.01769912] ; [26.01769912 22.98230088],0
s3,1,0.454215,0.560111,[18 46] ; [17 32],[19.82300885 44.17699115] ; [15.17699115 33.82300885],0
v1,1,0.454215,0.560111,[18 46] ; [17 32],[19.82300885 44.17699115] ; [15.17699115 33.82300885],0
d1,1,0.486573,0.484095,[27 40] ; [17 33],[25.1965812 41.8034188] ; [18.8034188 31.1965812],0
s6,1,0.495395,0.464787,[21 45] ; [13 37],[19.34482759 46.65517241] ; [14.65517241 35.34482759],0
v3,1,0.510093,0.433877,[14 52] ; [ 8 41],[12.62608696 53.37391304] ; [ 9.37391304 39.62608696],0
d4,1,0.511875,0.430232,[41 25] ; [34 16],[42.67241379 23.32758621] ; [32.32758621 17.67241379],0
s5,1,0.543359,0.36935,[ 9 56] ; [ 9 41],[10.17391304 54.82608696] ; [ 7.82608696 42.17391304],0
p4,1,0.61579,0.25183,[18 47] ; [16 34],[19.2173913 45.7826087] ; [14.7826087 35.2173913],0
d5,1,0.644334,0.213119,[43 24] ; [30 20],[41.8034188 25.1965812] ; [31.1965812 18.8034188],0
p10,1,0.698674,0.149855,[29 35] ; [24 25],[30.01769912 33.98230088] ; [22.98230088 26.01769912],0
r2,1,0.709563,0.138714,[37 24] ; [28 21],[36.04545455 24.95454545] ; [28.95454545 20.04545455],0
p12,1,0.719464,0.129006,[ 2 63] ; [ 1 49],[ 1.69565217 63.30434783] ; [ 1.30434783 48.69565217],0
a2,1,0.741123,0.109142,[ 8 59] ; [ 5 45],[ 7.44444444 59.55555556] ; [ 5.55555556 44.44444444],0
u1,1,0.756481,0.096165,[ 5 62] ; [ 3 47],[ 4.58119658 62.41880342] ; [ 3.41880342 46.58119658],0
p5,1,0.784394,0.074855,[ 5 61] ; [ 3 45],[ 4.63157895 61.36842105] ; [ 3.36842105 44.63157895],0
a3,1,0.7913,0.070025,[38 28] ; [27 22],[37.30434783 28.69565217] ; [27.69565217 21.30434783],0
v2,1,0.801475,0.063221,[22 41] ; [16 33],[21.375 41.625] ; [16.625 32.375],0
b2,1,0.803612,0.061839,[14 26] ; [ 8 17],[13.53846154 26.46153846] ; [ 8.46153846 16.53846154],0
b3,1,0.803612,0.061839,[14 26] ; [ 8 17],[13.53846154 26.46153846] ; [ 8.46153846 16.53846154],0
d3,1,0.80533,0.06074,[34 33] ; [26 23],[34.65517241 32.34482759] ; [25.34482759 23.65517241],0
p6,1,0.843552,0.038948,[10 54] ; [ 7 42],[ 9.62831858 54.37168142] ; [ 7.37168142 41.62831858],0
s4,1,0.850667,0.035444,[11 55] ; [ 9 41],[11.37931034 54.62068966] ; [ 8.62068966 41.37931034],0
b5,1,0.852744,0.034454,[36 31] ; [26 24],[35.5042735 31.4957265] ; [26.4957265 23.5042735],0
s2,1,0.87238,0.025804,[15 51] ; [12 38],[15.36206897 50.63793103] ; [11.63793103 38.36206897],0
n3,1,0.882553,0.021825,[15 15] ; [13 12],[15.27272727 14.72727273] ; [12.72727273 12.27272727],0
b1,1,0.895332,0.017308,[37 30] ; [27 23],[36.64957265 30.35042735] ; [27.35042735 22.64957265],0
u2,1,0.907778,0.013419,[11 16] ; [ 9 14],[10.8 16.2] ; [ 9.2 13.8],0
r1,1,0.930839,0.007532,[18 48] ; [14 36],[18.20689655 47.79310345] ; [13.79310345 36.20689655],0
p9,1,0.954437,0.003264,[33 31] ; [25 24],[32.84955752 31.15044248] ; [25.15044248 23.84955752],0
p11,1,0.976995,0.000832,[31 36] ; [23 27],[30.92307692 36.07692308] ; [23.07692308 26.92307692],0
