Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,27.064879,[35  3] ; [ 6 16],[25.96666667 12.03333333] ; [15.03333333  6.96666667],1
p11,1,0.000151,14.354067,[32  6] ; [ 8 14],[25.33333333 12.66666667] ; [14.66666667  7.33333333],1
v4,1,0.004168,8.209288,[37  1] ; [16  6],[33.56666667  4.43333333] ; [19.43333333  2.56666667],0
s8,1,0.008324,6.962447,[22 16] ; [ 5 17],[17.1 20.9] ; [ 9.9 12.1],0
a7,1,0.015744,5.831259,[26 12] ; [ 8 14],[21.53333333 16.46666667] ; [12.46666667  9.53333333],0
v1,1,0.015993,5.803636,[21 14] ; [ 6 16],[16.57894737 18.42105263] ; [10.42105263 11.57894737],0
r4,1,0.016567,5.741627,[35  3] ; [15  7],[31.66666667  6.33333333] ; [18.33333333  3.66666667],0
n6,1,0.026917,4.896143,[33  5] ; [13  8],[29.62711864  8.37288136] ; [16.37288136  4.62711864],0
s2,1,0.033592,4.515334,[24 13] ; [ 8 14],[20.06779661 16.93220339] ; [11.93220339 10.06779661],0
r3,1,0.035716,4.410613,[37  1] ; [18  4],[34.83333333  3.16666667] ; [20.16666667  1.83333333],0
s7,1,0.054077,3.710317,[17 17] ; [ 5 16],[13.6 20.4] ; [ 8.4 12.6],0
b5,1,0.060907,3.512525,[25 13] ; [ 9 13],[21.53333333 16.46666667] ; [12.46666667  9.53333333],0
n4,1,0.080133,3.062201,[26 12] ; [10 12],[22.8 15.2] ; [13.2  8.8],0
n3,1,0.088676,2.898254,[9 1] ; [5 4],[7.36842105 2.63157895] ; [6.63157895 2.36842105],0
n2,1,0.088676,2.898254,[9 1] ; [5 4],[7.36842105 2.63157895] ; [6.63157895 2.36842105],0
b1,1,0.095049,2.786719,[14 24] ; [13  9],[17.1 20.9] ; [ 9.9 12.1],0
n5,1,0.102947,2.65928,[27 11] ; [11 11],[24.06666667 13.93333333] ; [13.93333333  8.06666667],0
s1,1,0.116387,2.465285,[ 2 35] ; [ 4 18],[ 3.76271186 33.23728814] ; [ 2.23728814 19.76271186],0
a6,1,0.142163,2.154392,[23 15] ; [ 9 13],[20.26666667 17.73333333] ; [11.73333333 10.26666667],0
r1,1,0.160601,1.968558,[29  9] ; [13  9],[26.6 11.4] ; [15.4  6.6],0
b3,1,0.199101,1.648955,[ 8 19] ; [7 7],[ 9.87804878 17.12195122] ; [5.12195122 8.87804878],0
b2,1,0.199101,1.648955,[ 8 19] ; [7 7],[ 9.87804878 17.12195122] ; [5.12195122 8.87804878],0
u2,1,0.244999,1.351596,[9 4] ; [4 5],[7.68181818 5.31818182] ; [5.31818182 3.68181818],0
s3,1,0.2839,1.148325,[21 17] ; [ 9 13],[19. 19.] ; [11. 11.],0
d1,1,0.306238,1.046832,[19 19] ; [14  8],[20.9 17.1] ; [12.1  9.9],0
s4,1,0.324003,0.972718,[ 9 28] ; [ 3 19],[ 7.52542373 29.47457627] ; [ 4.47457627 17.52542373],0
n1,1,0.342782,0.9,[3 6] ; [5 4],[4. 5.] ; [4. 5.],0
