Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000154,14.319617,[46  8] ; [3 7],[41.34375 12.65625] ; [7.65625 2.34375],1
n4,1,0.002964,8.829388,[45  9] ; [4 6],[41.34375 12.65625] ; [7.65625 2.34375],0
a7,1,0.011881,6.328513,[34 20] ; [2 8],[30.375 23.625] ; [5.625 4.375],0
v1,1,0.072235,3.231483,[25 26] ; [8 2],[27.59016393 23.40983607] ; [5.40983607 4.59016393],0
p10,1,0.083265,3.0,[44 10] ; [5 4],[42. 12.] ; [7. 2.],0
b1,1,0.099314,2.71652,[28 26] ; [8 2],[30.375 23.625] ; [5.625 4.375],0
a6,1,0.139571,2.182686,[35 19] ; [4 6],[32.90625 21.09375] ; [6.09375 3.90625],0
v3,1,0.168747,1.894037,[23 26] ; [2 7],[21.12068966 27.87931034] ; [3.87931034 5.12068966],0
d3,1,0.174427,1.844474,[34 20] ; [4 6],[32.0625 21.9375] ; [5.9375 4.0625],0
p9,1,0.17546,1.835664,[46  8] ; [6 3],[44.57142857  9.42857143] ; [7.42857143 1.57142857],0
a2,1,0.233038,1.422222,[15 39] ; [1 9],[13.5 40.5] ; [2.5 7.5],0
b3,1,0.278599,1.173913,[14 32] ; [4 4],[15.33333333 30.66666667] ; [2.66666667 5.33333333],0
b2,1,0.278599,1.173913,[14 32] ; [4 4],[15.33333333 30.66666667] ; [2.66666667 5.33333333],0
s3,1,0.297437,1.08565,[34 20] ; [8 2],[35.4375 18.5625] ; [6.5625 3.4375],0
n3,1,0.305507,1.05,[11  3] ; [4 3],[10.  4.] ; [5. 2.],0
a8,1,0.354971,0.855607,[ 5 46] ; [2 8],[ 5.85245902 45.14754098] ; [1.14754098 8.85245902],0
a4,1,0.365218,0.819869,[30 24] ; [4 6],[28.6875 25.3125] ; [5.3125 4.6875],0
d1,1,0.374063,0.790123,[35 19] ; [5 5],[33.75 20.25] ; [6.25 3.75],0
d2,1,0.374063,0.790123,[35 19] ; [5 5],[33.75 20.25] ; [6.25 3.75],0
s7,1,0.374313,0.789298,[40 10] ; [6 3],[38.98305085 11.01694915] ; [7.01694915 1.98305085],0
r3,1,0.386896,0.748674,[52  2] ; [9 1],[51.46875  2.53125] ; [9.53125 0.46875],0
p4,1,0.395558,0.721788,[24 30] ; [3 7],[22.78125 31.21875] ; [4.21875 5.78125],0
r1,1,0.407133,0.687157,[44 10] ; [7 3],[43.03125 10.96875] ; [7.96875 2.03125],0
a3,1,0.515763,0.422357,[38 16] ; [6 4],[37.125 16.875] ; [6.875 3.125],0
p11,1,0.533856,0.387046,[38 16] ; [8 2],[38.8125 15.1875] ; [7.1875 2.8125],0
a1,1,0.593803,0.284444,[ 3 51] ; [1 9],[ 3.375 50.625] ; [0.625 9.375],0
p3,1,0.593803,0.284444,[21 33] ; [3 7],[20.25 33.75] ; [3.75 6.25],0
s5,1,0.607565,0.263736,[21 31] ; [4 4],[21.66666667 30.33333333] ; [3.33333333 4.66666667],0
s6,1,0.672837,0.178302,[45  9] ; [8 1],[45.42857143  8.57142857] ; [7.57142857 1.42857143],0
s4,1,0.690982,0.158025,[13 41] ; [3 7],[13.5 40.5] ; [2.5 7.5],0
a5,1,0.690982,0.158025,[41 13] ; [7 3],[40.5 13.5] ; [7.5 2.5],0
n2,1,0.746188,0.104762,[12  3] ; [6 1],[12.27272727  2.72727273] ; [5.72727273 1.27272727],0
s2,1,0.751157,0.100561,[35 19] ; [7 3],[35.4375 18.5625] ; [6.5625 3.4375],0
b5,1,0.770683,0.084961,[35 19] ; [6 4],[34.59375 19.40625] ; [6.40625 3.59375],0
n1,1,0.776258,0.080769,[9 6] ; [4 2],[9.28571429 5.71428571] ; [3.71428571 2.28571429],0
r4,1,0.779006,0.078745,[50  4] ; [9 1],[49.78125  4.21875] ; [9.21875 0.78125],0
d5,1,0.797454,0.065866,[45  9] ; [8 2],[44.71875  9.28125] ; [8.28125 1.71875],0
p7,1,0.800431,0.063903,[20 33] ; [3 6],[19.66129032 33.33870968] ; [3.33870968 5.66129032],0
b4,1,0.858898,0.031605,[34 20] ; [6 4],[33.75 20.25] ; [6.25 3.75],0
p8,1,0.87592,0.024381,[12 42] ; [2 8],[11.8125 42.1875] ; [2.1875 7.8125],0
p5,1,0.904074,0.014524,[ 5 46] ; [1 8],[ 5.1 45.9] ; [0.9 8.1],0
p6,1,0.92603,0.00862,[17 37] ; [3 7],[16.875 37.125] ; [3.125 6.875],0
p1,1,0.941155,0.005449,[ 5 49] ; [1 9],[ 5.0625 48.9375] ; [0.9375 9.0625],0
v2,1,0.941837,0.005323,[29 22] ; [5 4],[28.9 22.1] ; [5.1 3.9],0
d4,1,0.978667,0.000715,[43 11] ; [8 2],[43.03125 10.96875] ; [7.96875 2.03125],0
p12,1,1.0,0.0,[ 6 48] ; [1 8],[ 6. 48.] ; [1. 8.],0
