Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1.2e-05,19.213228,[17 59] ; [61 51],[31.53191489 44.46808511] ; [46.46808511 65.53191489],1
v2,1,1.5e-05,18.793729,[29 46] ; [81 34],[43.42105263 31.57894737] ; [66.57894737 48.42105263],1
n6,1,0.00796,7.042394,[63 14] ; [109   7],[68.62176166  8.37823834] ; [103.37823834  12.62176166],0
s8,1,0.008271,6.973781,[44 33] ; [88 29],[52.39175258 24.60824742] ; [79.60824742 37.39175258],0
d5,1,0.012256,6.273425,[56 21] ; [101  15],[62.6373057 14.3626943] ; [94.3626943 21.6373057],0
d1,1,0.012411,6.251138,[45 32] ; [89 29],[52.91282051 24.08717949] ; [81.08717949 36.91282051],0
s4,1,0.017568,5.638772,[25 49] ; [22 96],[18.11458333 55.88541667] ; [28.88541667 89.11458333],0
d3,1,0.020004,5.411543,[52 25] ; [96 21],[58.74226804 18.25773196] ; [89.25773196 27.74226804],0
r4,1,0.023154,5.156913,[68  9] ; [114   4],[71.86666667  5.13333333] ; [110.13333333   7.86666667],0
r3,1,0.02439,5.066678,[71  5] ; [117   1],[73.64948454  2.35051546] ; [114.35051546   3.64948454],0
p10,1,0.025091,5.017561,[61 16] ; [106  11],[66.28350515 10.71649485] ; [100.71649485  16.28350515],0
a5,1,0.030274,4.69365,[53 24] ; [97 21],[59.23076923 17.76923077] ; [90.76923077 27.23076923],0
p7,1,0.038462,4.284489,[60 15] ; [105  11],[64.79057592 10.20942408] ; [100.20942408  15.79057592],0
s5,1,0.043088,4.091947,[30 39] ; [66 46],[36.59668508 32.40331492] ; [59.40331492 52.59668508],0
b4,1,0.043295,4.083834,[37 40] ; [74 44],[43.83076923 33.16923077] ; [67.16923077 50.83076923],0
d4,1,0.04871,3.885316,[63 14] ; [106  10],[67.42487047  9.57512953] ; [101.57512953  14.42487047],0
n1,1,0.050112,3.837719,[ 8 11] ; [12  4],[10.85714286  8.14285714] ; [9.14285714 6.85714286],0
a3,1,0.073982,3.192395,[54 23] ; [95 22],[59.13917526 17.86082474] ; [89.86082474 27.13917526],0
a7,1,0.092307,2.833672,[50 27] ; [89 28],[55.17010309 21.82989691] ; [83.82989691 33.17010309],0
p4,1,0.097873,2.739858,[57 20] ; [98 19],[61.52061856 15.47938144] ; [93.47938144 23.52061856],0
a1,1,0.108048,2.582545,[ 3 74] ; [ 12 106],[ 5.92307692 71.07692308] ; [  9.07692308 108.92307692],0
u4,1,0.110805,2.542696,[ 1 76] ; [  7 111],[ 3.15897436 73.84102564] ; [  4.84102564 113.15897436],0
n3,1,0.120714,2.408027,[15  5] ; [8 8],[12.77777778  7.22222222] ; [10.22222222  5.77777778],0
s2,1,0.132061,2.268111,[61 16] ; [103  15],[64.75897436 12.24102564] ; [99.24102564 18.75897436],0
p9,1,0.134097,2.244422,[66 11] ; [109   9],[69.1025641  7.8974359] ; [105.8974359  12.1025641],0
p11,1,0.139542,2.182999,[58 19] ; [99 19],[61.99487179 15.00512821] ; [95.00512821 22.99487179],0
n5,1,0.143984,2.134853,[62 15] ; [104  14],[65.54871795 11.45128205] ; [100.45128205  17.54871795],0
r2,1,0.155724,2.015269,[71  4] ; [116   2],[72.66839378  2.33160622] ; [114.33160622   3.66839378],0
a2,1,0.182961,1.773404,[18 59] ; [38 80],[22.11282051 54.88717949] ; [33.88717949 84.11282051],0
p5,1,0.20145,1.631832,[13 64] ; [29 89],[16.58461538 60.41538462] ; [25.41538462 92.58461538],0
v4,1,0.292897,1.106258,[71  6] ; [113   5],[72.65641026  4.34358974] ; [111.34358974   6.65641026],0
p12,1,0.314875,1.010116,[10 66] ; [22 96],[12.53608247 63.46391753] ; [19.46391753 98.53608247],0
n4,1,0.321256,0.983827,[64 13] ; [104  14],[66.33846154 10.66153846] ; [101.66153846  16.33846154],0
a8,1,0.334853,0.930038,[10 64] ; [21 90],[12.4 61.6] ; [18.6 92.4],0
r1,1,0.349731,0.874432,[62 15] ; [101  17],[64.36410256 12.63589744] ; [98.63589744 19.36410256],0
u3,1,0.359466,0.839757,[13 10] ; [16  7],[14.5  8.5] ; [14.5  8.5],0
p8,1,0.422109,0.644437,[52 25] ; [86 32],[54.49230769 22.50769231] ; [83.50769231 34.49230769],0
s1,1,0.436775,0.604739,[ 6 70] ; [  6 111],[ 4.7253886 71.2746114] ; [  7.2746114 109.7253886],0
b5,1,0.471743,0.51789,[41 36] ; [69 49],[43.43589744 33.56410256] ; [66.56410256 51.43589744],0
s6,1,0.495287,0.465019,[64 11] ; [102  13],[65.52631579  9.47368421] ; [100.47368421  14.52631579],0
s7,1,0.537129,0.380887,[53 21] ; [87 28],[54.81481481 19.18518519] ; [85.18518519 29.81481481],0
a4,1,0.580097,0.306078,[39 38] ; [64 53],[40.8814433 36.1185567] ; [62.1185567 54.8814433],0
a6,1,0.60516,0.267284,[49 28] ; [78 38],[50.66839378 26.33160622] ; [76.33160622 39.66839378],0
b1,1,0.667562,0.184467,[37 40] ; [53 65],[35.53846154 41.46153846] ; [54.46153846 63.53846154],0
p3,1,0.708855,0.139423,[50 27] ; [79 38],[51.20103093 25.79896907] ; [77.79896907 39.20103093],0
u2,1,0.764599,0.089669,[13 10] ; [14  9],[13.5  9.5] ; [13.5  9.5],0
p2,1,0.805886,0.060386,[69  8] ; [107  11],[69.4974359  7.5025641] ; [106.5025641  11.4974359],0
