Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.247213,[108  14] ; [2 8],[101.66666667  20.33333333] ; [8.33333333 1.66666667],1
r3,1,5.8e-05,16.157377,[119   3] ; [7 3],[116.45454545   5.54545455] ; [9.54545455 0.45454545],1
r2,1,6.1e-05,16.085415,[115   6] ; [6 4],[111.76335878   9.23664122] ; [9.23664122 0.76335878],1
s6,1,0.000286,13.158514,[102  17] ; [4 6],[97.78294574 21.21705426] ; [8.21705426 1.78294574],1
p2,1,0.000613,11.737339,[102  19] ; [4 6],[97.90839695 23.09160305] ; [8.09160305 1.90839695],1
s8,1,0.001601,9.958607,[93 29] ; [3 7],[88.72727273 33.27272727] ; [7.27272727 2.72727273],0
p8,1,0.004851,7.934274,[67 52] ; [1 9],[62.72868217 56.27131783] ; [5.27131783 4.72868217],0
n4,1,0.005236,7.795983,[109  12] ; [6 4],[106.22137405  14.77862595] ; [8.77862595 1.22137405],0
p9,1,0.008148,7.000655,[108  13] ; [6 4],[105.29770992  15.70229008] ; [8.70229008 1.29770992],0
s1,1,0.014668,5.955972,[  4 118] ; [2 8],[  5.54545455 116.45454545] ; [0.45454545 9.54545455],0
s2,1,0.019217,5.48168,[91 31] ; [4 6],[87.8030303 34.1969697] ; [7.1969697 2.8030303],0
p4,1,0.025188,5.010942,[80 42] ; [3 7],[76.71212121 45.28787879] ; [6.28787879 3.71212121],0
p1,1,0.027143,4.881711,[ 10 111] ; [3 7],[ 12.00763359 108.99236641] ; [0.99236641 9.00763359],0
r1,1,0.039641,4.233184,[96 26] ; [5 5],[93.34848485 28.65151515] ; [7.65151515 2.34848485],0
p7,1,0.043797,4.064356,[85 35] ; [4 6],[82.15384615 37.84615385] ; [6.84615385 3.15384615],0
p10,1,0.052264,3.767289,[102  19] ; [6 4],[99.75572519 21.24427481] ; [8.24427481 1.75572519],0
s3,1,0.057552,3.606557,[94 28] ; [5 5],[91.5 30.5] ; [7.5 2.5],0
d3,1,0.067855,3.334161,[61 61] ; [2 8],[58.22727273 63.77272727] ; [4.77272727 5.22727273],0
p11,1,0.077056,3.125935,[101  21] ; [6 4],[98.89393939 23.10606061] ; [8.10606061 1.89393939],0
d5,1,0.079887,3.067194,[100  21] ; [6 4],[97.90839695 23.09160305] ; [8.09160305 1.90839695],0
n2,1,0.080175,3.061354,[28  6] ; [3 3],[26.35  7.65] ; [4.65 1.35],0
d1,1,0.142441,2.15139,[66 56] ; [3 7],[63.77272727 58.22727273] ; [5.22727273 4.77272727],0
n5,1,0.177724,1.816551,[104  17] ; [7 3],[102.52671756  18.47328244] ; [8.47328244 1.52671756],0
p3,1,0.182908,1.773837,[75 47] ; [4 6],[73.01515152 48.98484848] ; [5.98484848 4.01515152],0
p6,1,0.286181,1.1375,[57 63] ; [3 7],[55.38461538 64.61538462] ; [4.61538462 5.38461538],0
s5,1,0.30002,1.074105,[55 62] ; [3 7],[53.43307087 63.56692913] ; [4.56692913 5.43307087],0
b2,1,0.356726,0.849386,[45 44] ; [6 3],[46.31632653 42.68367347] ; [4.68367347 4.31632653],0
b3,1,0.356726,0.849386,[45 44] ; [6 3],[46.31632653 42.68367347] ; [4.68367347 4.31632653],0
v3,1,0.384673,0.755714,[58 62] ; [3 6],[56.74418605 63.25581395] ; [4.25581395 4.74418605],0
n6,1,0.398957,0.711468,[106  15] ; [7 2],[105.17692308  15.82307692] ; [7.82307692 1.17692308],0
d2,1,0.418966,0.653213,[65 57] ; [4 6],[63.77272727 58.22727273] ; [5.22727273 4.77272727],0
b4,1,0.448517,0.574397,[58 64] ; [6 4],[59.15151515 62.84848485] ; [4.84848485 5.15151515],0
a4,1,0.510625,0.432787,[62 60] ; [4 6],[61. 61.] ; [5. 5.],0
v2,1,0.543637,0.36884,[59 59] ; [4 6],[58.078125 59.921875] ; [4.921875 5.078125],0
b1,1,0.57654,0.311861,[62 60] ; [6 4],[62.84848485 59.15151515] ; [5.15151515 4.84848485],0
a5,1,0.613173,0.255581,[94 28] ; [7 3],[93.34848485 28.65151515] ; [7.65151515 2.34848485],0
p5,1,0.623277,0.241288,[ 19 101] ; [1 9],[ 18.46153846 101.53846154] ; [1.53846154 8.46153846],0
a3,1,0.6365,0.223349,[103  19] ; [9 1],[103.51515152  18.48484848] ; [8.48484848 1.51515152],0
a1,1,0.677978,0.172411,[  8 114] ; [1 9],[  8.31818182 113.68181818] ; [0.68181818 9.31818182],0
v1,1,0.67818,0.172182,[67 51] ; [5 5],[66.375 51.625] ; [5.625 4.375],0
s4,1,0.715475,0.13287,[30 91] ; [3 7],[30.48091603 90.51908397] ; [2.51908397 7.48091603],0
n3,1,0.734849,0.114706,[23 11] ; [3 2],[22.66666667 11.33333333] ; [3.33333333 1.66666667],0
a6,1,0.73785,0.112026,[43 79] ; [3 7],[42.51515152 79.48484848] ; [3.48484848 6.51515152],0
n1,1,0.778947,0.078788,[20 13] ; [4 2],[20.30769231 12.69230769] ; [3.69230769 2.30769231],0
b5,1,0.794028,0.068165,[54 68] ; [4 6],[53.60606061 68.39393939] ; [4.39393939 5.60606061],0
p12,1,0.855626,0.033104,[ 10 110] ; [1 9],[ 10.15384615 109.84615385] ; [0.84615385 9.15384615],0
a2,1,0.887608,0.019975,[ 14 108] ; [1 9],[ 13.86363636 108.13636364] ; [1.13636364 8.86363636],0
d4,1,0.938861,0.005883,[98 23] ; [8 2],[97.90839695 23.09160305] ; [8.09160305 1.90839695],0
