Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,47.154266,[10 57] ; [62 26],[31.12258065 35.87741935] ; [40.87741935 47.12258065],1
d5,1,0.0,46.072777,[36 30] ; [87  1],[52.71428571 13.28571429] ; [70.28571429 17.71428571],1
d4,1,0.0,43.290813,[38 29] ; [87  1],[54.03225806 12.96774194] ; [70.96774194 17.03225806],1
d3,1,0.0,34.675329,[33 33] ; [81  7],[48.85714286 17.14285714] ; [65.14285714 22.85714286],1
a5,1,0.0,32.305938,[29 38] ; [76 12],[45.38709677 21.61290323] ; [59.61290323 28.38709677],1
a2,1,7e-06,20.260063,[ 2 65] ; [28 60],[12.96774194 54.03225806] ; [17.03225806 70.96774194],1
s8,1,9e-06,19.78406,[20 47] ; [58 30],[33.71612903 33.28387097] ; [44.28387097 43.71612903],1
a3,1,1.7e-05,18.492036,[32 35] ; [71 17],[44.52258065 22.47741935] ; [58.47741935 29.52258065],1
p4,1,2.5e-05,17.763864,[27 40] ; [65 23],[39.76774194 27.23225806] ; [52.23225806 35.76774194],1
u1,1,7.4e-05,15.716453,[ 3 64] ; [26 62],[12.53548387 54.46451613] ; [16.46451613 71.53548387],1
a4,1,0.000157,14.291881,[17 50] ; [49 39],[28.52903226 38.47096774] ; [37.47096774 50.52903226],1
p6,1,0.000559,11.909405,[18 48] ; [48 39],[28.47058824 37.52941176] ; [37.52941176 49.47058824],1
p10,1,0.001641,9.91286,[47 19] ; [79  8],[54.35294118 11.64705882] ; [71.64705882 15.35294118],0
s6,1,0.003973,8.296064,[47 16] ; [79  7],[53.27516779  9.72483221] ; [72.72483221 13.27516779],0
p3,1,0.007224,7.216373,[25 42] ; [52 36],[33.28387097 33.71612903] ; [43.71612903 44.28387097],0
r1,1,0.007618,7.121096,[43 24] ; [73 15],[50.14193548 16.85806452] ; [65.85806452 22.14193548],0
r2,1,0.016074,5.794778,[59  8] ; [85  2],[62.64935065  4.35064935] ; [81.35064935  5.64935065],0
a6,1,0.032435,4.575379,[36 31] ; [62 26],[42.36129032 24.63870968] ; [55.63870968 32.36129032],0
