Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,103.494979,[318  22] ; [26 33],[293.13283208  46.86716792] ; [50.86716792  8.13283208],1
p10,1,0.000182,14.013529,[308  31] ; [42 15],[299.62121212  39.37878788] ; [50.37878788  6.62121212],1
v1,1,0.000431,12.392173,[215 116] ; [22 33],[203.23056995 127.76943005] ; [33.76943005 21.23056995],1
p9,1,0.001904,9.640126,[312  26] ; [46 12],[305.56565657  32.43434343] ; [52.43434343  5.56565657],0
s7,1,0.002764,8.957234,[199 120] ; [23 33],[188.848 130.152] ; [33.152 22.848],0
r4,1,0.002922,8.855239,[320  20] ; [49 10],[314.43609023  25.56390977] ; [54.56390977  4.43609023],0
d2,1,0.004203,8.193987,[189 150] ; [21 38],[178.86934673 160.13065327] ; [31.13065327 27.86934673],0
v3,1,0.00917,6.789372,[165 166] ; [17 38],[156.06735751 174.93264249] ; [25.93264249 29.06735751],0
r1,1,0.011177,6.436906,[282  56] ; [41 18],[274.99748111  63.00251889] ; [48.00251889 10.99748111],0
s3,1,0.013333,6.124411,[206 130] ; [25 32],[197.49618321 138.50381679] ; [33.50381679 23.49618321],0
a3,1,0.014966,5.920484,[262  76] ; [37 22],[254.56423174  83.43576826] ; [44.43576826 14.56423174],0
u1,1,0.019613,5.445972,[ 88 252] ; [ 7 52],[ 80.95238095 259.04761905] ; [14.04761905 44.95238095],0
a8,1,0.021163,5.313287,[ 46 258] ; [ 2 53],[ 40.64623955 263.35376045] ; [ 7.35376045 47.64623955],0
p11,1,0.027914,4.83335,[292  48] ; [44 15],[286.31578947  53.68421053] ; [49.68421053  9.31578947],0
n1,1,0.041586,4.151961,[25 26] ; [ 2 10],[21.85714286 29.14285714] ; [5.14285714 6.85714286],0
p5,1,0.046079,3.978706,[ 72 265] ; [ 6 53],[ 66.37878788 270.62121212] ; [11.62121212 47.37878788],0
a4,1,0.056463,3.638346,[172 167] ; [22 37],[165.24120603 173.75879397] ; [28.75879397 30.24120603],0
s6,1,0.056678,3.63202,[245  83] ; [37 22],[239.00775194  88.99224806] ; [42.99224806 16.00775194],0
a2,1,0.058095,3.590945,[ 98 242] ; [10 49],[ 92.03007519 247.96992481] ; [15.96992481 43.03007519],0
s2,1,0.059153,3.56098,[192 143] ; [26 33],[185.35532995 149.64467005] ; [32.64467005 26.35532995],0
r2,1,0.072347,3.228946,[326  12] ; [52  5],[323.45316456  14.54683544] ; [54.54683544  2.45316456],0
b3,1,0.075498,3.159248,[ 97 126] ; [10 26],[ 92.12741313 130.87258687] ; [14.87258687 21.12741313],0
b2,1,0.075498,3.159248,[ 97 126] ; [10 26],[ 92.12741313 130.87258687] ; [14.87258687 21.12741313],0
s8,1,0.078691,3.091742,[184 152] ; [25 34],[177.78227848 158.21772152] ; [31.21772152 27.78227848],0
a6,1,0.096431,2.763602,[238 101] ; [35 24],[232.53015075 106.46984925] ; [40.46984925 18.53015075],0
v2,1,0.102658,2.663765,[210 122] ; [29 27],[204.50515464 127.49484536] ; [34.49484536 21.50515464],0
d1,1,0.103106,2.656827,[222 118] ; [32 27],[216.44110276 123.55889724] ; [37.55889724 21.44110276],0
d5,1,0.105538,2.619796,[292  47] ; [46 13],[287.89447236  51.10552764] ; [50.10552764  8.89447236],0
b4,1,0.112518,2.518493,[193 147] ; [40 19],[198.54636591 141.45363409] ; [34.45363409 24.54636591],0
p4,1,0.138968,2.189347,[286  54] ; [45 14],[282.05513784  57.94486216] ; [48.94486216 10.05513784],0
s1,1,0.142034,2.155782,[ 10 328] ; [ 4 55],[ 11.91939547 326.08060453] ; [ 2.08060453 56.91939547],0
n2,1,0.150122,2.071007,[40 11] ; [7 5],[38.04761905 12.95238095] ; [8.95238095 3.04761905],0
d3,1,0.232399,1.426116,[233 107] ; [45 14],[236.89223058 103.10776942] ; [41.10776942 17.89223058],0
s5,1,0.240536,1.377452,[137 187] ; [19 37],[133.01052632 190.98947368] ; [22.98947368 33.01052632],0
r3,1,0.246727,1.341744,[325  12] ; [55  4],[323.38383838  13.61616162] ; [56.61616162  2.38383838],0
a5,1,0.284223,1.146787,[269  71] ; [43 16],[265.86466165  74.13533835] ; [46.13533835 12.86466165],0
p8,1,0.303358,1.059376,[228 108] ; [36 23],[224.56708861 111.43291139] ; [39.43291139 19.56708861],0
p2,1,0.348046,0.88057,[301  38] ; [49  9],[298.86649874  40.13350126] ; [51.13350126  6.86649874],0
p12,1,0.38222,0.763548,[ 42 295] ; [ 5 54],[ 39.99747475 297.00252525] ; [ 7.00252525 51.99747475],0
v4,1,0.481869,0.49463,[327  11] ; [56  3],[326.08060453  11.91939547] ; [56.91939547  2.08060453],0
u2,1,0.55357,0.350961,[40 37] ; [13  9],[41.22222222 35.77777778] ; [11.77777778 10.22222222],0
p7,1,0.601209,0.273176,[258  79] ; [47 12],[259.55808081  77.44191919] ; [45.44191919 13.55808081],0
n3,1,0.606905,0.264706,[39 12] ; [10  2],[39.66666667 11.33333333] ; [9.33333333 2.66666667],0
u3,1,0.616626,0.250638,[45 33] ; [14  8],[46.02 31.98] ; [12.98  9.02],0
b1,1,0.658156,0.195771,[143 197] ; [23 36],[141.45363409 198.54636591] ; [24.54636591 34.45363409],0
a1,1,0.685131,0.164407,[ 22 318] ; [ 3 56],[ 21.30325815 318.69674185] ; [ 3.69674185 55.30325815],0
a7,1,0.748644,0.102674,[246  93] ; [44 15],[247.01005025  91.98994975] ; [42.98994975 16.01005025],0
s4,1,0.767662,0.087282,[ 57 277] ; [11 48],[ 57.7913486 276.2086514] ; [10.2086514 48.7913486],0
p6,1,0.820477,0.051498,[168 169] ; [27 29],[167.21374046 169.78625954] ; [27.78625954 28.21374046],0
b5,1,0.86857,0.027382,[192 148] ; [34 25],[192.58145363 147.41854637] ; [33.41854637 25.58145363],0
d4,1,0.934683,0.006717,[283  56] ; [49 10],[282.7839196  56.2160804] ; [49.2160804  9.7839196],0
p1,1,0.945344,0.0047,[ 42 297] ; [ 7 51],[ 41.84130982 297.15869018] ; [ 7.15869018 50.84130982],0
