Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,42.652201,[259  40] ; [17 22],[244.15384615  54.84615385] ; [31.84615385  7.15384615],1
n4,1,0.0,42.458712,[267  33] ; [19 20],[253.09734513  46.90265487] ; [32.90265487  6.09734513],1
s7,1,0.001163,10.54884,[228  58] ; [20 16],[220.27329193  65.72670807] ; [27.72670807  8.27329193],0
a4,1,0.005172,7.818211,[156 144] ; [11 28],[147.78761062 152.21238938] ; [19.21238938 19.78761062],0
a3,1,0.006105,7.519188,[247  52] ; [25 14],[240.61538462  58.38461538] ; [31.38461538  7.61538462],0
b1,1,0.007222,7.216885,[117 183] ; [24 15],[124.77876106 175.22123894] ; [16.22123894 22.77876106],0
p6,1,0.026617,4.915511,[140 158] ; [11 28],[133.52522255 164.47477745] ; [17.47477745 21.52522255],0
a2,1,0.047659,3.921983,[ 92 208] ; [ 6 33],[ 86.72566372 213.27433628] ; [11.27433628 27.72566372],0
p4,1,0.053777,3.719617,[207  92] ; [21 18],[201.69230769  97.30769231] ; [26.30769231 12.69230769],0
u1,1,0.055563,3.665115,[ 81 219] ; [ 5 34],[ 76.10619469 223.89380531] ; [ 9.89380531 29.10619469],0
u3,1,0.061226,3.503852,[36 17] ; [13  1],[38.76119403 14.23880597] ; [10.23880597  3.76119403],0
s2,1,0.064389,3.420558,[215  82] ; [22 16],[210.11641791  86.88358209] ; [26.88358209 11.11641791],0
p10,1,0.065798,3.384845,[265  32] ; [30  8],[261.53731343  35.46268657] ; [33.46268657  4.53731343],0
d2,1,0.083008,3.005,[182 118] ; [18 21],[176.99115044 123.00884956] ; [23.00884956 15.99115044],0
r2,1,0.097929,2.738954,[290   8] ; [36  3],[288.27299703   9.72700297] ; [37.72700297  1.27299703],0
a5,1,0.113644,2.502807,[247  53] ; [28 11],[243.36283186  56.63716814] ; [31.63716814  7.36283186],0
u2,1,0.125534,2.34688,[33 20] ; [11  2],[35.33333333 17.66666667] ; [8.66666667 4.33333333],0
v3,1,0.134909,2.235083,[146 143] ; [13 22],[141.82407407 147.17592593] ; [17.17592593 17.82407407],0
p12,1,0.177618,1.817442,[ 38 259] ; [ 2 36],[ 35.46268657 261.53731343] ; [ 4.53731343 33.46268657],0
s3,1,0.215535,1.533851,[221  76] ; [24 13],[217.85928144  79.14071856] ; [27.14071856  9.85928144],0
v2,1,0.222708,1.486835,[184 107] ; [19 17],[180.65137615 110.34862385] ; [22.34862385 13.65137615],0
p8,1,0.279288,1.170553,[178 117] ; [20 19],[174.88023952 120.11976048] ; [23.11976048 15.88023952],0
p11,1,0.300776,1.070749,[244  56] ; [29 10],[241.59292035  58.40707965] ; [31.40707965  7.59292035],0
r4,1,0.307087,1.043165,[293   7] ; [37  2],[292.03539823   7.96460177] ; [37.96460177  1.03539823],0
d1,1,0.32448,0.970804,[208  92] ; [24 15],[205.30973451  94.69026549] ; [26.69026549 12.30973451],0
s5,1,0.337159,0.921203,[133 155] ; [14 23],[130.26461538 157.73538462] ; [16.73538462 20.26461538],0
d4,1,0.364976,0.820698,[261  38] ; [32  7],[259.19230769  39.80769231] ; [33.80769231  5.19230769],0
p9,1,0.377752,0.778005,[271  26] ; [33  5],[269.51641791  27.48358209] ; [34.48358209  3.51641791],0
n2,1,0.386255,0.750698,[42 17] ; [10  2],[43.21126761 15.78873239] ; [8.78873239 3.21126761],0
s4,1,0.422539,0.643243,[ 53 245] ; [ 9 30],[ 54.82492582 243.17507418] ; [ 7.17507418 31.82492582],0
p3,1,0.425039,0.63634,[174 126] ; [20 19],[171.68141593 128.31858407] ; [22.31858407 16.68141593],0
a1,1,0.456019,0.555647,[ 16 284] ; [ 1 38],[ 15.04424779 284.95575221] ; [ 1.95575221 37.04424779],0
s1,1,0.467072,0.528893,[  9 288] ; [ 2 36],[  9.75223881 287.24776119] ; [ 1.24776119 36.75223881],0
p7,1,0.477669,0.504179,[206  86] ; [24 13],[204.1337386  87.8662614] ; [25.8662614 11.1337386],0
d3,1,0.544268,0.367686,[217  83] ; [30  9],[218.5840708  81.4159292] ; [28.4159292 10.5840708],0
a8,1,0.55192,0.353889,[ 50 222] ; [ 5 30],[ 48.72964169 223.27035831] ; [ 6.27035831 28.72964169],0
p5,1,0.56451,0.331956,[ 50 247] ; [ 5 33],[ 48.76119403 248.23880597] ; [ 6.23880597 31.76119403],0
p2,1,0.595748,0.281457,[255  44] ; [32  7],[253.88461538  45.11538462] ; [33.11538462  5.88461538],0
d5,1,0.685643,0.163842,[260  39] ; [33  6],[259.19230769  39.80769231] ; [33.80769231  5.19230769],0
b5,1,0.731581,0.117665,[176 124] ; [24 15],[176.99115044 123.00884956] ; [23.00884956 15.99115044],0
s6,1,0.7915,0.069888,[254  44] ; [33  5],[254.54166667  43.45833333] ; [32.45833333  5.54166667],0
a6,1,0.801381,0.063283,[201  98] ; [27 12],[201.69230769  97.30769231] ; [26.30769231 12.69230769],0
p1,1,0.802927,0.062281,[ 27 272] ; [ 4 35],[ 27.42307692 271.57692308] ; [ 3.57692308 35.42307692],0
n3,1,0.875917,0.024382,[40 18] ; [8 4],[39.77142857 18.22857143] ; [8.22857143 3.77142857],0
b4,1,0.876379,0.024199,[173 127] ; [23 16],[173.45132743 126.54867257] ; [22.54867257 16.45132743],0
n1,1,0.878493,0.023372,[26 33] ; [5 7],[25.76056338 33.23943662] ; [5.23943662 6.76056338],0
r3,1,0.879701,0.022906,[291   9] ; [38  1],[291.15044248   8.84955752] ; [37.84955752  1.15044248],0
a7,1,0.942301,0.005239,[213  86] ; [28 11],[213.19230769  85.80769231] ; [27.80769231 11.19230769],0
b2,1,0.977924,0.000766,[ 90 112] ; [13 16],[ 90.06926407 111.93073593] ; [12.93073593 16.06926407],0
b3,1,0.977924,0.000766,[ 90 112] ; [13 16],[ 90.06926407 111.93073593] ; [12.93073593 16.06926407],0
v1,1,0.99306,7.6e-05,[184 107] ; [24 14],[183.97568389 107.02431611] ; [24.02431611 13.97568389],0
