Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,29.687325,[13 30] ; [40  6],[25.60674157 17.39325843] ; [27.39325843 18.60674157],1
r2,1,0.002092,9.467032,[27 15] ; [42  4],[32.93181818  9.06818182] ; [36.06818182  9.93181818],0
r3,1,0.004333,8.13869,[26 17] ; [40  6],[31.88764045 11.11235955] ; [34.11235955 11.88764045],0
p11,1,0.014226,6.009851,[15 28] ; [28 18],[20.7752809 22.2247191] ; [22.2247191 23.7752809],0
a5,1,0.025683,4.977259,[16 27] ; [28 18],[21.25842697 21.74157303] ; [22.74157303 23.25842697],0
v3,1,0.040424,4.2,[ 6 36] ; [14 28],[10. 32.] ; [10. 32.],0
s8,1,0.044792,4.026467,[ 5 38] ; [13 32],[ 8.79545455 34.20454545] ; [ 9.20454545 35.79545455],0
v1,1,0.045995,3.981785,[ 8 33] ; [18 28],[12.25287356 28.74712644] ; [13.74712644 32.25287356],0
a4,1,0.058007,3.593463,[11 31] ; [21 25],[15.27272727 26.72727273] ; [16.72727273 29.27272727],0
s1,1,0.06052,3.523088,[ 1 42] ; [ 6 40],[ 3.38202247 39.61797753] ; [ 3.61797753 42.38202247],0
v4,1,0.061419,3.498641,[29 14] ; [38  7],[32.73863636 10.26136364] ; [34.26136364 10.73863636],0
a1,1,0.075487,3.159494,[ 5 38] ; [ 1 45],[ 2.8988764 40.1011236] ; [ 3.1011236 42.8988764],0
a8,1,0.07776,3.111111,[ 2 40] ; [ 7 35],[ 4.5 37.5] ; [ 4.5 37.5],0
u3,1,0.079716,3.070673,[ 8 19] ; [11  9],[10.91489362 16.08510638] ; [ 8.08510638 11.91489362],0
a3,1,0.083888,2.987916,[16 26] ; [26 20],[20.04545455 21.95454545] ; [21.95454545 24.04545455],0
s4,1,0.102443,2.667089,[ 9 34] ; [ 4 42],[ 6.28089888 36.71910112] ; [ 6.71910112 39.28089888],0
p5,1,0.108186,2.580523,[ 1 42] ; [ 5 41],[ 2.8988764 40.1011236] ; [ 3.1011236 42.8988764],0
b2,1,0.183744,1.767083,[ 7 22] ; [11 16],[ 9.32142857 19.67857143] ; [ 8.67857143 18.32142857],0
b3,1,0.183744,1.767083,[ 7 22] ; [11 16],[ 9.32142857 19.67857143] ; [ 8.67857143 18.32142857],0
d5,1,0.249896,1.323886,[20 23] ; [27 19],[22.70786517 20.29213483] ; [24.29213483 21.70786517],0
s7,1,0.275042,1.191427,[ 9 31] ; [14 28],[11.2195122 28.7804878] ; [11.7804878 30.2195122],0
u2,1,0.293474,1.103614,[10 17] ; [10  9],[11.73913043 15.26086957] ; [ 8.26086957 10.73913043],0
n4,1,0.296059,1.091862,[23 20] ; [29 16],[25.40909091 17.59090909] ; [26.59090909 18.40909091],0
s2,1,0.324766,0.969658,[12 31] ; [17 28],[14.17045455 28.82954545] ; [14.82954545 30.17045455],0
n2,1,0.325792,0.965552,[13  9] ; [14  5],[14.48780488  7.51219512] ; [12.51219512  6.48780488],0
p9,1,0.32693,0.961021,[16 26] ; [13 33],[13.84090909 28.15909091] ; [15.15909091 30.84090909],0
p3,1,0.345388,0.89033,[11 32] ; [16 30],[13.04494382 29.95505618] ; [13.95505618 32.04494382],0
a6,1,0.364123,0.823622,[19 24] ; [16 30],[16.91011236 26.08988764] ; [18.08988764 27.91011236],0
d4,1,0.406729,0.68834,[23 20] ; [28 17],[24.92045455 18.07954545] ; [26.07954545 18.92045455],0
v2,1,0.440798,0.594204,[12 30] ; [16 28],[13.6744186 28.3255814] ; [14.3255814 29.6744186],0
a2,1,0.447,0.578248,[ 2 41] ; [ 4 42],[ 2.8988764 40.1011236] ; [ 3.1011236 42.8988764],0
b5,1,0.451105,0.567874,[24 19] ; [22 24],[22.2247191 20.7752809] ; [23.7752809 22.2247191],0
b4,1,0.481751,0.494898,[23 20] ; [28 18],[24.64044944 18.35955056] ; [26.35955056 19.64044944],0
n1,1,0.495283,0.465029,[ 7 15] ; [ 8 11],[ 8.04878049 13.95121951] ; [ 6.95121951 12.04878049],0
d3,1,0.496226,0.462999,[17 26] ; [15 31],[15.46067416 27.53932584] ; [16.53932584 29.46067416],0
d1,1,0.502492,0.44967,[13 30] ; [17 29],[14.49438202 28.50561798] ; [15.50561798 30.49438202],0
s3,1,0.532506,0.389606,[16 25] ; [21 25],[17.43678161 23.56321839] ; [19.56321839 26.43678161],0
d2,1,0.551431,0.35476,[20 22] ; [19 27],[18.61363636 23.38636364] ; [20.38636364 25.61363636],0
p12,1,0.597332,0.279038,[ 1 42] ; [ 2 44],[ 1.4494382 41.5505618] ; [ 1.5505618 44.4494382],0
b1,1,0.628675,0.233861,[24 19] ; [28 18],[25.12359551 17.87640449] ; [26.87640449 19.12359551],0
n5,1,0.658431,0.195435,[24 19] ; [23 22],[22.96590909 20.03409091] ; [24.03409091 20.96590909],0
p1,1,0.701746,0.146662,[ 2 41] ; [ 3 43],[ 2.41573034 40.58426966] ; [ 2.58426966 43.41573034],0
p4,1,0.702604,0.145777,[13 29] ; [16 30],[13.84090909 28.15909091] ; [15.15909091 30.84090909],0
p7,1,0.706024,0.142281,[17 26] ; [20 26],[17.87640449 25.12359551] ; [19.12359551 26.87640449],0
p6,1,0.757661,0.095205,[ 8 33] ; [10 35],[ 8.58139535 32.41860465] ; [ 9.41860465 35.58139535],0
s6,1,0.788117,0.07223,[16 27] ; [18 27],[16.61363636 26.38636364] ; [17.38636364 27.61363636],0
n3,1,0.789342,0.071378,[12 10] ; [10  7],[12.41025641  9.58974359] ; [9.58974359 7.41025641],0
p8,1,0.816936,0.053587,[10 32] ; [10 36],[ 9.54545455 32.45454545] ; [10.45454545 35.54545455],0
p2,1,0.924006,0.009099,[21 22] ; [22 24],[20.7752809 22.2247191] ; [22.2247191 23.7752809],0
s5,1,0.953287,0.003432,[10 33] ; [10 34],[ 9.88505747 33.11494253] ; [10.11494253 33.88505747],0
u1,1,0.961523,0.002327,[ 1 42] ; [ 1 45],[ 0.96629213 42.03370787] ; [ 1.03370787 44.96629213],0
n6,1,0.964456,0.001986,[26 17] ; [27 18],[25.89772727 17.10227273] ; [27.10227273 17.89772727],0
