Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,255.683998,[266  67] ; [ 29 210],[171.73951049 161.26048951] ; [123.26048951 115.73951049],1
s6,1,0.0,99.350563,[277  49] ; [107 129],[222.74733096 103.25266904] ; [161.25266904  74.74733096],1
s7,1,0.0,80.973092,[224 102] ; [ 67 158],[172.17059891 153.82940109] ; [118.82940109 106.17059891],1
s8,1,0.0,61.242968,[204 127] ; [ 68 171],[157.95087719 173.04912281] ; [114.04912281 124.95087719],1
s5,1,1.6e-05,18.649995,[131 188] ; [ 55 179],[107.29475588 211.70524412] ; [ 78.70524412 155.29475588],1
s4,1,0.00042,12.442023,[ 61 268] ; [ 19 217],[ 46.5840708 282.4159292] ; [ 33.4159292 202.5840708],1
p12,1,0.00367,8.440119,[ 44 285] ; [ 14 224],[ 33.65432099 295.34567901] ; [ 24.34567901 213.65432099],0
r2,1,0.004374,8.121753,[319   9] ; [218  19],[311.74513274  16.25486726] ; [225.25486726  11.74513274],0
n5,1,0.015853,5.819161,[296  35] ; [197  42],[286.28596491  44.71403509] ; [206.71403509  32.28596491],0
a3,1,0.021853,5.257426,[257  75] ; [166  75],[245.08900524  86.91099476] ; [177.91099476  63.08900524],0
v3,1,0.066496,3.36746,[147 175] ; [ 89 146],[136.43087971 185.56912029] ; [ 99.56912029 135.43087971],0
p7,1,0.074095,3.18989,[228  95] ; [151  87],[218.21212121 104.78787879] ; [160.78787879  77.21212121],0
p10,1,0.084466,2.976802,[296  34] ; [202  36],[289.33098592  40.66901408] ; [208.66901408  29.33098592],0
a6,1,0.086565,2.937115,[221 110] ; [177  64],[230.31118881 100.68881119] ; [167.68881119  73.31118881],0
p2,1,0.095454,2.779894,[293  38] ; [200  39],[286.28596491  44.71403509] ; [206.71403509  32.28596491],0
v4,1,0.101988,2.674185,[321   9] ; [228  13],[317.2854641  12.7145359] ; [231.7145359   9.2854641],0
u3,1,0.103529,2.650323,[49 27] ; [38 36],[44.08 31.92] ; [42.92 31.08],0
r4,1,0.108143,2.581155,[312  21] ; [217  24],[306.89372822  26.10627178] ; [222.10627178  18.89372822],0
r1,1,0.111021,2.539634,[279  53] ; [190  51],[271.7417103  60.2582897] ; [197.2582897  43.7417103],0
u4,1,0.11459,2.489744,[ 11 322] ; [  3 238],[  8.12195122 324.87804878] ; [  5.87804878 235.12195122],0
n2,1,0.127309,2.325017,[41  9] ; [33 15],[37.75510204 12.24489796] ; [36.24489796 11.75510204],0
b1,1,0.131853,2.270552,[131 202] ; [ 80 161],[122.40940767 210.59059233] ; [ 88.59059233 152.40940767],0
p3,1,0.133988,2.245679,[190 140] ; [123 117],[181.21052632 148.78947368] ; [131.78947368 108.21052632],0
a2,1,0.135295,2.230674,[ 90 243] ; [ 52 189],[ 82.37979094 250.62020906] ; [ 59.62020906 181.37979094],0
d4,1,0.137857,2.201717,[283  48] ; [194  46],[276.50963222  54.49036778] ; [200.49036778  39.50963222],0
p6,1,0.165407,1.924084,[139 188] ; [ 87 150],[131.03191489 195.96808511] ; [ 94.96808511 142.03191489],0
s1,1,0.209458,1.575167,[ 13 315] ; [  5 234],[ 10.41269841 317.58730159] ; [  7.58730159 231.41269841],0
a1,1,0.220067,1.503936,[ 20 313] ; [  9 232],[ 16.82404181 316.17595819] ; [ 12.17595819 228.82404181],0
d1,1,0.248745,1.330339,[212 121] ; [142  99],[205.36933798 127.63066202] ; [148.63066202  92.36933798],0
u2,1,0.286244,1.137203,[47 28] ; [40 34],[43.79194631 31.20805369] ; [43.20805369 30.79194631],0
u1,1,0.304228,1.055567,[ 68 265] ; [ 41 200],[ 63.23519164 269.76480836] ; [ 45.76480836 195.23519164],0
d3,1,0.30918,1.034175,[231 101] ; [158  83],[225.38917976 106.61082024] ; [163.61082024  77.38917976],0
p1,1,0.338583,0.91579,[ 28 303] ; [ 26 214],[ 31.30297723 299.69702277] ; [ 22.69702277 217.30297723],0
n1,1,0.340998,0.906675,[22 27] ; [17 31],[19.70103093 29.29896907] ; [19.29896907 28.70103093],0
n6,1,0.414162,0.666822,[301  29] ; [214  26],[298.15789474  31.84210526] ; [216.84210526  23.15789474],0
a7,1,0.448188,0.57523,[231 101] ; [174  66],[235.06993007  96.93006993] ; [169.93006993  70.06993007],0
p5,1,0.453769,0.56122,[ 48 280] ; [ 30 211],[ 44.96309315 283.03690685] ; [ 33.03690685 207.96309315],0
p9,1,0.473168,0.514568,[297  34] ; [209  29],[294.35149385  36.64850615] ; [211.64850615  26.35149385],0
r3,1,0.503013,0.448573,[324   8] ; [231   8],[322.69702277   9.30297723] ; [232.30297723   6.69702277],0
a5,1,0.521744,0.410444,[255  78] ; [190  51],[258.16202091  74.83797909] ; [186.83797909  54.16202091],0
p4,1,0.619996,0.245874,[217 113] ; [153  87],[214.21052632 115.78947368] ; [155.78947368  84.21052632],0
n3,1,0.622927,0.241775,[38 13] ; [37 10],[39.03061224 11.96938776] ; [35.96938776 11.03061224],0
v2,1,0.652537,0.202717,[185 133] ; [140  93],[187.56805808 130.43194192] ; [137.43194192  95.56805808],0
