Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,59.963621,[52 82] ; [251  77],[87.88311688 46.11688312] ; [215.11688312 112.88311688],1
a6,1,0.0,41.259894,[66 68] ; [260  68],[94.55411255 39.44588745] ; [231.44588745  96.55411255],1
a2,1,1.6e-05,18.60417,[ 11 123] ; [ 86 242],[ 28.13419913 105.86580087] ; [ 68.86580087 259.13419913],1
d1,1,2e-05,18.145671,[53 81] ; [201 127],[73.67099567 60.32900433] ; [180.32900433 147.67099567],1
u1,1,3.3e-05,17.210985,[  6 128] ; [ 65 263],[ 20.59307359 113.40692641] ; [ 50.40692641 277.59307359],1
d5,1,3.4e-05,17.172926,[88 46] ; [273  55],[104.70562771  29.29437229] ; [256.29437229  71.70562771],1
d4,1,0.000175,14.084024,[92 42] ; [276  52],[106.73593074  27.26406926] ; [261.26406926  66.73593074],1
b5,1,0.000463,12.258003,[63 71] ; [212 116],[79.76190476 54.23809524] ; [195.23809524 132.76190476],1
r3,1,0.000856,11.115402,[122  12] ; [319   7],[128.46521739   5.53478261] ; [312.53478261  13.46521739],1
u3,1,0.006455,7.418823,[15 25] ; [64 38],[22.25352113 17.74647887] ; [56.74647887 45.25352113],0
p2,1,0.006786,7.328702,[99 35] ; [276  50],[109.23913043  24.76086957] ; [265.76086957  60.23913043],0
v4,1,0.006818,7.320202,[118  14] ; [311  13],[124.18421053   7.81578947] ; [304.81578947  19.18421053],0
r2,1,0.007717,7.098053,[115  17] ; [306  18],[121.86842105  10.13157895] ; [299.13157895  24.86842105],0
r4,1,0.014129,6.021934,[111  23] ; [298  30],[118.62770563  15.37229437] ; [290.37229437  37.62770563],0
p10,1,0.014728,5.948736,[104  30] ; [282  43],[112.68845316  21.31154684] ; [273.31154684  51.68845316],0
b1,1,0.01802,5.594228,[54 80] ; [ 95 233],[43.21645022 90.78354978] ; [105.78354978 222.21645022],0
r1,1,0.018875,5.513029,[97 37] ; [267  58],[106.26579521  27.73420479] ; [257.73420479  67.26579521],0
a8,1,0.025428,4.99451,[ 10 115] ; [ 48 248],[ 17.22090261 107.77909739] ; [ 40.77909739 255.22090261],0
p8,1,0.027504,4.858862,[50 84] ; [156 165],[60.66813187 73.33186813] ; [145.33186813 175.66813187],0
v2,1,0.047719,3.919858,[62 65] ; [184 127],[71.32876712 55.67123288] ; [174.67123288 136.32876712],0
p4,1,0.062757,3.462994,[55 78] ; [166 160],[64.03703704 68.96296296] ; [156.96296296 169.03703704],0
p9,1,0.066854,3.358624,[108  26] ; [281  41],[114.31140351  19.68859649] ; [274.68859649  47.31140351],0
s6,1,0.110573,2.546016,[73 60] ; [202 119],[80.56167401 52.43832599] ; [194.43832599 126.56167401],0
s4,1,0.118131,2.441931,[ 24 110] ; [ 40 284],[ 18.72489083 115.27510917] ; [ 45.27510917 278.72489083],0
s2,1,0.128237,2.31372,[51 81] ; [150 173],[58.31208791 73.68791209] ; [142.68791209 180.31208791],0
p1,1,0.224662,1.474341,[ 10 124] ; [ 15 309],[  7.31441048 126.68558952] ; [ 17.68558952 306.31441048],0
a1,1,0.272328,1.204981,[  2 132] ; [ 11 317],[  3.77056277 130.22943723] ; [  9.22943723 318.77056277],0
a5,1,0.305142,1.051585,[93 41] ; [243  85],[97.45454545 36.54545455] ; [238.54545455  89.45454545],0
p5,1,0.329387,0.951305,[ 12 120] ; [ 21 303],[  9.55263158 122.44736842] ; [ 23.44736842 300.55263158],0
s1,1,0.337102,0.921422,[  5 128] ; [  7 315],[  3.50769231 129.49230769] ; [  8.49230769 313.50769231],0
p7,1,0.348481,0.878979,[67 66] ; [175 142],[71.52444444 61.47555556] ; [170.47555556 146.52444444],0
v3,1,0.356187,0.851293,[44 85] ; [121 191],[48.26530612 80.73469388] ; [116.73469388 195.26530612],0
s5,1,0.389733,0.739774,[39 91] ; [ 83 236],[35.32293987 94.67706013] ; [ 86.67706013 232.32293987],0
b4,1,0.417431,0.657537,[75 59] ; [197 131],[78.89177489 55.10822511] ; [193.10822511 134.89177489],0
n1,1,0.462769,0.539189,[15 23] ; [20 42],[13.3 24.7] ; [21.7 40.3],0
b2,1,0.485707,0.486023,[32 56] ; [ 63 133],[29.43661972 58.56338028] ; [ 65.56338028 130.43661972],0
b3,1,0.485707,0.486023,[32 56] ; [ 63 133],[29.43661972 58.56338028] ; [ 65.56338028 130.43661972],0
s3,1,0.54057,0.374485,[67 65] ; [172 147],[69.95121951 62.04878049] ; [169.04878049 149.95121951],0
n5,1,0.60525,0.26715,[100  33] ; [236  88],[97.78555799 35.21444201] ; [238.21444201  85.78555799],0
u4,1,0.65069,0.205032,[  2 132] ; [  7 321],[  2.61038961 131.38961039] ; [  6.38961039 321.61038961],0
n3,1,0.667597,0.184426,[31  8] ; [47 15],[30.11881188  8.88118812] ; [47.88118812 14.11881188],0
n6,1,0.69663,0.152002,[111  23] ; [274  51],[112.39651416  21.60348584] ; [272.60348584  52.39651416],0
v1,1,0.720426,0.128085,[65 66] ; [149 163],[63.28216704 67.71783296] ; [150.71783296 161.28216704],0
p3,1,0.751872,0.099965,[54 80] ; [137 190],[55.51843818 78.48156182] ; [135.48156182 191.51843818],0
d2,1,0.764768,0.089536,[60 73] ; [153 175],[61.45119306 71.54880694] ; [151.54880694 176.45119306],0
a3,1,0.792113,0.069468,[94 40] ; [226 102],[92.81385281 41.18614719] ; [227.18614719 100.81385281],0
a4,1,0.824572,0.049137,[56 78] ; [133 194],[54.93709328 79.06290672] ; [134.06290672 192.93709328],0
u2,1,0.829423,0.046415,[22 17] ; [59 42],[22.56428571 16.43571429] ; [58.43571429 42.56428571],0
s7,1,0.851773,0.034915,[55 75] ; [129 183],[54.11764706 75.88235294] ; [129.88235294 182.11764706],0
s8,1,0.867522,0.027825,[51 83] ; [121 204],[50.21350763 83.78649237] ; [121.78649237 203.21350763],0
n4,1,0.946857,0.004443,[100  34] ; [245  82],[100.28199566  33.71800434] ; [244.71800434  82.28199566],0
p12,1,0.959062,0.002635,[  8 126] ; [ 19 306],[  7.88235294 126.11764706] ; [ 19.11764706 305.88235294],0
n2,1,0.988339,0.000214,[30  9] ; [47 14],[30.03  8.97] ; [46.97 14.03],0
