Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,45.718433,[21 70] ; [43 10],[40.44444444 50.55555556] ; [23.55555556 29.44444444],1
s6,1,0.000834,11.164679,[45 48] ; [42 13],[54.66891892 38.33108108] ; [32.33108108 22.66891892],1
p7,1,0.00096,10.903355,[41 52] ; [39 15],[50.6122449 42.3877551] ; [29.3877551 24.6122449],1
s2,1,0.001428,10.169745,[32 60] ; [34 21],[41.30612245 50.69387755] ; [24.69387755 30.30612245],0
p8,1,0.002642,9.039453,[41 53] ; [38 17],[49.83892617 44.16107383] ; [29.16107383 25.83892617],0
p4,1,0.003191,8.695034,[38 56] ; [36 19],[46.68456376 47.31543624] ; [27.31543624 27.68456376],0
s3,1,0.003541,8.505366,[42 49] ; [39 16],[50.48630137 40.51369863] ; [30.51369863 24.48630137],0
p10,1,0.021732,5.267132,[77 18] ; [52  3],[81.7 13.3] ; [47.3  7.7],0
b3,1,0.031606,4.61972,[13 36] ; [19 20],[17.81818182 31.18181818] ; [14.18181818 24.81818182],0
b2,1,0.031606,4.61972,[13 36] ; [19 20],[17.81818182 31.18181818] ; [14.18181818 24.81818182],0
p1,1,0.035755,4.408749,[ 9 86] ; [12 43],[13.3 81.7] ; [ 7.7 47.3],0
u1,1,0.040844,4.182478,[ 1 94] ; [ 4 51],[ 3.16666667 91.83333333] ; [ 1.83333333 53.16666667],0
d2,1,0.045049,4.016797,[16 79] ; [17 38],[20.9 74.1] ; [12.1 42.9],0
p12,1,0.050715,3.817676,[ 6 88] ; [ 9 46],[ 9.46308725 84.53691275] ; [ 5.53691275 49.46308725],0
p6,1,0.051016,3.80775,[23 70] ; [22 33],[28.27702703 64.72297297] ; [16.72297297 38.27702703],0
p3,1,0.06268,3.465001,[32 63] ; [27 28],[37.36666667 57.63333333] ; [21.63333333 33.36666667],0
a2,1,0.104415,2.63678,[ 5 90] ; [ 7 48],[ 7.6 87.4] ; [ 4.4 50.6],0
p11,1,0.119029,2.430047,[73 22] ; [48  7],[76.63333333 18.36666667] ; [44.36666667 10.63333333],0
d1,1,0.119142,2.428567,[ 3 92] ; [ 5 50],[ 5.06666667 89.93333333] ; [ 2.93333333 52.06666667],0
u2,1,0.142177,2.154238,[21 26] ; [14  8],[23.84057971 23.15942029] ; [11.15942029 10.84057971],0
a1,1,0.144883,2.125312,[ 7 88] ; [ 1 54],[ 5.06666667 89.93333333] ; [ 2.93333333 52.06666667],0
n6,1,0.149885,2.073417,[71 23] ; [47  8],[74.44295302 19.55704698] ; [43.55704698 11.44295302],0
a8,1,0.157784,1.995334,[ 8 79] ; [ 9 43],[10.64028777 76.35971223] ; [ 6.35971223 45.64028777],0
a5,1,0.171086,1.873399,[46 49] ; [33 22],[50.03333333 44.96666667] ; [28.96666667 26.03333333],0
b4,1,0.194605,1.682409,[57 38] ; [27 28],[53.2 41.8] ; [30.8 24.2],0
r4,1,0.200911,1.635741,[75 20] ; [48  7],[77.9 17.1] ; [45.1  9.9],0
p2,1,0.204812,1.607722,[71 24] ; [46  9],[74.1 20.9] ; [42.9 12.1],0
r1,1,0.230884,1.435407,[60 35] ; [40 15],[63.33333333 31.66666667] ; [36.66666667 18.33333333],0
v1,1,0.232182,1.427443,[40 52] ; [29 25],[43.47945205 48.52054795] ; [25.52054795 28.47945205],0
a3,1,0.264323,1.245971,[47 46] ; [33 22],[50.27027027 42.72972973] ; [29.72972973 25.27027027],0
