Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,39.485685,[311  37] ; [21 19],[297.77319588  50.22680412] ; [34.22680412  5.77319588],1
n6,1,2e-06,23.106805,[324  27] ; [28 13],[315.18367347  35.81632653] ; [36.81632653  4.18367347],1
p9,1,4.6e-05,16.616946,[314  34] ; [28 13],[305.95372751  42.04627249] ; [36.04627249  4.95372751],1
p7,1,0.00013,14.640764,[248  92] ; [18 23],[237.37532808 102.62467192] ; [28.62467192 12.37532808],1
p4,1,0.002707,8.995096,[250  99] ; [20 21],[241.61538462 107.38461538] ; [28.38461538 12.61538462],0
p8,1,0.003452,8.551759,[215 128] ; [16 25],[206.3359375 136.6640625] ; [24.6640625 16.3359375],0
s6,1,0.013328,6.125088,[254  91] ; [22 18],[247.32467532  97.67532468] ; [28.67532468 11.32467532],0
d1,1,0.014572,5.967517,[232 121] ; [19 22],[224.88071066 128.11928934] ; [26.11928934 14.88071066],0
s1,1,0.026,4.956009,[ 10 336] ; [ 4 37],[ 12.51679587 333.48320413] ; [ 1.48320413 39.51679587],0
p5,1,0.035065,4.442011,[ 62 287] ; [ 2 39],[ 57.27179487 291.72820513] ; [ 6.72820513 34.27179487],0
s2,1,0.037968,4.306471,[198 148] ; [16 24],[191.8238342 154.1761658] ; [22.1761658 17.8238342],0
p3,1,0.045522,3.999184,[210 139] ; [18 23],[204.03076923 144.96923077] ; [23.96923077 17.03076923],0
r4,1,0.04749,3.927948,[331  22] ; [35  6],[327.91370558  25.08629442] ; [38.08629442  2.91370558],0
b5,1,0.087657,2.916877,[219 134] ; [31 10],[223.98477157 129.01522843] ; [26.01522843 14.98477157],0
s5,1,0.113101,2.510354,[137 202] ; [10 27],[132.53457447 206.46542553] ; [14.46542553 22.53457447],0
v3,1,0.113221,2.50868,[186 156] ; [16 23],[181.32283465 160.67716535] ; [20.67716535 18.32283465],0
u1,1,0.12298,2.378951,[ 80 273] ; [ 5 36],[ 76.15482234 276.84517766] ; [ 8.84517766 32.15482234],0
s8,1,0.136683,2.214914,[187 161] ; [17 24],[182.49871465 165.50128535] ; [21.50128535 19.49871465],0
p2,1,0.137707,2.203398,[309  40] ; [33  8],[306.04615385  42.95384615] ; [35.95384615  5.04615385],0
s3,1,0.139266,2.186052,[201 143] ; [19 22],[196.57142857 147.42857143] ; [23.42857143 17.57142857],0
s7,1,0.16866,1.894813,[188 145] ; [17 21],[184.00269542 148.99730458] ; [20.99730458 17.00269542],0
a3,1,0.207935,1.585744,[270  80] ; [28 13],[266.75191816  83.24808184] ; [31.24808184  9.75191816],0
p6,1,0.235442,1.407678,[163 181] ; [15 25],[159.45833333 184.54166667] ; [18.54166667 21.45833333],0
d2,1,0.241203,1.37355,[188 163] ; [18 23],[184.45408163 166.54591837] ; [21.54591837 19.45408163],0
p11,1,0.346206,0.887316,[296  57] ; [32  9],[293.8680203  59.1319797] ; [34.1319797  6.8680203],0
a6,1,0.399556,0.709663,[237 114] ; [25 16],[234.59693878 116.40306122] ; [27.40306122 13.59693878],0
r1,1,0.424563,0.637651,[300  52] ; [33  8],[298.25954198  53.74045802] ; [34.74045802  6.25954198],0
n2,1,0.464662,0.534643,[43 11] ; [4 2],[42.3 11.7] ; [4.7 1.3],0
a2,1,0.472204,0.516814,[ 96 257] ; [ 9 32],[ 94.07360406 258.92639594] ; [10.92639594 30.07360406],0
d5,1,0.493104,0.469745,[297  54] ; [33  8],[295.48469388  55.51530612] ; [34.51530612  6.48469388],0
p12,1,0.508602,0.436942,[ 38 311] ; [ 3 37],[ 36.7840617 312.2159383] ; [ 4.2159383 35.7840617],0
b1,1,0.551193,0.355185,[138 215] ; [18 23],[139.76649746 213.23350254] ; [16.23350254 24.76649746],0
d4,1,0.559738,0.340158,[295  56] ; [33  8],[293.69387755  57.30612245] ; [34.30612245  6.69387755],0
s4,1,0.578949,0.307937,[ 48 298] ; [ 7 34],[ 49.17312661 296.82687339] ; [ 5.82687339 35.17312661],0
v2,1,0.597114,0.27937,[237 106] ; [26 14],[235.53263708 107.46736292] ; [27.46736292 12.53263708],0
