Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.003477,8.538306,[4 3] ; [27  1],[6.2 0.8] ; [24.8  3.2],0
n6,1,0.018278,5.569276,[4 3] ; [25  2],[5.97058824 1.02941176] ; [23.02941176  3.97058824],0
s3,1,0.027928,4.832516,[1 6] ; [17 11],[3.6 3.4] ; [14.4 13.6],0
v2,1,0.033021,4.544695,[5 1] ; [10 18],[2.64705882 3.35294118] ; [12.35294118 15.64705882],0
s6,1,0.061369,3.5,[3 4] ; [22  6],[5. 2.] ; [20.  8.],0
b1,1,0.087669,2.916667,[5 2] ; [10 18],[3. 4.] ; [12. 16.],0
r2,1,0.110972,2.540323,[5 2] ; [26  2],[6.2 0.8] ; [24.8  3.2],0
d1,1,0.126787,2.331414,[2 5] ; [17 11],[3.8 3.2] ; [15.2 12.8],0
s2,1,0.212628,1.553442,[1 6] ; [11 17],[2.4 4.6] ; [ 9.6 18.4],0
r3,1,0.227195,1.458333,[5 2] ; [25  3],[6. 1.] ; [24.  4.],0
d2,1,0.236532,1.401144,[2 5] ; [15 13],[3.4 3.6] ; [13.6 14.4],0
d5,1,0.349575,0.875,[4 3] ; [21  7],[5. 2.] ; [20.  8.],0
d4,1,0.369722,0.804598,[5 2] ; [24  4],[5.8 1.2] ; [23.2  4.8],0
p4,1,0.369722,0.804598,[5 2] ; [24  4],[5.8 1.2] ; [23.2  4.8],0
s7,1,0.380977,0.767549,[4 3] ; [20  7],[4.94117647 2.05882353] ; [19.05882353  7.94117647],0
p1,1,0.439231,0.598291,[1 6] ; [ 8 20],[1.8 5.2] ; [ 7.2 20.8],0
p8,1,0.466479,0.530303,[4 3] ; [20  8],[4.8 2.2] ; [19.2  8.8],0
p3,1,0.466479,0.530303,[4 3] ; [20  8],[4.8 2.2] ; [19.2  8.8],0
b5,1,0.490153,0.47619,[5 2] ; [16 12],[4.2 2.8] ; [16.8 11.2],0
r4,1,0.526168,0.401786,[5 2] ; [23  5],[5.6 1.4] ; [22.4  5.6],0
u1,1,0.526168,0.401786,[2 5] ; [ 5 23],[1.4 5.6] ; [ 5.6 22.4],0
p6,1,0.548624,0.359788,[3 4] ; [15 12],[3.70588235 3.29411765] ; [14.29411765 12.70588235],0
a4,1,0.599766,0.27535,[2 5] ; [11 17],[2.6 4.4] ; [10.4 17.6],0
a7,1,0.599766,0.27535,[5 2] ; [17 11],[4.4 2.6] ; [17.6 10.4],0
b4,1,0.611945,0.257353,[4 3] ; [13 15],[3.4 3.6] ; [13.6 14.4],0
v3,1,0.667082,0.185034,[2 4] ; [12 16],[2.47058824 3.52941176] ; [11.52941176 16.47058824],0
a5,1,0.721761,0.126812,[5 2] ; [18 10],[4.6 2.4] ; [18.4  9.6],0
p12,1,0.724159,0.124542,[2 5] ; [ 6 21],[1.64705882 5.35294118] ; [ 6.35294118 20.64705882],0
d3,1,0.72647,0.122378,[4 3] ; [18 10],[4.4 2.6] ; [17.6 10.4],0
n3,1,0.746886,0.104167,[1 1] ; [3 5],[0.8 1.2] ; [3.2 4.8],0
p2,1,0.793488,0.068531,[6 1] ; [22  5],[5.76470588 1.23529412] ; [22.23529412  4.76470588],0
a2,1,0.822564,0.050287,[1 6] ; [ 5 23],[1.2 5.8] ; [ 4.8 23.2],0
r1,1,0.846667,0.037393,[5 2] ; [21  7],[5.2 1.8] ; [20.8  7.2],0
a6,1,0.863032,0.029762,[4 3] ; [17 11],[4.2 2.8] ; [16.8 11.2],0
p7,1,0.88757,0.019988,[5 2] ; [20  7],[5.14705882 1.85294118] ; [19.85294118  7.14705882],0
b2,1,0.924393,0.009006,[3 3] ; [11 12],[2.89655172 3.10344828] ; [11.10344828 11.89655172],0
b3,1,0.924393,0.009006,[3 3] ; [11 12],[2.89655172 3.10344828] ; [11.10344828 11.89655172],0
a8,1,0.942621,0.005181,[1 6] ; [ 4 22],[1.06060606 5.93939394] ; [ 3.93939394 22.06060606],0
v1,1,0.979171,0.000682,[4 3] ; [15 11],[4.03030303 2.96969697] ; [14.96969697 11.03030303],0
n1,1,1.0,0.0,[1 1] ; [4 4],[1. 1.] ; [4. 4.],0
a3,1,1.0,0.0,[5 2] ; [20  8],[5. 2.] ; [20.  8.],0
u3,1,1.0,0.0,[1 1] ; [4 4],[1. 1.] ; [4. 4.],0
s8,1,1.0,0.0,[4 3] ; [16 12],[4. 3.] ; [16. 12.],0
