Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,48.579389,[152  13] ; [12 17],[139.48453608  25.51546392] ; [24.51546392  4.48453608],1
p11,1,2e-05,18.173862,[143  24] ; [15 14],[134.62244898  32.37755102] ; [23.37755102  5.62244898],1
r4,1,0.000456,12.286949,[150  17] ; [19 10],[143.99489796  23.00510204] ; [25.00510204  3.99489796],1
p2,1,0.002648,9.035203,[155  11] ; [22  7],[150.67692308  15.32307692] ; [26.32307692  2.67692308],0
s8,1,0.010776,6.501814,[83 84] ; [ 7 22],[76.68367347 90.31632653] ; [13.31632653 15.68367347],0
a4,1,0.012751,6.203335,[69 97] ; [ 5 24],[ 62.99487179 103.00512821] ; [11.00512821 17.99487179],0
b1,1,0.01672,5.725568,[ 64 103] ; [18 11],[69.86734694 97.13265306] ; [12.13265306 16.86734694],0
v4,1,0.021857,5.257133,[160   6] ; [25  4],[157.48717949   8.51282051] ; [27.51282051  1.48717949],0
n6,1,0.027697,4.846824,[146  21] ; [20  8],[142.16410256  24.83589744] ; [23.83589744  4.16410256],0
v1,1,0.030121,4.702399,[75 89] ; [ 7 22],[69.67875648 94.32124352] ; [12.32124352 16.67875648],0
n4,1,0.033686,4.510574,[129  38] ; [17 12],[124.39795918  42.60204082] ; [21.60204082  7.39795918],0
r1,1,0.033686,4.510574,[129  38] ; [17 12],[124.39795918  42.60204082] ; [21.60204082  7.39795918],0
s5,1,0.041826,4.142243,[ 59 102] ; [ 5 24],[ 54.23157895 106.76842105] ; [ 9.76842105 19.23157895],0
n3,1,0.080978,3.045157,[20 10] ; [4 7],[17.56097561 12.43902439] ; [6.43902439 4.56097561],0
p5,1,0.104958,2.62855,[ 32 134] ; [ 2 27],[ 28.94358974 137.05641026] ; [ 5.05641026 23.94358974],0
b4,1,0.112388,2.52032,[90 77] ; [11 18],[86.05612245 80.94387755] ; [14.94387755 14.05612245],0
s6,1,0.126601,2.333698,[117  44] ; [17 12],[113.54736842  47.45263158] ; [20.45263158  8.54736842],0
b3,1,0.127834,2.318609,[33 68] ; [ 2 13],[30.47413793 70.52586207] ; [ 4.52586207 10.47413793],0
b2,1,0.127834,2.318609,[33 68] ; [ 2 13],[30.47413793 70.52586207] ; [ 4.52586207 10.47413793],0
d2,1,0.129943,2.29319,[ 67 100] ; [16 13],[70.71938776 96.28061224] ; [12.28061224 16.71938776],0
n5,1,0.137084,2.210385,[125  41] ; [18 11],[121.73333333  44.26666667] ; [21.26666667  7.73333333],0
a3,1,0.15095,2.062626,[103  62] ; [14 15],[99.51030928 65.48969072] ; [17.48969072 11.51030928],0
u4,1,0.158717,1.986406,[  1 166] ; [ 1 28],[  1.70408163 165.29591837] ; [ 0.29591837 28.70408163],0
r3,1,0.181454,1.785677,[155  11] ; [25  4],[153.23076923  12.76923077] ; [26.76923077  2.23076923],0
u2,1,0.244294,1.355641,[32 32] ; [10  5],[34.02531646 29.97468354] ; [7.97468354 7.02531646],0
a5,1,0.248578,1.331276,[116  51] ; [17 12],[113.32142857  53.67857143] ; [19.67857143  9.32142857],0
p3,1,0.249737,1.324773,[97 70] ; [13 15],[94.20512821 72.79487179] ; [15.79487179 12.20512821],0
u3,1,0.267744,1.228269,[32 31] ; [10  5],[33.92307692 29.07692308] ; [8.07692308 6.92307692],0
p7,1,0.274514,1.194052,[125  37] ; [25  4],[127.22513089  34.77486911] ; [22.77486911  6.22513089],0
s7,1,0.343454,0.897498,[81 78] ; [12 17],[78.65425532 80.34574468] ; [14.34574468 14.65425532],0
a8,1,0.37548,0.785448,[ 21 134] ; [ 2 25],[ 19.58791209 135.41208791] ; [ 3.41208791 23.58791209],0
a2,1,0.381683,0.765274,[ 28 139] ; [ 3 26],[ 26.41326531 140.58673469] ; [ 4.58673469 24.41326531],0
