Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,53.680219,[40 55] ; [191  40],[67.31595092 27.68404908] ; [163.68404908  67.31595092],1
n6,1,0.000168,14.159757,[63 32] ; [196  35],[75.47546012 19.52453988] ; [183.52453988  47.47546012],1
a5,1,0.000631,11.682887,[40 56] ; [145  88],[53.98176292 42.01823708] ; [131.01823708 101.98176292],1
r3,1,0.003855,8.351044,[81 14] ; [219  12],[87.42331288  7.57668712] ; [212.57668712  18.42331288],0
s4,1,0.004051,8.260952,[25 71] ; [ 30 201],[16.14678899 79.85321101] ; [ 38.85321101 192.14678899],0
r4,1,0.007331,7.190141,[71 25] ; [201  32],[79.36778116 16.63221884] ; [192.63221884  40.36778116],0
s6,1,0.008907,6.841411,[48 47] ; [150  77],[58.41614907 36.58385093] ; [139.58385093  87.41614907],0
p3,1,0.009654,6.697578,[32 64] ; [114 119],[42.60182371 53.39817629] ; [103.39817629 129.60182371],0
r1,1,0.010608,6.529852,[58 38] ; [173  59],[67.6097561 28.3902439] ; [163.3902439  68.6097561],0
d5,1,0.011629,6.366499,[46 49] ; [148  85],[56.18902439 38.81097561] ; [137.81097561  95.18902439],0
v3,1,0.013755,6.069331,[19 74] ; [ 79 151],[28.21671827 64.78328173] ; [ 69.78328173 160.21671827],0
p4,1,0.014443,5.983129,[41 55] ; [134  99],[51.06382979 44.93617021] ; [123.93617021 109.06382979],0
a4,1,0.024958,5.02682,[16 80] ; [ 66 166],[24. 72.] ; [ 58. 174.],0
s7,1,0.035758,4.408593,[34 61] ; [106 112],[42.49201278 52.50798722] ; [ 97.50798722 120.49201278],0
a3,1,0.037533,4.326083,[46 49] ; [142  91],[54.45121951 40.54878049] ; [133.54878049  99.45121951],0
p5,1,0.039285,4.248502,[ 5 91] ; [ 30 202],[10.24390244 85.75609756] ; [ 24.75609756 207.24390244],0
p10,1,0.043157,4.089227,[67 28] ; [185  44],[73.88888889 21.11111111] ; [178.11111111  50.88888889],0
s3,1,0.044215,4.048343,[41 54] ; [128 103],[49.24846626 45.75153374] ; [119.75153374 111.24846626],0
r2,1,0.045147,4.013139,[80 15] ; [210  19],[85.0308642  9.9691358] ; [204.9691358  24.0308642],0
p11,1,0.050547,3.823218,[68 28] ; [188  45],[74.69908815 21.30091185] ; [181.30091185  51.69908815],0
b3,1,0.05154,3.790649,[ 9 35] ; [50 88],[14.26373626 29.73626374] ; [44.73626374 93.26373626],0
b2,1,0.05154,3.790649,[ 9 35] ; [50 88],[14.26373626 29.73626374] ; [44.73626374 93.26373626],0
v1,1,0.054687,3.691594,[38 56] ; [118 108],[45.825 48.175] ; [110.175 115.825],0
n1,1,0.055535,3.665951,[ 9 27] ; [23 28],[13.24137931 22.75862069] ; [18.75862069 32.24137931],0
v2,1,0.066926,3.356855,[36 57] ; [111 111],[43.4 49.6] ; [103.6 118.4],0
p6,1,0.075491,3.1594,[24 69] ; [ 83 147],[30.80804954 62.19195046] ; [ 76.19195046 153.80804954],0
d3,1,0.076709,3.133286,[48 46] ; [ 94 139],[40.81957187 53.18042813] ; [101.18042813 131.81957187],0
p12,1,0.127215,2.32617,[ 2 94] ; [ 14 216],[ 4.71165644 91.28834356] ; [ 11.28834356 218.71165644],0
b5,1,0.13148,2.274944,[49 47] ; [140  93],[55.14893617 40.85106383] ; [133.85106383  99.14893617],0
a8,1,0.134432,2.240568,[ 8 80] ; [ 34 184],[12.07843137 75.92156863] ; [ 29.92156863 188.07843137],0
s5,1,0.16021,1.972245,[21 74] ; [ 67 158],[26.125 68.875] ; [ 61.875 163.125],0
s2,1,0.164733,1.930229,[34 62] ; [101 130],[39.63302752 56.36697248] ; [ 95.36697248 135.63302752],0
v4,1,0.212289,1.555749,[86  9] ; [217  13],[88.56923077  6.43076923] ; [214.43076923  15.56923077],0
p8,1,0.285006,1.143062,[44 51] ; [121 108],[48.37962963 46.62037037] ; [116.62037037 112.37962963],0
a2,1,0.291153,1.114281,[ 4 92] ; [ 17 216],[ 6.12765957 89.87234043] ; [ 14.87234043 218.12765957],0
