Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,23.879513,[35 61] ; [53 18],[50.58682635 45.41317365] ; [37.41317365 33.58682635],1
n4,1,5.3e-05,16.328867,[63 34] ; [66  6],[74.04142012 22.95857988] ; [54.95857988 17.04142012],1
v1,1,0.000184,13.991324,[41 55] ; [51 20],[52.88622754 43.11377246] ; [39.11377246 31.88622754],1
d5,1,0.000505,12.098304,[64 34] ; [63  8],[73.64497041 24.35502959] ; [53.35502959 17.64497041],1
n6,1,0.000971,10.881647,[71 26] ; [67  5],[79.20710059 17.79289941] ; [58.79289941 13.20710059],1
s7,1,0.00101,10.808294,[41 53] ; [48 21],[51.32515337 42.67484663] ; [37.67484663 31.32515337],0
d4,1,0.001093,10.662829,[65 32] ; [63  8],[73.9047619 23.0952381] ; [54.0952381 16.9047619],0
s8,1,0.001264,10.393893,[39 58] ; [47 25],[49.36094675 47.63905325] ; [36.63905325 35.36094675],0
n5,1,0.002278,9.311074,[67 30] ; [64  8],[75.18934911 21.81065089] ; [55.81065089 16.18934911],0
a3,1,0.005119,7.836906,[57 40] ; [57 15],[65.43195266 31.56804734] ; [48.56804734 23.43195266],0
a5,1,0.01081,6.496286,[58 40] ; [56 16],[65.71764706 32.28235294] ; [48.28235294 23.71764706],0
s2,1,0.011352,6.409431,[42 56] ; [45 27],[50.15294118 47.84705882] ; [36.84705882 35.15294118],0
p10,1,0.020206,5.394048,[70 27] ; [61  9],[76.08982036 20.91017964] ; [54.91017964 15.08982036],0
r4,1,0.02099,5.327635,[77 21] ; [66  6],[82.43529412 15.56470588] ; [60.56470588 11.43529412],0
p5,1,0.033791,4.505259,[10 87] ; [16 56],[14.92307692 82.07692308] ; [11.07692308 60.92307692],0
d1,1,0.037488,4.328126,[40 58] ; [41 31],[46.69411765 51.30588235] ; [34.30588235 37.69411765],0
p3,1,0.041178,4.16868,[48 50] ; [46 25],[54.50887574 43.49112426] ; [39.49112426 31.50887574],0
b3,1,0.060466,3.524547,[19 43] ; [24 26],[23.80357143 38.19642857] ; [19.19642857 30.80357143],0
b2,1,0.060466,3.524547,[19 43] ; [24 26],[23.80357143 38.19642857] ; [19.19642857 30.80357143],0
p9,1,0.070423,3.273133,[73 25] ; [61 10],[77.70414201 20.29585799] ; [56.29585799 14.70414201],0
r1,1,0.088645,2.898808,[66 32] ; [57 15],[70.90588235 27.09411765] ; [52.09411765 19.90588235],0
p4,1,0.089686,2.88,[56 42] ; [49 21],[61.25 36.75] ; [43.75 26.25],0
p2,1,0.090965,2.857218,[80 17] ; [65  6],[83.7202381 13.2797619] ; [61.2797619  9.7202381],0
s6,1,0.130811,2.282848,[55 39] ; [49 21],[59.6097561 34.3902439] ; [44.3902439 25.6097561],0
v4,1,0.133518,2.251117,[86 10] ; [69  3],[88.57142857  7.42857143] ; [66.42857143  5.57142857],0
a1,1,0.139627,2.18206,[ 4 94] ; [ 7 65],[ 6.34117647 91.65882353] ; [ 4.65882353 67.34117647],0
r3,1,0.143293,2.142232,[88 10] ; [69  3],[90.50588235  7.49411765] ; [66.49411765  5.50588235],0
u4,1,0.18114,1.78825,[ 1 97] ; [ 3 69],[ 2.30588235 95.69411765] ; [ 1.69411765 70.30588235],0
s4,1,0.217345,1.521813,[24 74] ; [12 60],[20.75294118 77.24705882] ; [15.24705882 56.75294118],0
d2,1,0.232241,1.427081,[44 54] ; [39 33],[47.84705882 50.15294118] ; [35.15294118 36.84705882],0
b4,1,0.232241,1.427081,[54 44] ; [33 39],[50.15294118 47.84705882] ; [36.84705882 35.15294118],0
a2,1,0.275972,1.186821,[10 88] ; [ 4 68],[ 8.07058824 89.92941176] ; [ 5.92941176 66.07058824],0
d3,1,0.287842,1.129688,[45 53] ; [39 33],[48.42352941 49.57647059] ; [35.57647059 36.42352941],0
n3,1,0.30276,1.061996,[18  9] ; [13  3],[19.46511628  7.53488372] ; [11.53488372  4.46511628],0
u3,1,0.30313,1.060372,[20 21] ; [ 5 10],[18.30357143 22.69642857] ; [6.69642857 8.30357143],0
p8,1,0.325907,0.965091,[58 40] ; [46 23],[61.02994012 36.97005988] ; [42.97005988 26.02994012],0
a8,1,0.377558,0.778638,[ 9 83] ; [10 60],[10.79012346 81.20987654] ; [ 8.20987654 61.79012346],0
b5,1,0.387438,0.746967,[46 52] ; [29 43],[43.23529412 54.76470588] ; [31.76470588 40.23529412],0
b1,1,0.503789,0.446946,[50 48] ; [33 39],[47.84705882 50.15294118] ; [35.15294118 36.84705882],0
p1,1,0.511882,0.430217,[ 8 90] ; [ 4 68],[ 6.91764706 91.08235294] ; [ 5.08235294 66.91764706],0
n2,1,0.539241,0.376948,[20  8] ; [12  3],[20.8372093  7.1627907] ; [11.1627907  3.8372093],0
s3,1,0.544957,0.366429,[57 40] ; [45 26],[58.89285714 38.10714286] ; [43.10714286 27.89285714],0
p11,1,0.586946,0.295139,[77 21] ; [59 13],[78.4 19.6] ; [57.6 14.4],0
p12,1,0.591619,0.287824,[ 6 91] ; [ 3 67],[ 5.22754491 91.77245509] ; [ 3.77245509 66.22754491],0
a4,1,0.611804,0.257556,[38 59] ; [31 41],[39.6035503 57.3964497] ; [29.3964497 42.6035503],0
a6,1,0.625194,0.238635,[39 59] ; [26 46],[37.47058824 60.52941176] ; [27.52941176 44.47058824],0
s1,1,0.64009,0.218625,[ 4 93] ; [ 2 70],[ 3.44378698 93.55621302] ; [ 2.55621302 69.44378698],0
s5,1,0.645519,0.211596,[39 55] ; [32 39],[40.44848485 53.55151515] ; [30.55151515 40.44848485],0
u2,1,0.69994,0.148534,[21 19] ; [7 8],[20.36363636 19.63636364] ; [7.63636364 7.36363636],0
n1,1,0.849727,0.035897,[10 17] ; [6 9],[10.28571429 16.71428571] ; [5.71428571 9.28571429],0
r2,1,0.853143,0.034266,[85 12] ; [62  8],[85.38323353 11.61676647] ; [61.61676647  8.38323353],0
u1,1,0.876649,0.024093,[ 6 92] ; [ 4 68],[ 5.76470588 92.23529412] ; [ 4.23529412 67.76470588],0
p6,1,0.977118,0.000823,[45 50] ; [33 37],[44.90909091 50.09090909] ; [33.09090909 36.90909091],0
