Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,29.985879,[ 6 65] ; [37 37],[21.05517241 49.94482759] ; [21.94482759 52.05517241],1
p2,1,1.3e-05,18.982145,[35 37] ; [62 13],[47.51020408 24.48979592] ; [49.48979592 25.51020408],1
p8,1,6.2e-05,16.038676,[17 55] ; [42 33],[28.89795918 43.10204082] ; [30.10204082 44.89795918],1
p3,1,8.5e-05,15.451455,[17 55] ; [42 34],[28.7027027 43.2972973] ; [30.2972973 45.7027027],1
r4,1,0.000556,11.91808,[41 31] ; [63 13],[50.59459459 21.40540541] ; [53.40540541 22.59459459],1
p4,1,0.000614,11.733786,[22 50] ; [44 31],[32.32653061 39.67346939] ; [33.67346939 41.32653061],1
s3,1,0.00074,11.384853,[22 48] ; [44 30],[32.08333333 37.91666667] ; [33.91666667 40.08333333],1
s8,1,0.000861,11.10546,[13 59] ; [33 43],[22.37837838 49.62162162] ; [23.62162162 52.37837838],1
d5,1,0.000938,10.946472,[35 37] ; [57 19],[44.75675676 27.24324324] ; [47.24324324 28.75675676],1
v4,1,0.002204,9.37125,[51 21] ; [68  7],[58.28571429 13.71428571] ; [60.71428571 14.28571429],0
r3,1,0.00245,9.177692,[50 22] ; [68  8],[57.40540541 14.59459459] ; [60.59459459 15.40540541],0
s6,1,0.004654,8.009288,[28 43] ; [46 27],[36.48611111 34.51388889] ; [37.51388889 35.48611111],0
s2,1,0.004713,7.9863,[15 55] ; [33 43],[23.01369863 46.98630137] ; [24.98630137 51.01369863],0
d3,1,0.009674,6.693963,[21 51] ; [38 38],[28.7027027 43.2972973] ; [30.2972973 45.7027027],0
s7,1,0.010513,6.545874,[20 48] ; [36 35],[27.39568345 40.60431655] ; [28.60431655 42.39568345],0
p10,1,0.011572,6.375241,[34 37] ; [52 24],[41.53741497 29.46258503] ; [44.46258503 31.53741497],0
p11,1,0.020275,5.388073,[41 31] ; [57 19],[47.67567568 24.32432432] ; [50.32432432 25.67567568],0
a5,1,0.022525,5.204785,[36 36] ; [52 24],[42.81081081 29.18918919] ; [45.18918919 30.81081081],0
v2,1,0.024625,5.050078,[13 54] ; [27 47],[19.0070922 47.9929078] ; [20.9929078 53.0070922],0
b3,1,0.028201,4.815741,[18 22] ; [11 37],[13.18181818 26.81818182] ; [15.81818182 32.18181818],0
b2,1,0.028201,4.815741,[18 22] ; [11 37],[13.18181818 26.81818182] ; [15.81818182 32.18181818],0
u1,1,0.035443,4.423695,[ 1 71] ; [ 7 69],[ 3.89189189 68.10810811] ; [ 4.10810811 71.89189189],0
u2,1,0.042014,4.134641,[10 19] ; [21 14],[14.046875 14.953125] ; [16.953125 18.046875],0
s5,1,0.04306,4.093044,[13 55] ; [25 48],[18.32624113 49.67375887] ; [19.67375887 53.32624113],0
b4,1,0.043289,4.084084,[46 26] ; [36 40],[39.89189189 32.10810811] ; [42.10810811 33.89189189],0
s4,1,0.044219,4.048186,[10 61] ; [21 55],[14.97278912 56.02721088] ; [16.02721088 59.97278912],0
u3,1,0.044227,4.047856,[ 6 23] ; [16 20],[ 9.81538462 19.18461538] ; [12.18461538 23.81538462],0
d1,1,0.05543,3.669091,[23 49] ; [36 40],[28.7027027 43.2972973] ; [30.2972973 45.7027027],0
p9,1,0.068516,3.318223,[40 29] ; [55 21],[45.20689655 23.79310345] ; [49.79310345 26.20689655],0
a2,1,0.101691,2.678821,[ 2 70] ; [ 7 69],[ 4.37837838 67.62162162] ; [ 4.62162162 71.37837838],0
r1,1,0.10632,2.608083,[36 36] ; [48 28],[40.86486486 31.13513514] ; [43.13513514 32.86486486],0
n3,1,0.116825,2.459376,[16 17] ; [16  7],[18.85714286 14.14285714] ; [13.14285714  9.85714286],0
