Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,61.312284,[ 95 168] ; [106  31],[132.1575 130.8425] ; [68.8425 68.1575],1
s8,1,0.0,29.567822,[ 98 166] ; [90 47],[123.77057357 140.22942643] ; [64.22942643 72.77057357],1
p5,1,0.0,29.099388,[ 19 243] ; [ 37 100],[ 36.77192982 225.22807018] ; [ 19.22807018 117.77192982],1
s3,1,0.0,28.368306,[115 147] ; [96 37],[139.95443038 122.04556962] ; [71.04556962 61.95443038],1
s6,1,0.0,27.74252,[155 109] ; [116  21],[178.41396509  85.58603491] ; [92.58603491 44.41396509],1
s7,1,4.3e-05,16.715394,[106 144] ; [85 47],[125. 125.] ; [66. 66.],1
d4,1,0.001096,10.657623,[210  55] ; [126  11],[221.49253731  43.50746269] ; [114.50746269  22.49253731],0
p12,1,0.00204,9.513494,[ 18 243] ; [ 23 114],[ 26.88693467 234.11306533] ; [ 14.11306533 122.88693467],0
d5,1,0.002647,9.035875,[203  62] ; [122  15],[214.24129353  50.75870647] ; [110.75870647  26.24129353],0
a3,1,0.002749,8.96667,[183  80] ; [115  23],[195.44638404  67.55361596] ; [102.55361596  35.44638404],0
p8,1,0.007358,7.183521,[135 124] ; [90 46],[147.53164557 111.46835443] ; [77.46835443 58.53164557],0
d1,1,0.008024,7.028194,[147 118] ; [96 43],[159.39356436 105.60643564] ; [83.60643564 55.39356436],0
p3,1,0.009637,6.70072,[128 134] ; [85 51],[140.2160804 121.7839196] ; [72.7839196 63.2160804],0
p10,1,0.011481,6.389358,[208  53] ; [122  14],[216.95214106  44.04785894] ; [113.04785894  22.95214106],0
p6,1,0.014306,6.000026,[ 94 164] ; [66 68],[105.30612245 152.69387755] ; [54.69387755 79.30612245],0
p7,1,0.015689,5.837365,[162  93] ; [102  33],[172.61538462  82.38461538] ; [91.38461538 43.61538462],0
a5,1,0.031963,4.600503,[194  71] ; [115  24],[202.68564356  62.31435644] ; [106.31435644  32.68564356],0
r4,1,0.039052,4.25862,[230  35] ; [130   9],[236.13861386  28.86138614] ; [123.86138614  15.13861386],0
p1,1,0.039717,4.229953,[ 21 243] ; [ 20 118],[ 26.92537313 237.07462687] ; [ 14.07462687 123.92537313],0
v4,1,0.045876,3.986125,[248  15] ; [135   2],[251.8225  11.1775] ; [131.1775   5.8225],0
n6,1,0.056709,3.631113,[214  49] ; [119  15],[220.60201511  42.39798489] ; [112.39798489  21.60201511],0
p9,1,0.057328,3.613059,[221  41] ; [124  12],[227.11055276  34.88944724] ; [117.88944724  18.11055276],0
p4,1,0.064342,3.421775,[161 103] ; [95 40],[169.38345865  94.61654135] ; [86.61654135 48.38345865],0
b5,1,0.071119,3.256999,[173  92] ; [78 61],[164.64108911 100.35891089] ; [86.35891089 52.64108911],0
b3,1,0.072123,3.234039,[ 69 106] ; [44 42],[75.76628352 99.23371648] ; [37.23371648 48.76628352],0
b2,1,0.072123,3.234039,[ 69 106] ; [44 42],[75.76628352 99.23371648] ; [37.23371648 48.76628352],0
n2,1,0.080431,3.056165,[35 14] ; [24  3],[38.03947368 10.96052632] ; [20.96052632  6.03947368],0
n4,1,0.091808,2.842378,[207  57] ; [117  20],[213.30673317  50.69326683] ; [110.69326683  26.30673317],0
n1,1,0.123288,2.37504,[20 29] ; [16 11],[23.21052632 25.78947368] ; [12.78947368 14.21052632],0
u3,1,0.143339,2.141741,[48 34] ; [18  6],[51.05660377 30.94339623] ; [14.94339623  9.05660377],0
v3,1,0.178259,1.81208,[126 127] ; [78 59],[132.33846154 120.66153846] ; [71.66153846 65.33846154],0
u1,1,0.18376,1.766949,[ 43 222] ; [ 30 109],[ 47.88366337 217.11633663] ; [ 25.11633663 113.88366337],0
r1,1,0.191151,1.708726,[215  48] ; [119  18],[219.605  43.395] ; [114.395  22.605],0
a2,1,0.204173,1.612271,[ 61 204] ; [40 99],[ 66.25 198.75] ; [ 34.75 104.25],0
d2,1,0.217135,1.523206,[124 141] ; [73 64],[129.86318408 135.13681592] ; [67.13681592 69.86318408],0
a6,1,0.229204,1.445796,[184  81] ; [87 50],[178.64427861  86.35572139] ; [92.35572139 44.64427861],0
a8,1,0.238644,1.388587,[ 32 200] ; [ 24 106],[ 35.88950276 196.11049724] ; [ 20.11049724 109.88950276],0
a4,1,0.244907,1.352124,[116 146] ; [70 69],[121.52618454 140.47381546] ; [64.47381546 74.52618454],0
n5,1,0.255846,1.291096,[208  55] ; [114  22],[212.24561404  50.75438596] ; [109.75438596  26.24561404],0
a1,1,0.261933,1.258513,[ 12 253] ; [ 10 129],[ 14.43069307 250.56930693] ; [  7.56930693 131.43069307],0
d3,1,0.275612,1.188601,[178  87] ; [100  38],[182.80397022  82.19602978] ; [95.19602978 42.80397022],0
r2,1,0.286089,1.137936,[245  16] ; [133   5],[247.26315789  13.73684211] ; [130.73684211   7.26315789],0
p2,1,0.320486,0.986962,[224  38] ; [122  15],[227.19799499  34.80200501] ; [118.80200501  18.19799499],0
b4,1,0.347312,0.883253,[155 110] ; [88 51],[159.39356436 105.60643564] ; [83.60643564 55.39356436],0
a7,1,0.404632,0.694517,[192  71] ; [96 43],[188.41791045  74.58208955] ; [99.58208955 39.41791045],0
u2,1,0.556006,0.346667,[48 32] ; [16  8],[49.23076923 30.76923077] ; [14.76923077  9.23076923],0
v2,1,0.62528,0.238516,[181  74] ; [94 43],[178.89030612  76.10969388] ; [96.10969388 40.89030612],0
n3,1,0.772468,0.083606,[36 13] ; [19  8],[35.46052632 13.53947368] ; [19.53947368  7.46052632],0
r3,1,0.779598,0.078312,[248  15] ; [132   7],[248.60696517  14.39303483] ; [131.39303483   7.60696517],0
s1,1,0.879947,0.022812,[  9 253] ; [  5 129],[  9.26262626 252.73737374] ; [  4.73737374 129.26262626],0
u4,1,0.889785,0.019203,[  7 258] ; [  4 135],[  7.21534653 257.78465347] ; [  3.78465347 135.21534653],0
b1,1,0.943969,0.00494,[102 163] ; [54 85],[102.32673267 162.67326733] ; [53.67326733 85.32673267],0
p11,1,0.965426,0.001879,[214  51] ; [112  27],[213.83663366  51.16336634] ; [112.16336634  26.83663366],0
