Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,25.890967,[ 3 64] ; [11 11],[10.53932584 56.46067416] ; [ 3.46067416 18.53932584],1
s5,1,0.007169,7.230135,[ 3 64] ; [ 5 16],[ 6.09090909 60.90909091] ; [ 1.90909091 19.09090909],0
d4,1,0.022895,5.176471,[36 30] ; [18  4],[40.5 25.5] ; [13.5  8.5],0
d2,1,0.051005,3.808114,[23 42] ; [13  9],[26.89655172 38.10344828] ; [ 9.10344828 12.89655172],0
a4,1,0.093941,2.805508,[20 46] ; [11 11],[23.25 42.75] ; [ 7.75 14.25],0
n1,1,0.114481,2.491247,[11 23] ; [6 4],[13.13636364 20.86363636] ; [3.86363636 6.13636364],0
v2,1,0.136614,2.215695,[19 45] ; [ 3 19],[16.37209302 47.62790698] ; [ 5.62790698 16.37209302],0
n4,1,0.138011,2.2,[39 27] ; [ 9 13],[36. 30.] ; [12. 10.],0
d3,1,0.138011,2.2,[27 39] ; [13  9],[30. 36.] ; [10. 12.],0
s1,1,0.155079,2.021566,[ 5 61] ; [ 4 18],[ 6.75 59.25] ; [ 2.25 19.75],0
a6,1,0.157817,1.995022,[28 39] ; [13  9],[30.86516854 36.13483146] ; [10.13483146 11.86516854],0
r2,1,0.159864,1.97551,[34 29] ; [15  6],[36.75 26.25] ; [12.25  8.75],0
n5,1,0.161989,1.955556,[44 22] ; [11 11],[41.25 24.75] ; [13.75  8.25],0
n6,1,0.170298,1.880321,[37 27] ; [ 9 13],[34.23255814 29.76744186] ; [11.76744186 10.23255814],0
p7,1,0.181357,1.786465,[16 49] ; [ 8 12],[18.35294118 46.64705882] ; [ 5.64705882 14.35294118],0
d1,1,0.189313,1.722959,[23 44] ; [11 11],[25.59550562 41.40449438] ; [ 8.40449438 13.59550562],0
v3,1,0.228507,1.450133,[14 52] ; [ 2 19],[12.13793103 53.86206897] ; [ 3.86206897 17.13793103],0
p3,1,0.305969,1.047995,[12 54] ; [ 6 15],[13.65517241 52.34482759] ; [ 4.34482759 16.65517241],0
s7,1,0.317262,1.000202,[12 50] ; [ 6 14],[13.6097561 48.3902439] ; [ 4.3902439 15.6097561],0
p11,1,0.341756,0.903832,[29 38] ; [ 7 15],[27.1011236 39.8988764] ; [ 8.8988764 13.1011236],0
b3,1,0.377083,0.780191,[17 21] ; [4 9],[15.64705882 22.35294118] ; [5.35294118 7.64705882],0
b2,1,0.377083,0.780191,[17 21] ; [4 9],[15.64705882 22.35294118] ; [5.35294118 7.64705882],0
p8,1,0.378008,0.77717,[19 47] ; [ 4 17],[17.44827586 48.55172414] ; [ 5.55172414 15.44827586],0
u1,1,0.379718,0.771614,[ 5 62] ; [ 3 19],[ 6.02247191 60.97752809] ; [ 1.97752809 20.02247191],0
s8,1,0.379718,0.771614,[ 5 62] ; [ 3 19],[ 6.02247191 60.97752809] ; [ 1.97752809 20.02247191],0
p2,1,0.442475,0.589856,[31 34] ; [ 8 13],[29.47674419 35.52325581] ; [ 9.52325581 11.47674419],0
a7,1,0.495976,0.463536,[30 35] ; [12 10],[31.37931034 33.62068966] ; [10.62068966 11.37931034],0
b5,1,0.496337,0.46276,[33 34] ; [ 9 13],[31.61797753 35.38202247] ; [10.38202247 11.61797753],0
b4,1,0.500751,0.453345,[39 28] ; [11 11],[37.64044944 29.35955056] ; [12.35955056  9.64044944],0
r1,1,0.58042,0.305556,[17 49] ; [ 7 15],[18. 48.] ; [ 6. 16.],0
b1,1,0.582675,0.30193,[38 29] ; [11 11],[36.88764045 30.11235955] ; [12.11235955  9.88764045],0
a2,1,0.591346,0.288247,[ 9 58] ; [ 2 20],[ 8.28089888 58.71910112] ; [ 2.71910112 19.28089888],0
p10,1,0.611174,0.258469,[32 33] ; [ 9 12],[30.98837209 34.01162791] ; [10.01162791 10.98837209],0
a3,1,0.637055,0.222615,[37 29] ; [13  8],[37.93103448 28.06896552] ; [12.06896552  8.93103448],0
p9,1,0.666307,0.185952,[31 32] ; [12 10],[31.87058824 31.12941176] ; [11.12941176 10.87058824],0
v4,1,0.675916,0.17476,[38 28] ; [11 10],[37.17241379 28.82758621] ; [11.82758621  9.17241379],0
a1,1,0.68115,0.168834,[ 7 60] ; [ 3 19],[ 7.52808989 59.47191011] ; [ 2.47191011 19.52808989],0
n2,1,0.693527,0.155294,[18 16] ; [6 4],[18.54545455 15.45454545] ; [5.45454545 4.54545455],0
u3,1,0.696681,0.151948,[ 8 22] ; [3 6],[ 8.46153846 21.53846154] ; [2.53846154 6.46153846],0
p5,1,0.714295,0.134025,[ 5 62] ; [ 2 18],[ 5.3908046 61.6091954] ; [ 1.6091954 18.3908046],0
d5,1,0.751108,0.100602,[37 30] ; [13  9],[37.64044944 29.35955056] ; [12.35955056  9.64044944],0
p6,1,0.755735,0.096775,[11 53] ; [ 3 18],[10.54117647 53.45882353] ; [ 3.45882353 17.54117647],0
a8,1,0.813506,0.055651,[ 4 58] ; [ 1 19],[ 3.7804878 58.2195122] ; [ 1.2195122 18.7804878],0
v1,1,0.827739,0.047351,[17 48] ; [ 6 15],[17.38372093 47.61627907] ; [ 5.61627907 15.38372093],0
s4,1,0.833885,0.043983,[ 8 59] ; [ 3 19],[ 8.28089888 58.71910112] ; [ 2.71910112 19.28089888],0
n3,1,0.888798,0.019551,[16 18] ; [4 5],[15.81395349 18.18604651] ; [4.18604651 4.81395349],0
p1,1,0.902956,0.014866,[ 7 60] ; [ 2 19],[ 6.85227273 60.14772727] ; [ 2.14772727 18.85227273],0
a5,1,0.951563,0.00369,[33 34] ; [11 11],[33.12359551 33.87640449] ; [10.87640449 11.12359551],0
p4,1,0.96964,0.001449,[18 47] ; [ 6 16],[17.93103448 47.06896552] ; [ 6.06896552 15.93103448],0
r3,1,0.990789,0.000133,[29 35] ; [10 12],[29.02325581 34.97674419] ; [ 9.97674419 12.02325581],0
u2,1,1.0,0.0,[10 20] ; [3 6],[10. 20.] ; [3. 6.],0
