Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.002368,9.239604,[22 16] ; [ 8 27],[15.61643836 22.38356164] ; [14.38356164 20.61643836],0
p10,1,0.004248,8.174528,[23 14] ; [10 25],[16.95833333 20.04166667] ; [16.04166667 18.95833333],0
s7,1,0.014165,6.017471,[15 18] ; [ 6 28],[10.34328358 22.65671642] ; [10.65671642 23.34328358],0
s4,1,0.021409,5.293215,[13 25] ; [ 4 31],[ 8.84931507 29.15068493] ; [ 8.15068493 26.84931507],0
b1,1,0.026347,4.933092,[14 24] ; [22 13],[18.73972603 19.26027397] ; [17.26027397 17.73972603],0
n1,1,0.052079,3.773243,[8 4] ; [ 4 10],[5.53846154 6.46153846] ; [6.46153846 7.53846154],0
s5,1,0.057613,3.604814,[14 21] ; [ 6 26],[10.44776119 24.55223881] ; [ 9.55223881 22.44776119],0
s6,1,0.073944,3.193226,[22 15] ; [13 21],[18.23943662 18.76056338] ; [16.76056338 17.23943662],0
n6,1,0.079696,3.071088,[15 23] ; [21 14],[18.73972603 19.26027397] ; [17.26027397 17.73972603],0
s8,1,0.129819,2.294664,[14 24] ; [ 7 27],[11.08333333 26.91666667] ; [ 9.91666667 24.08333333],0
v1,1,0.13648,2.217206,[18 19] ; [11 24],[14.90277778 22.09722222] ; [14.09722222 20.90277778],0
d3,1,0.204995,1.606424,[15 23] ; [19 16],[17.69863014 20.30136986] ; [16.30136986 18.69863014],0
d5,1,0.242719,1.364731,[21 17] ; [24 11],[23.42465753 14.57534247] ; [21.57534247 13.42465753],0
p9,1,0.24294,1.363453,[22 15] ; [16 19],[19.52777778 17.47222222] ; [18.47222222 16.52777778],0
a3,1,0.247749,1.335951,[24 13] ; [18 17],[21.58333333 15.41666667] ; [20.41666667 14.58333333],0
p3,1,0.256382,1.28819,[18 20] ; [12 23],[15.61643836 22.38356164] ; [14.38356164 20.61643836],0
a8,1,0.289015,1.124205,[ 1 34] ; [ 3 31],[ 2.02898551 32.97101449] ; [ 1.97101449 32.02898551],0
b5,1,0.28952,1.12185,[17 21] ; [20 15],[19.26027397 18.73972603] ; [17.73972603 17.26027397],0
p6,1,0.300668,1.07123,[ 7 30] ; [10 24],[ 8.85915493 28.14084507] ; [ 8.14084507 25.85915493],0
u2,1,0.337482,0.919974,[9 5] ; [8 9],[7.67741935 6.32258065] ; [9.32258065 7.67741935],0
r3,1,0.382511,0.762616,[35  3] ; [30  5],[33.83561644  4.16438356] ; [31.16438356  3.83561644],0
a4,1,0.391096,0.73553,[19 19] ; [14 21],[17.17808219 20.82191781] ; [15.82191781 19.17808219],0
p7,1,0.414933,0.664622,[21 17] ; [16 19],[19.26027397 18.73972603] ; [17.73972603 17.26027397],0
b4,1,0.441477,0.592442,[24 14] ; [19 16],[22.38356164 15.61643836] ; [20.61643836 14.38356164],0
p11,1,0.447846,0.576098,[25 13] ; [20 15],[23.42465753 14.57534247] ; [21.57534247 13.42465753],0
d1,1,0.447846,0.576098,[13 25] ; [15 20],[14.57534247 23.42465753] ; [13.42465753 21.57534247],0
p1,1,0.454563,0.559249,[ 4 34] ; [ 2 33],[ 3.12328767 34.87671233] ; [ 2.87671233 32.12328767],0
r1,1,0.456477,0.55452,[27 11] ; [22 13],[25.50684932 12.49315068] ; [23.49315068 11.50684932],0
r4,1,0.456519,0.554416,[30  8] ; [25 10],[28.63013699  9.36986301] ; [26.36986301  8.63013699],0
p4,1,0.492455,0.471159,[16 22] ; [12 23],[14.57534247 23.42465753] ; [13.42465753 21.57534247],0
n3,1,0.521245,0.411429,[7 3] ; [8 6],[6.25 3.75] ; [8.75 5.25],0
u3,1,0.576086,0.312605,[8 6] ; [8 9],[7.22580645 6.77419355] ; [8.77419355 8.22580645],0
s1,1,0.576129,0.312534,[ 2 36] ; [ 3 32],[ 2.60273973 35.39726027] ; [ 2.39726027 32.60273973],0
a5,1,0.589956,0.290413,[23 15] ; [19 16],[21.8630137 16.1369863] ; [20.1369863 14.8630137],0
r2,1,0.597104,0.279385,[33  5] ; [28  6],[32.19444444  5.80555556] ; [28.80555556  5.19444444],0
v4,1,0.59802,0.277992,[30  7] ; [30  5],[30.83333333  6.16666667] ; [29.16666667  5.83333333],0
v3,1,0.728324,0.120656,[ 8 27] ; [ 6 25],[ 7.42424242 27.57575758] ; [ 6.57575758 24.42424242],0
p2,1,0.756209,0.096387,[22 16] ; [19 16],[21.34246575 16.65753425] ; [19.65753425 15.34246575],0
a6,1,0.793803,0.068317,[13 25] ; [13 22],[13.53424658 24.46575342] ; [12.46575342 22.53424658],0
d4,1,0.829085,0.046602,[28 10] ; [25 10],[27.5890411 10.4109589] ; [25.4109589  9.5890411],0
n2,1,0.837829,0.04189,[9 3] ; [10  4],[8.76923077 3.23076923] ; [10.23076923  3.76923077],0
d2,1,0.85508,0.033358,[16 22] ; [14 21],[15.61643836 22.38356164] ; [14.38356164 20.61643836],0
a1,1,0.916246,0.011059,[ 3 35] ; [ 3 32],[ 3.12328767 34.87671233] ; [ 2.87671233 32.12328767],0
b2,1,0.944484,0.004849,[ 9 16] ; [ 7 13],[ 8.88888889 16.11111111] ; [ 7.11111111 12.88888889],0
