Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.779733,[ 1 30] ; [61 34],[15.25396825 15.74603175] ; [46.74603175 48.25396825],1
s2,1,0.125994,2.341186,[ 3 28] ; [21 74],[ 5.9047619 25.0952381] ; [18.0952381 76.9047619],0
b4,1,0.148667,2.085871,[13 18] ; [54 41],[16.48412698 14.51587302] ; [50.51587302 44.48412698],0
p7,1,0.15612,2.011408,[10 21] ; [44 50],[13.392 17.608] ; [40.608 53.392],0
b3,1,0.169078,1.891102,[10  9] ; [18 34],[ 7.49295775 11.50704225] ; [20.50704225 31.49295775],0
b2,1,0.169078,1.891102,[10  9] ; [18 34],[ 7.49295775 11.50704225] ; [20.50704225 31.49295775],0
s7,1,0.208045,1.584975,[ 4 25] ; [22 66],[ 6.44444444 22.55555556] ; [19.55555556 68.44444444],0
s1,1,0.230717,1.436433,[ 2 29] ; [ 2 93],[ 0.98412698 30.01587302] ; [ 3.01587302 91.98412698],0
d5,1,0.257193,1.283802,[18 13] ; [65 29],[20.584 10.416] ; [62.416 31.584],0
v2,1,0.289678,1.121119,[ 8 22] ; [35 59],[10.40322581 19.59677419] ; [32.59677419 61.40322581],0
v1,1,0.314914,1.009955,[12 19] ; [27 66],[ 9.75 21.25] ; [29.25 63.75],0
d3,1,0.350123,0.873012,[14 17] ; [51 42],[16.25 14.75] ; [48.75 44.25],0
n5,1,0.351329,0.868651,[22  9] ; [58 36],[19.84 11.16] ; [60.16 33.84],0
p5,1,0.415125,0.664075,[ 2 29] ; [11 84],[ 3.1984127 27.8015873] ; [ 9.8015873 85.1984127],0
d2,1,0.416693,0.659623,[13 17] ; [33 61],[11.12903226 18.87096774] ; [34.87096774 59.12903226],0
p1,1,0.460393,0.544938,[ 4 27] ; [ 8 87],[ 2.95238095 28.04761905] ; [ 9.04761905 85.95238095],0
u3,1,0.487533,0.481967,[ 4 11] ; [15 26],[5.08928571 9.91071429] ; [13.91071429 27.08928571],0
d1,1,0.503672,0.447191,[10 21] ; [37 58],[11.56349206 19.43650794] ; [35.43650794 59.56349206],0
u1,1,0.514291,0.425327,[ 1 30] ; [ 6 89],[ 1.72222222 29.27777778] ; [ 5.27777778 89.72222222],0
s4,1,0.643711,0.213922,[ 6 25] ; [15 80],[ 5.16666667 25.83333333] ; [15.83333333 79.16666667],0
v3,1,0.678248,0.172105,[ 7 24] ; [25 70],[ 7.87301587 23.12698413] ; [24.12698413 70.87301587],0
a3,1,0.684976,0.164578,[16 15] ; [53 42],[16.97619048 14.02380952] ; [52.02380952 42.97619048],0
p12,1,0.735785,0.113866,[ 1 30] ; [ 2 91],[ 0.75 30.25] ; [ 2.25 90.75],0
n4,1,0.817495,0.053254,[19 12] ; [56 39],[18.45238095 12.54761905] ; [56.54761905 38.45238095],0
s5,1,0.885549,0.020718,[ 5 26] ; [14 79],[ 4.75 26.25] ; [14.25 78.75],0
a6,1,0.910837,0.01254,[17 14] ; [51 44],[16.73015873 14.26984127] ; [51.26984127 43.73015873],0
n1,1,0.911944,0.012229,[4 9] ; [12 25],[4.16 8.84] ; [11.84 25.16],0
a5,1,0.916315,0.011041,[15 16] ; [47 48],[15.25396825 15.74603175] ; [46.74603175 48.25396825],0
u2,1,0.921474,0.009718,[6 9] ; [17 24],[6.16071429 8.83928571] ; [16.83928571 24.16071429],0
a4,1,0.971704,0.001258,[10 20] ; [32 63],[10.08 19.92] ; [31.92 63.08],0
a2,1,0.973232,0.001126,[ 3 28] ; [ 9 86],[ 2.95238095 28.04761905] ; [ 9.04761905 85.95238095],0
