Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,45.350176,[86 18] ; [ 3 21],[72.3125 31.6875] ; [16.6875  7.3125],1
a6,1,0.166661,1.912726,[59 44] ; [10 14],[55.96062992 47.03937008] ; [13.03937008 10.96062992],0
s7,1,0.196058,1.671496,[27 70] ; [ 3 18],[24.66101695 72.33898305] ; [ 5.33898305 15.66101695],0
s2,1,0.21442,1.541327,[30 73] ; [ 4 20],[27.57480315 75.42519685] ; [ 6.42519685 17.57480315],0
b1,1,0.234254,1.414843,[51 53] ; [15  9],[53.625 50.375] ; [12.375 11.625],0
p12,1,0.257428,1.282536,[  1 102] ; [ 1 23],[  1.62204724 101.37795276] ; [ 0.37795276 23.62204724],0
a2,1,0.275075,1.191263,[18 86] ; [ 2 22],[16.25 87.75] ; [ 3.75 20.25],0
n1,1,0.29939,1.076909,[20 25] ; [3 8],[18.48214286 26.51785714] ; [4.51785714 6.48214286],0
p8,1,0.329285,0.951708,[28 75] ; [ 4 19],[26.15873016 76.84126984] ; [ 5.84126984 17.15873016],0
p6,1,0.376036,0.783621,[22 82] ; [ 3 20],[20.47244094 83.52755906] ; [ 4.52755906 18.47244094],0
a1,1,0.390625,0.736995,[10 94] ; [ 1 23],[ 8.9375 95.0625] ; [ 2.0625 21.9375],0
u2,1,0.419289,0.652307,[18 24] ; [ 5 11],[16.65517241 25.34482759] ; [6.34482759 9.65517241],0
s3,1,0.434025,0.612029,[45 58] ; [ 8 15],[43.32539683 59.67460317] ; [ 9.67460317 13.32539683],0
n6,1,0.471749,0.517877,[64 39] ; [13 11],[62.4488189 40.5511811] ; [14.5511811  9.4488189],0
n5,1,0.506101,0.44212,[64 40] ; [13 11],[62.5625 41.4375] ; [14.4375  9.5625],0
p9,1,0.520606,0.412694,[33 67] ; [ 6 17],[31.70731707 68.29268293] ; [ 7.29268293 15.70731707],0
p4,1,0.524124,0.405771,[32 72] ; [ 9 15],[33.3125 70.6875] ; [ 7.6875 16.3125],0
p5,1,0.571631,0.319962,[ 8 96] ; [ 1 22],[ 7.37007874 96.62992126] ; [ 1.62992126 21.37007874],0
n3,1,0.63417,0.226448,[23 20] ; [5 6],[22.2962963 20.7037037] ; [5.7037037 5.2962963],0
s5,1,0.681903,0.167992,[16 85] ; [ 3 21],[15.352 85.648] ; [ 3.648 20.352],0
b5,1,0.729481,0.119589,[61 43] ; [15  9],[61.75 42.25] ; [14.25  9.75],0
s1,1,0.732733,0.116617,[11 92] ; [ 2 22],[10.54330709 92.45669291] ; [ 2.45669291 21.54330709],0
p2,1,0.733594,0.115837,[56 48] ; [12 12],[55.25 48.75] ; [12.75 11.25],0
p3,1,0.735175,0.114413,[31 73] ; [ 8 16],[31.6875 72.3125] ; [ 7.3125 16.6875],0
b3,1,0.806603,0.059932,[20 45] ; [ 5 13],[19.57831325 45.42168675] ; [ 5.42168675 12.57831325],0
b2,1,0.806603,0.059932,[20 45] ; [ 5 13],[19.57831325 45.42168675] ; [ 5.42168675 12.57831325],0
b4,1,0.819455,0.052096,[58 46] ; [14 10],[58.5 45.5] ; [13.5 10.5],0
p7,1,0.908229,0.013288,[42 62] ; [10 14],[42.25 61.75] ; [ 9.75 14.25],0
p1,1,0.93629,0.006389,[ 8 94] ; [ 2 22],[ 8.0952381 93.9047619] ; [ 1.9047619 22.0952381],0
s4,1,1.0,0.0,[17 85] ; [ 4 20],[17. 85.] ; [ 4. 20.],0
