Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,51.417307,[ 2 61] ; [60 42],[23.67272727 39.32727273] ; [38.32727273 63.67272727],1
d4,1,0.0,35.253764,[22 40] ; [83 19],[39.69512195 22.30487805] ; [65.30487805 36.69512195],1
a5,1,0.0,25.804562,[17 46] ; [69 33],[32.83636364 30.16363636] ; [53.16363636 48.83636364],1
a4,1,1.7e-05,18.550746,[12 50] ; [54 47],[25.10429448 36.89570552] ; [40.89570552 60.10429448],1
d3,1,6.6e-05,15.923981,[13 50] ; [53 49],[25.2 37.8] ; [40.8 61.2],1
r2,1,0.000181,14.018446,[44 18] ; [92  7],[52.37267081  9.62732919] ; [83.62732919 15.37267081],1
d2,1,0.000259,13.344873,[16 47] ; [55 46],[27.27439024 35.72560976] ; [43.72560976 57.27439024],1
v2,1,0.000829,11.174286,[13 44] ; [50 50],[22.87261146 34.12738854] ; [40.12738854 59.87261146],1
r4,1,0.000955,10.913732,[34 29] ; [80 22],[43.52727273 19.47272727] ; [70.47272727 31.52727273],1
a3,1,0.001912,9.632132,[28 34] ; [71 31],[37.42682927 24.57317073] ; [61.57317073 40.42682927],0
p10,1,0.004499,8.070683,[29 32] ; [70 30],[37.50931677 23.49068323] ; [61.49068323 38.50931677],0
r1,1,0.00486,7.930968,[30 33] ; [71 31],[38.56363636 24.43636364] ; [62.43636364 39.56363636],0
s6,1,0.00567,7.652315,[21 42] ; [54 43],[29.53125 33.46875] ; [45.46875 51.53125],0
v3,1,0.00761,7.122918,[ 9 52] ; [33 64],[16.21518987 44.78481013] ; [25.78481013 71.21518987],0
p1,1,0.008548,6.914868,[ 6 57] ; [  1 100],[ 2.68902439 60.31097561] ; [ 4.31097561 96.68902439],0
v4,1,0.012157,6.287824,[46 15] ; [91 10],[51.58641975  9.41358025] ; [85.41358025 15.58641975],0
r3,1,0.012498,6.238778,[45 18] ; [88 13],[51.09146341 11.90853659] ; [81.90853659 19.09146341],0
p11,1,0.013717,6.074199,[36 27] ; [77 25],[43.14545455 19.85454545] ; [69.85454545 32.14545455],0
s8,1,0.020767,5.346265,[12 51] ; [36 64],[18.55214724 44.44785276] ; [29.44785276 70.55214724],0
n4,1,0.032582,4.567622,[36 27] ; [74 27],[42.25609756 20.74390244] ; [67.74390244 33.25609756],0
p6,1,0.036747,4.362081,[ 9 53] ; [28 69],[14.42767296 47.57232704] ; [22.57232704 74.42767296],0
s7,1,0.040154,4.211351,[15 44] ; [40 56],[20.93548387 38.06451613] ; [34.06451613 61.93548387],0
