Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,35.545425,[122  38] ; [29 50],[101.08786611  58.91213389] ; [49.91213389 29.08786611],1
d3,1,0.0,29.455463,[132  29] ; [38 41],[114.04166667  46.95833333] ; [55.95833333 23.04166667],1
b5,1,1e-06,23.314501,[108  53] ; [27 52],[90.5625 70.4375] ; [44.4375 34.5625],1
u1,1,9e-06,19.735561,[ 52 109] ; [ 5 74],[ 38.2375 122.7625] ; [18.7625 60.2375],1
a2,1,0.000378,12.636732,[ 58 103] ; [11 68],[ 46.2875 114.7125] ; [22.7125 56.2875],1
s2,1,0.017537,5.641773,[122  37] ; [49 30],[114.2394958  44.7605042] ; [56.7605042 22.2394958],0
b1,1,0.018032,5.593009,[ 54 107] ; [39 40],[62.3875 98.6125] ; [30.6125 48.3875],0
p9,1,0.02617,4.944721,[143  14] ; [64 15],[137.70762712  19.29237288] ; [69.29237288  9.70762712],0
p10,1,0.084826,2.969919,[141  19] ; [63 16],[136.56903766  23.43096234] ; [67.43096234 11.56903766],0
d1,1,0.102996,2.658523,[109  52] ; [45 34],[103.30833333  57.69166667] ; [50.69166667 28.30833333],0
p2,1,0.121156,2.402307,[139  22] ; [62 17],[134.8375  26.1625] ; [66.1625 12.8375],0
n6,1,0.124049,2.365441,[141  17] ; [64 14],[137.24576271  20.75423729] ; [67.75423729 10.24576271],0
v2,1,0.135377,2.229733,[94 62] ; [39 39],[88.66666667 67.33333333] ; [44.33333333 33.66666667],0
p4,1,0.137982,2.200319,[103  57] ; [43 36],[97.74058577 62.25941423] ; [48.25941423 30.74058577],0
a1,1,0.140698,2.170309,[  4 157] ; [ 5 74],[  6.0375 154.9625] ; [ 2.9625 76.0375],0
a8,1,0.171553,1.869316,[ 22 120] ; [ 7 71],[ 18.71818182 123.28181818] ; [10.28181818 67.71818182],0
r2,1,0.174944,1.840062,[155   3] ; [75  4],[153.33333333   4.66666667] ; [76.66666667  2.33333333],0
r1,1,0.17736,1.819607,[135  23] ; [62 17],[131.33333333  26.66666667] ; [65.66666667 13.33333333],0
n3,1,0.182894,1.773952,[27  8] ; [14  9],[24.74137931 10.25862069] ; [16.25862069  6.74137931],0
v3,1,0.191223,1.708171,[62 95] ; [24 54],[57.45531915 99.54468085] ; [28.54468085 49.45531915],0
a5,1,0.195377,1.676598,[130  31] ; [58 21],[126.11666667  34.88333333] ; [61.88333333 17.11666667],0
s4,1,0.20187,1.62879,[ 42 116] ; [27 51],[ 46.19491525 111.80508475] ; [22.80508475 55.19491525],0
r3,1,0.204534,1.609702,[153   6] ; [73  6],[150.98319328   8.01680672] ; [75.01680672  3.98319328],0
s6,1,0.228389,1.450867,[142  18] ; [64 13],[139.07172996  20.92827004] ; [66.92827004 10.07172996],0
r4,1,0.229711,1.442652,[150  11] ; [70  9],[147.58333333  13.41666667] ; [72.41666667  6.58333333],0
s8,1,0.234285,1.414658,[94 66] ; [40 39],[89.70711297 70.29288703] ; [44.29288703 34.70711297],0
a3,1,0.235098,1.409751,[126  34] ; [56 22],[122.35294118  37.64705882] ; [59.64705882 18.35294118],0
s7,1,0.245814,1.346939,[102  52] ; [45 32],[98. 56.] ; [49. 28.],0
d5,1,0.264669,1.244167,[139  22] ; [63 15],[136.07531381  24.92468619] ; [65.92468619 12.07531381],0
u3,1,0.302445,1.063382,[23 12] ; [12 11],[21.12068966 13.87931034] ; [13.87931034  9.12068966],0
p1,1,0.324682,0.969992,[ 12 147] ; [ 9 70],[ 14.02941176 144.97058824] ; [ 6.97058824 72.02941176],0
b3,1,0.35673,0.849372,[37 58] ; [23 26],[39.58333333 55.41666667] ; [20.41666667 28.58333333],0
b2,1,0.35673,0.849372,[37 58] ; [23 26],[39.58333333 55.41666667] ; [20.41666667 28.58333333],0
s3,1,0.41216,0.672561,[112  43] ; [53 26],[109.29487179  45.70512821] ; [55.70512821 23.29487179],0
d4,1,0.42447,0.637906,[144  17] ; [67 11],[142.13807531  18.86192469] ; [68.86192469  9.13807531],0
p3,1,0.432564,0.61593,[81 80] ; [44 35],[83.85416667 77.14583333] ; [41.14583333 37.85416667],0
p7,1,0.479768,0.49939,[107  49] ; [57 21],[109.33333333  46.66666667] ; [54.66666667 23.33333333],0
n2,1,0.561715,0.336744,[27  8] ; [20  4],[27.88135593  7.11864407] ; [19.11864407  4.88135593],0
b4,1,0.584779,0.298572,[96 65] ; [50 29],[97.94166667 63.05833333] ; [48.05833333 30.94166667],0
p6,1,0.605729,0.266442,[65 95] ; [34 43],[66.83544304 93.16455696] ; [32.16455696 44.83544304],0
v4,1,0.647701,0.208811,[152   6] ; [75  4],[151.33333333   6.66666667] ; [75.66666667  3.33333333],0
v1,1,0.699694,0.148791,[93 66] ; [43 34],[91.62711864 67.37288136] ; [44.37288136 32.62711864],0
p11,1,0.733498,0.115924,[119  42] ; [60 19],[120.07916667  40.92083333] ; [58.92083333 20.07916667],0
s1,1,0.804561,0.061231,[  7 149] ; [ 3 76],[  6.63829787 149.36170213] ; [ 3.36170213 75.63829787],0
n1,1,0.83609,0.042806,[17 18] ; [11 13],[16.61016949 18.38983051] ; [11.38983051 12.61016949],0
d2,1,0.846911,0.037273,[87 73] ; [44 35],[87.69874477 72.30125523] ; [43.30125523 35.69874477],0
a4,1,0.887993,0.019837,[82 79] ; [41 38],[82.5125 78.4875] ; [40.4875 38.5125],0
n4,1,0.912031,0.012205,[118  42] ; [57 21],[117.64705882  42.35294118] ; [57.35294118 20.64705882],0
