Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.004763,7.967324,[29  7] ; [5 8],[24.97959184 11.02040816] ; [9.02040816 3.97959184],0
n4,1,0.015021,5.913974,[25 11] ; [4 9],[21.30612245 14.69387755] ; [7.69387755 5.30612245],0
v2,1,0.015021,5.913974,[11 25] ; [9 4],[14.69387755 21.30612245] ; [5.30612245 7.69387755],0
a3,1,0.029511,4.737533,[18 18] ; [11  2],[21.30612245 14.69387755] ; [7.69387755 5.30612245],0
d4,1,0.072674,3.221565,[24 12] ; [12  1],[26.44897959  9.55102041] ; [9.55102041 3.44897959],0
d1,1,0.076143,3.145358,[12 24] ; [8 5],[14.69387755 21.30612245] ; [5.30612245 7.69387755],0
b1,1,0.087934,2.9118,[15 21] ; [ 2 11],[12.48979592 23.51020408] ; [4.51020408 8.48979592],0
p3,1,0.088367,2.903878,[15 21] ; [9 4],[17.63265306 18.36734694] ; [6.36734694 6.63265306],0
r4,1,0.10036,2.69982,[25 11] ; [12  1],[27.18367347  8.81632653] ; [9.81632653 3.18367347],0
p5,1,0.104135,2.641041,[ 1 35] ; [ 2 11],[ 2.20408163 33.79591837] ; [ 0.79591837 12.20408163],0
s5,1,0.129239,2.30162,[ 8 26] ; [6 7],[10.12765957 23.87234043] ; [3.87234043 9.12765957],0
d2,1,0.135415,2.229303,[11 25] ; [7 6],[13.2244898 22.7755102] ; [4.7755102 8.2244898],0
p7,1,0.17532,1.836857,[20 16] ; [10  3],[22.04081633 13.95918367] ; [7.95918367 5.04081633],0
a6,1,0.218483,1.514311,[15 21] ; [8 5],[16.89795918 19.10204082] ; [6.10204082 6.89795918],0
v1,1,0.233368,1.420216,[15 21] ; [ 3 10],[13.2244898 22.7755102] ; [4.7755102 8.2244898],0
p2,1,0.255642,1.292205,[28  8] ; [8 5],[26.44897959  9.55102041] ; [9.55102041 3.44897959],0
a2,1,0.267248,1.230817,[ 2 34] ; [ 2 11],[ 2.93877551 33.06122449] ; [ 1.06122449 11.93877551],0
d3,1,0.288251,1.127771,[25 11] ; [11  2],[26.44897959  9.55102041] ; [9.55102041 3.44897959],0
p11,1,0.311184,1.025645,[25 11] ; [7 6],[23.51020408 12.48979592] ; [8.48979592 4.51020408],0
r3,1,0.325777,0.96561,[29  7] ; [12  1],[30.12244898  5.87755102] ; [10.87755102  2.12244898],0
p10,1,0.373112,0.793274,[26 10] ; [11  2],[27.18367347  8.81632653] ; [9.81632653 3.18367347],0
b4,1,0.389852,0.739405,[20 16] ; [9 4],[21.30612245 14.69387755] ; [7.69387755 5.30612245],0
a7,1,0.389852,0.739405,[20 16] ; [9 4],[21.30612245 14.69387755] ; [7.69387755 5.30612245],0
r1,1,0.390346,0.737863,[23 13] ; [10  3],[24.24489796 11.75510204] ; [8.75510204 4.24489796],0
p12,1,0.442721,0.589221,[ 1 35] ; [ 1 12],[ 1.46938776 34.53061224] ; [ 0.53061224 12.46938776],0
s6,1,0.446639,0.579167,[20 15] ; [9 4],[21.14583333 13.85416667] ; [7.85416667 5.14583333],0
n3,1,0.480478,0.497778,[7 2] ; [3 2],[6.42857143 2.57142857] ; [3.57142857 1.42857143],0
p9,1,0.49161,0.473002,[24 12] ; [10  3],[24.97959184 11.02040816] ; [9.02040816 3.97959184],0
s8,1,0.539052,0.3773,[ 8 28] ; [4 9],[ 8.81632653 27.18367347] ; [3.18367347 9.81632653],0
n2,1,0.596701,0.28,[6 3] ; [4 1],[6.42857143 2.57142857] ; [3.57142857 1.42857143],0
n6,1,0.600059,0.274907,[28  8] ; [11  2],[28.65306122  7.34693878] ; [10.34693878  2.65306122],0
p6,1,0.602348,0.271469,[11 25] ; [5 8],[11.75510204 24.24489796] ; [4.24489796 8.75510204],0
a5,1,0.602698,0.270946,[22 14] ; [9 4],[22.7755102 13.2244898] ; [8.2244898 4.7755102],0
p4,1,0.682168,0.167696,[19 17] ; [6 7],[18.36734694 17.63265306] ; [6.63265306 6.36734694],0
s7,1,0.686326,0.163092,[ 9 27] ; [4 9],[ 9.55102041 26.44897959] ; [3.44897959 9.55102041],0
s3,1,0.74211,0.10828,[10 26] ; [ 3 10],[ 9.55102041 26.44897959] ; [3.44897959 9.55102041],0
b3,1,0.760188,0.093168,[ 5 15] ; [2 8],[ 4.66666667 15.33333333] ; [2.33333333 7.66666667],0
b2,1,0.760188,0.093168,[ 5 15] ; [2 8],[ 4.66666667 15.33333333] ; [2.33333333 7.66666667],0
u1,1,0.782974,0.07587,[ 2 34] ; [ 1 12],[ 2.20408163 33.79591837] ; [ 0.79591837 12.20408163],0
b5,1,0.812053,0.056538,[18 18] ; [7 6],[18.36734694 17.63265306] ; [6.63265306 6.36734694],0
a4,1,0.890078,0.019101,[ 9 27] ; [ 3 10],[ 8.81632653 27.18367347] ; [3.18367347 9.81632653],0
p1,1,0.942321,0.005235,[ 3 33] ; [ 1 12],[ 2.93877551 33.06122449] ; [ 1.06122449 11.93877551],0
p8,1,0.947251,0.004377,[17 19] ; [6 7],[16.89795918 19.10204082] ; [6.10204082 6.89795918],0
d5,1,0.988568,0.000205,[25 11] ; [9 4],[24.97959184 11.02040816] ; [9.02040816 3.97959184],0
u3,1,1.0,0.0,[9 9] ; [1 1],[9. 9.] ; [1. 1.],0
