Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.001468,10.118574,[9 4] ; [10 35],[4.25862069 8.74137931] ; [14.74137931 30.25862069],0
v1,1,0.006955,7.284425,[8 5] ; [10 35],[4.03448276 8.96551724] ; [13.96551724 31.03448276],0
p4,1,0.020625,5.35822,[9 4] ; [15 30],[5.37931034 7.62068966] ; [18.62068966 26.37931034],0
s3,1,0.039537,4.237623,[6 7] ; [ 8 36],[3.19298246 9.80701754] ; [10.80701754 33.19298246],0
d3,1,0.06273,3.463689,[9 4] ; [18 27],[6.05172414 6.94827586] ; [20.94827586 24.05172414],0
d4,1,0.07615,3.145216,[11  2] ; [26 19],[8.29310345 4.70689655] ; [28.70689655 16.29310345],0
a1,1,0.087023,2.9286,[ 3 10] ; [ 3 42],[ 1.34482759 11.65517241] ; [ 4.65517241 40.34482759],0
p6,1,0.09963,2.711461,[4 9] ; [ 5 38],[ 2.08928571 10.91071429] ; [ 6.91071429 36.08928571],0
n3,1,0.103522,2.650421,[1 4] ; [11  7],[2.60869565 2.39130435] ; [9.39130435 8.60869565],0
n6,1,0.138397,2.195688,[9 3] ; [23 22],[6.73684211 5.26315789] ; [25.26315789 19.73684211],0
a7,1,0.151552,2.056557,[4 9] ; [24 21],[6.27586207 6.72413793] ; [21.72413793 23.27586207],0
p7,1,0.168992,1.891864,[8 5] ; [18 27],[5.82758621 7.17241379] ; [20.17241379 24.82758621],0
d5,1,0.168992,1.891864,[5 8] ; [27 18],[7.17241379 5.82758621] ; [24.82758621 20.17241379],0
s1,1,0.170324,1.880089,[ 2 11] ; [ 2 43],[ 0.89655172 12.10344828] ; [ 3.10344828 41.89655172],0
b4,1,0.218754,1.512528,[5 8] ; [26 19],[6.94827586 6.05172414] ; [24.05172414 20.94827586],0
u3,1,0.241306,1.372947,[2 3] ; [ 4 20],[1.03448276 3.96551724] ; [ 4.96551724 19.03448276],0
b5,1,0.247221,1.338938,[9 4] ; [23 22],[7.17241379 5.82758621] ; [24.82758621 20.17241379],0
b3,1,0.273982,1.196703,[1 7] ; [ 9 19],[2.22222222 5.77777778] ; [ 7.77777778 20.22222222],0
b2,1,0.273982,1.196703,[1 7] ; [ 9 19],[2.22222222 5.77777778] ; [ 7.77777778 20.22222222],0
a6,1,0.277295,1.180301,[8 5] ; [20 25],[6.27586207 6.72413793] ; [21.72413793 23.27586207],0
d1,1,0.319244,0.992043,[5 8] ; [11 34],[3.5862069 9.4137931] ; [12.4137931 32.5862069],0
p10,1,0.329124,0.95234,[7 6] ; [17 27],[5.47368421 7.52631579] ; [18.52631579 25.47368421],0
v2,1,0.370002,0.803657,[6 7] ; [14 29],[4.64285714 8.35714286] ; [15.35714286 27.64285714],0
s7,1,0.374742,0.787879,[ 3 10] ; [ 5 34],[ 2. 11.] ; [ 6. 33.],0
a3,1,0.381486,0.765909,[8 5] ; [21 23],[6.61403509 6.38596491] ; [22.38596491 21.61403509],0
p3,1,0.438484,0.600247,[5 8] ; [12 32],[3.87719298 9.12280702] ; [13.12280702 30.87719298],0
p8,1,0.438484,0.600247,[5 8] ; [12 32],[3.87719298 9.12280702] ; [13.12280702 30.87719298],0
n5,1,0.487877,0.481205,[7 6] ; [29 16],[8.06896552 4.93103448] ; [27.93103448 17.06896552],0
r3,1,0.509373,0.435356,[9 4] ; [26 18],[7.98245614 5.01754386] ; [27.01754386 16.98245614],0
s4,1,0.527148,0.399886,[ 3 10] ; [ 7 38],[ 2.24137931 10.75862069] ; [ 7.75862069 37.24137931],0
n2,1,0.537892,0.379461,[2 3] ; [10  8],[2.60869565 2.39130435] ; [9.39130435 8.60869565],0
a4,1,0.575102,0.314221,[ 3 10] ; [14 31],[3.81034483 9.18965517] ; [13.18965517 31.81034483],0
d2,1,0.575102,0.314221,[ 3 10] ; [14 31],[3.81034483 9.18965517] ; [13.18965517 31.81034483],0
a8,1,0.588243,0.293096,[ 1 11] ; [ 6 36],[ 1.55555556 10.44444444] ; [ 5.44444444 36.55555556],0
p11,1,0.600292,0.274556,[8 5] ; [24 21],[7.17241379 5.82758621] ; [24.82758621 20.17241379],0
p9,1,0.642821,0.215071,[6 7] ; [23 20],[6.73214286 6.26785714] ; [22.26785714 20.73214286],0
v3,1,0.676955,0.173574,[ 2 11] ; [ 5 40],[ 1.56896552 11.43103448] ; [ 5.43103448 39.56896552],0
r1,1,0.67962,0.170554,[ 3 10] ; [13 32],[3.5862069 9.4137931] ; [12.4137931 32.5862069],0
u2,1,0.683949,0.165714,[2 3] ; [12 12],[2.4137931 2.5862069] ; [11.5862069 12.4137931],0
v4,1,0.6915,0.157466,[7 6] ; [27 18],[7.62068966 5.37931034] ; [26.37931034 18.62068966],0
p2,1,0.70121,0.147216,[8 5] ; [25 20],[7.39655172 5.60344828] ; [25.60344828 19.39655172],0
b1,1,0.847717,0.036876,[8 5] ; [29 16],[8.29310345 4.70689655] ; [28.70689655 16.29310345],0
s5,1,0.850152,0.035692,[ 2 11] ; [ 6 39],[ 1.79310345 11.20689655] ; [ 6.20689655 38.79310345],0
n4,1,0.862002,0.030216,[7 6] ; [23 22],[6.72413793 6.27586207] ; [23.27586207 21.72413793],0
p5,1,0.873322,0.025421,[ 2 11] ; [ 6 38],[ 1.8245614 11.1754386] ; [ 6.1754386 37.8245614],0
p1,1,0.892297,0.018333,[ 1 12] ; [ 4 41],[ 1.12068966 11.87931034] ; [ 3.87931034 41.12068966],0
p12,1,0.897716,0.016524,[ 1 12] ; [ 3 42],[ 0.89655172 12.10344828] ; [ 3.10344828 41.89655172],0
n1,1,0.915127,0.011358,[1 4] ; [ 4 14],[1.08695652 3.91304348] ; [ 3.91304348 14.08695652],0
r4,1,0.948101,0.004237,[ 3 10] ; [10 35],[ 2.9137931 10.0862069] ; [10.0862069 34.9137931],0
a5,1,0.973953,0.001066,[6 7] ; [21 24],[6.05172414 6.94827586] ; [20.94827586 24.05172414],0
