Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,86.367843,[ 48 116] ; [102  18],[86.61971831 77.38028169] ; [63.38028169 56.61971831],1
s7,1,0.0,65.421247,[ 26 130] ; [77 43],[58.2173913 97.7826087] ; [44.7826087 75.2173913],1
s6,1,0.0,37.879035,[67 95] ; [93 26],[92.24199288 69.75800712] ; [67.75800712 51.24199288],1
s8,1,0.0,34.834443,[ 33 131] ; [65 56],[ 56.39298246 107.60701754] ; [41.60701754 79.39298246],1
s5,1,3e-06,21.68505,[ 27 133] ; [49 67],[ 44.05797101 115.94202899] ; [31.94202899 84.05797101],1
s4,1,3e-05,17.437058,[ 13 152] ; [31 88],[ 25.56338028 139.43661972] ; [ 18.43661972 100.56338028],1
p10,1,0.000777,11.294276,[111  51] ; [103  17],[122.93617021  39.06382979] ; [91.06382979 28.93617021],1
u1,1,0.001442,10.150763,[ 11 154] ; [23 98],[ 19.61538462 145.38461538] ; [ 14.38461538 106.61538462],0
r2,1,0.003797,8.37855,[146  17] ; [117   2],[152.0177305  10.9822695] ; [110.9822695   8.0177305],0
u3,1,0.013551,6.095656,[23 36] ; [24 13],[28.88541667 30.11458333] ; [18.11458333 18.88541667],0
n5,1,0.019787,5.430591,[95 69] ; [85 34],[104.31095406  59.68904594] ; [75.68904594 43.31095406],0
d2,1,0.041073,4.172989,[ 55 109] ; [55 66],[ 63.29824561 100.70175439] ; [46.70175439 74.29824561],0
n6,1,0.059215,3.559242,[123  42] ; [99 19],[129.43462898  35.56537102] ; [92.56537102 25.43462898],0
v3,1,0.075346,3.162539,[ 44 116] ; [45 75],[ 50.85714286 109.14285714] ; [38.14285714 81.85714286],0
a8,1,0.08254,3.014163,[ 18 136] ; [21 87],[ 22.92366412 131.07633588] ; [16.07633588 91.92366412],0
d4,1,0.091575,2.846462,[121  42] ; [100  21],[126.8415493  36.1584507] ; [94.1584507 26.8415493],0
d1,1,0.106282,2.608646,[70 95] ; [63 58],[76.73076923 88.26923077] ; [56.26923077 64.73076923],0
p6,1,0.110912,2.541179,[ 24 134] ; [27 92],[ 29.09025271 128.90974729] ; [21.90974729 97.09025271],0
d5,1,0.112924,2.512818,[120  45] ; [97 23],[125.63157895  39.36842105] ; [91.36842105 28.63157895],0
p9,1,0.132444,2.263618,[128  33] ; [102  16],[132.72401434  28.27598566] ; [97.27598566 20.72401434],0
a5,1,0.135479,2.228571,[99 66] ; [83 38],[105.  60.] ; [77. 44.],0
p5,1,0.143581,2.139158,[  8 156] ; [  2 119],[  5.75438596 158.24561404] ; [  4.24561404 116.75438596],0
r4,1,0.160354,1.970881,[136  29] ; [107  14],[140.19230769  24.80769231] ; [102.80769231  18.19230769],0
v2,1,0.217538,1.520537,[75 81] ; [64 51],[80.01476015 75.98523985] ; [58.98523985 56.01476015],0
a1,1,0.240985,1.37482,[  3 162] ; [  5 116],[  4.61538462 160.38461538] ; [  3.38461538 117.61538462],0
b5,1,0.255764,1.291541,[109  56] ; [72 49],[104.42307692  60.57692308] ; [76.57692308 44.42307692],0
n3,1,0.260313,1.267092,[41 11] ; [21 10],[38.84337349 13.15662651] ; [23.15662651  7.84337349],0
n4,1,0.287357,1.131963,[107  58] ; [85 35],[111.15789474  53.84210526] ; [80.84210526 39.15789474],0
a6,1,0.327531,0.958636,[111  54] ; [74 46],[107.10526316  57.89473684] ; [77.89473684 42.10526316],0
r1,1,0.341743,0.903883,[120  43] ; [95 26],[123.39788732  39.60211268] ; [91.60211268 29.39788732],0
a3,1,0.342505,0.901031,[106  58] ; [84 36],[109.71830986  54.28169014] ; [80.28169014 39.71830986],0
n2,1,0.3767,0.781445,[37 15] ; [24  6],[38.68292683 13.31707317] ; [22.31707317  7.68292683],0
a2,1,0.388553,0.743464,[ 25 140] ; [23 98],[ 27.69230769 137.30769231] ; [ 20.30769231 100.69230769],0
s1,1,0.420244,0.649634,[  2 160] ; [  3 116],[  2.88256228 159.11743772] ; [  2.11743772 116.88256228],0
p12,1,0.43258,0.615887,[  5 155] ; [  6 115],[  6.2633452 153.7366548] ; [  4.7366548 116.2633452],0
a7,1,0.434303,0.611288,[109  55] ; [85 35],[112.02816901  51.97183099] ; [81.97183099 38.02816901],0
a4,1,0.455414,0.557143,[ 57 108] ; [47 74],[ 60. 105.] ; [44. 77.],0
v4,1,0.457947,0.550909,[152  10] ; [115   5],[153.38297872   8.61702128] ; [113.61702128   6.38297872],0
r3,1,0.474933,0.510475,[153  10] ; [114   5],[154.32978723   8.67021277] ; [112.67021277   6.32978723],0
b2,1,0.495699,0.464133,[27 53] ; [27 42],[28.99328859 51.00671141] ; [25.00671141 43.99328859],0
b3,1,0.495699,0.464133,[27 53] ; [27 42],[28.99328859 51.00671141] ; [25.00671141 43.99328859],0
p7,1,0.507217,0.439805,[86 76] ; [64 48],[88.68613139 73.31386861] ; [61.31386861 50.68613139],0
n1,1,0.614295,0.253968,[14 36] ; [10 20],[15. 35.] ; [ 9. 21.],0
b1,1,0.652133,0.203221,[ 56 109] ; [38 83],[ 54.23076923 110.76923077] ; [39.76923077 81.23076923],0
d3,1,0.680351,0.169731,[101  63] ; [71 49],[99.32394366 64.67605634] ; [72.67605634 47.32394366],0
b4,1,0.687989,0.161271,[98 67] ; [69 52],[96.34615385 68.65384615] ; [70.65384615 50.34615385],0
p8,1,0.702214,0.146179,[62 98] ; [48 69],[63.53790614 96.46209386] ; [46.46209386 70.53790614],0
p3,1,0.703643,0.14471,[ 40 125] ; [27 94],[ 38.65384615 126.34615385] ; [28.34615385 92.65384615],0
p11,1,0.759661,0.09359,[128  37] ; [92 29],[126.92307692  38.07692308] ; [93.07692308 27.92307692],0
v1,1,0.878812,0.023249,[73 87] ; [54 62],[73.62318841 86.37681159] ; [53.37681159 62.62318841],0
p1,1,0.966456,0.001768,[  7 157] ; [  5 115],[  6.92957746 157.07042254] ; [  5.07042254 114.92957746],0
u2,1,0.977955,0.000764,[30 28] ; [18 17],[29.93548387 28.06451613] ; [18.06451613 16.93548387],0
