Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.00011,14.95998,[58 60] ; [29 88],[43.68510638 74.31489362] ; [43.31489362 73.68510638],1
v1,1,0.005425,7.732153,[67 50] ; [44 69],[56.46521739 60.53478261] ; [54.53478261 58.46521739],0
p5,1,0.005845,7.597403,[ 12 105] ; [  2 115],[  7. 110.] ; [  7. 110.],0
a5,1,0.010594,6.532142,[87 32] ; [67 50],[77.65254237 41.34745763] ; [76.34745763 40.65254237],0
p8,1,0.015281,5.883817,[72 45] ; [53 63],[62.76824034 54.23175966] ; [62.23175966 53.76824034],0
s8,1,0.018594,5.539327,[58 61] ; [39 77],[49.11914894 69.88085106] ; [47.88085106 68.11914894],0
s6,1,0.047268,3.935811,[83 33] ; [68 47],[75.82683983 40.17316017] ; [75.17316017 39.82683983],0
n5,1,0.04787,3.914553,[92 26] ; [77 39],[85.22222222 32.77777778] ; [83.77777778 32.22222222],0
a4,1,0.051392,3.79545,[54 64] ; [39 78],[46.69787234 71.30212766] ; [46.30212766 70.69787234],0
a1,1,0.094224,2.800677,[  7 112] ; [  2 115],[  4.53813559 114.46186441] ; [  4.46186441 112.53813559],0
p11,1,0.101048,2.68893,[98 21] ; [86 31],[92.77966102 26.22033898] ; [91.22033898 25.77966102],0
d1,1,0.118874,2.432094,[67 52] ; [54 63],[61.01271186 57.98728814] ; [59.98728814 57.01271186],0
a8,1,0.118887,2.431917,[15 93] ; [24 85],[19.41013825 88.58986175] ; [19.58986175 89.41013825],0
p2,1,0.169185,1.89015,[106  12] ; [98 19],[102.43404255  15.56595745] ; [101.56595745  15.43404255],0
d3,1,0.178259,1.812077,[85 34] ; [72 42],[80.18454936 38.81545064] ; [76.81545064 37.18454936],0
u3,1,0.197537,1.660494,[17 15] ; [16 26],[14.27027027 17.72972973] ; [18.72972973 23.27027027],0
b2,1,0.243182,1.362053,[27 52] ; [15 45],[23.8705036 55.1294964] ; [18.1294964 41.8705036],0
b3,1,0.243182,1.362053,[27 52] ; [15 45],[23.8705036 55.1294964] ; [18.1294964 41.8705036],0
a2,1,0.253034,1.306472,[24 95] ; [ 17 100],[20.67372881 98.32627119] ; [20.32627119 96.67372881],0
p1,1,0.254262,1.299732,[  8 111] ; [  4 112],[  6.07659574 112.92340426] ; [  5.92340426 110.07659574],0
a3,1,0.265425,1.240238,[85 34] ; [75 41],[81.0212766 37.9787234] ; [78.9787234 37.0212766],0
p10,1,0.26769,1.228544,[95 22] ; [88 29],[91.5 25.5] ; [91.5 25.5],0
s7,1,0.273864,1.197291,[53 61] ; [44 68],[48.92920354 65.07079646] ; [48.07079646 63.92920354],0
n4,1,0.292504,1.10806,[88 30] ; [80 37],[84.35744681 33.64255319] ; [83.64255319 33.35744681],0
d2,1,0.306717,1.04476,[54 65] ; [45 71],[50.13191489 68.86808511] ; [48.86808511 67.13191489],0
v3,1,0.339601,0.911938,[37 76] ; [31 84],[33.70175439 79.29824561] ; [34.29824561 80.70175439],0
n1,1,0.350196,0.872747,[10 16] ; [11 29],[ 8.27272727 17.72727273] ; [12.72727273 27.27272727],0
r3,1,0.377138,0.780011,[112   7] ; [112   4],[113.42978723   5.57021277] ; [110.57021277   5.42978723],0
b1,1,0.401533,0.703731,[48 71] ; [41 76],[44.87711864 74.12288136] ; [44.12288136 72.87711864],0
u1,1,0.413528,0.668633,[ 14 105] ; [ 10 107],[ 12.10169492 106.89830508] ; [ 11.89830508 105.10169492],0
r2,1,0.424967,0.636539,[109   8] ; [102  11],[107.33478261   9.66521739] ; [103.66521739   9.33478261],0
p9,1,0.435081,0.609221,[97 22] ; [89 26],[94.58974359 24.41025641] ; [91.41025641 23.58974359],0
d5,1,0.444887,0.583646,[94 25] ; [86 29],[91.53846154 27.46153846] ; [88.46153846 26.53846154],0
p12,1,0.456986,0.553266,[  3 116] ; [  5 112],[  4.03389831 114.96610169] ; [  3.96610169 113.03389831],0
s5,1,0.508001,0.438182,[39 78] ; [34 82],[36.65665236 80.34334764] ; [36.34334764 79.65665236],0
s1,1,0.508864,0.436403,[  4 112] ; [  6 109],[  5.02164502 110.97835498] ; [  4.97835498 110.02164502],0
s2,1,0.557663,0.343766,[62 56] ; [57 60],[59.75319149 58.24680851] ; [59.24680851 57.75319149],0
u4,1,0.571188,0.320699,[  2 117] ; [  1 116],[  1.51271186 117.48728814] ; [  1.48728814 115.51271186],0
n3,1,0.603706,0.269442,[19  7] ; [33  9],[19.88235294  6.11764706] ; [32.11764706  9.88235294],0
n2,1,0.667719,0.184282,[21  6] ; [30 11],[20.25  6.75] ; [30.75 10.25],0
s3,1,0.690469,0.158578,[68 48] ; [65 51],[66.5 49.5] ; [66.5 49.5],0
v4,1,0.723996,0.124696,[112   5] ; [108   6],[111.42857143   5.57142857] ; [108.57142857   5.42857143],0
n6,1,0.766717,0.088014,[93 24] ; [94 22],[93.90128755 23.09871245] ; [93.09871245 22.90128755],0
d4,1,0.766903,0.087869,[94 25] ; [89 26],[93.06410256 25.93589744] ; [89.93589744 25.06410256],0
b4,1,0.784303,0.07492,[64 55] ; [65 52],[65.04661017 53.95338983] ; [63.95338983 53.04661017],0
r4,1,0.80774,0.059216,[104  15] ; [101  16],[103.36864407  15.63135593] ; [101.63135593  15.36864407],0
s4,1,0.832959,0.044482,[ 17 100] ; [18 98],[17.5751073 99.4248927] ; [17.4248927 98.5751073],0
r1,1,0.844461,0.038491,[94 23] ; [92 24],[93.39914163 23.60085837] ; [92.60085837 23.39914163],0
b5,1,0.872867,0.025606,[71 48] ; [71 46],[71.60169492 47.39830508] ; [70.39830508 46.60169492],0
a7,1,0.894442,0.017606,[82 37] ; [79 37],[81.52765957 37.47234043] ; [79.47234043 36.52765957],0
