Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,30.798947,[69 74] ; [ 19 101],[47.84790875 95.15209125] ; [40.15209125 79.84790875],1
v1,1,1.3e-05,19.079669,[94 52] ; [45 75],[76.29323308 69.70676692] ; [62.70676692 57.29323308],1
p12,1,0.000854,11.119155,[ 16 133] ; [  1 120],[  9.38148148 139.61851852] ; [  7.61851852 113.38148148],1
s1,1,0.003218,8.679427,[  1 147] ; [  9 110],[  5.54307116 142.45692884] ; [  4.45692884 114.54307116],0
d1,1,0.005353,7.756138,[93 56] ; [55 66],[81.67407407 67.32592593] ; [66.32592593 54.67407407],0
p9,1,0.007341,7.187579,[129  19] ; [90 31],[120.49070632  27.50929368] ; [98.50929368 22.49070632],0
d3,1,0.010085,6.619746,[116  33] ; [77 44],[106.50740741  42.49259259] ; [86.49259259 34.50740741],0
r4,1,0.011693,6.356888,[138  11] ; [100  21],[131.34074074  17.65925926] ; [106.65925926  14.34074074],0
r1,1,0.018244,5.572533,[122  26] ; [85 36],[113.88847584  34.11152416] ; [93.11152416 27.88847584],0
a2,1,0.020131,5.400464,[ 38 111] ; [ 17 104],[ 30.35185185 118.64814815] ; [24.64814815 96.35185185],0
b1,1,0.030178,4.699105,[52 97] ; [58 63],[60.7037037 88.2962963] ; [49.2962963 71.7037037],0
a5,1,0.031544,4.623125,[116  33] ; [80 41],[108.16296296  40.83703704] ; [87.83703704 33.16296296],0
p10,1,0.031683,4.615582,[127  22] ; [89 30],[120.08955224  28.91044776] ; [95.91044776 23.08955224],0
p11,1,0.074765,3.17517,[124  25] ; [90 31],[118.0962963  30.9037037] ; [95.9037037 25.0962963],0
d5,1,0.078089,3.104226,[127  22] ; [93 28],[121.40740741  27.59259259] ; [98.59259259 22.40740741],0
r3,1,0.085034,2.965967,[143   6] ; [109  11],[139.58364312   9.41635688] ; [112.41635688   7.58364312],0
a3,1,0.085654,2.954213,[102  47] ; [70 50],[95.27137546 53.72862454] ; [76.72862454 43.27137546],0
s4,1,0.092428,2.831567,[ 19 129] ; [24 93],[ 24.01509434 123.98490566] ; [18.98490566 98.01509434],0
d2,1,0.10721,2.594872,[72 76] ; [47 74],[65.47211896 82.52788104] ; [53.52788104 67.47211896],0
n5,1,0.156058,2.012012,[116  32] ; [85 35],[111.  37.] ; [90. 30.],0
u1,1,0.176245,1.82901,[ 26 123] ; [ 14 107],[ 22.07407407 126.92592593] ; [ 17.92592593 103.07407407],0
d4,1,0.186065,1.748504,[123  26] ; [92 29],[118.64814815  30.35185185] ; [96.35185185 24.64814815],0
s6,1,0.213227,1.549378,[94 53] ; [66 51],[89.09090909 57.90909091] ; [70.90909091 46.09090909],0
p8,1,0.222262,1.489704,[93 55] ; [66 53],[88.13483146 59.86516854] ; [70.86516854 48.13483146],0
r2,1,0.236105,1.403702,[138  10] ; [107  13],[135.29850746  12.70149254] ; [109.70149254  10.29850746],0
a7,1,0.267929,1.227319,[117  32] ; [88 33],[113.12962963  35.87037037] ; [91.87037037 29.12962963],0
n1,1,0.272911,1.202059,[ 8 18] ; [11 13],[ 9.88 16.12] ; [ 9.12 14.88],0
u3,1,0.316918,1.001625,[25 22] ; [31 18],[27.41666667 19.58333333] ; [28.58333333 20.41666667],0
s3,1,0.325735,0.96578,[59 89] ; [55 65],[62.95522388 85.04477612] ; [51.04477612 68.95522388],0
