Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,63.117514,[111  52] ; [ 2 48],[86.4741784 76.5258216] ; [26.5258216 23.4741784],1
d5,1,0.0,38.627054,[144  19] ; [23 26],[128.4009434  34.5990566] ; [38.5990566 10.4009434],1
d3,1,0.0,26.631033,[123  40] ; [17 31],[108.15165877  54.84834123] ; [31.84834123 16.15165877],1
d2,1,3e-06,21.82426,[100  62] ; [12 38],[85.58490566 76.41509434] ; [26.41509434 23.58490566],1
r1,1,1.9e-05,18.331185,[132  30] ; [25 24],[120.54028436  41.45971564] ; [36.45971564 12.54028436],1
a4,1,2.6e-05,17.710636,[85 77] ; [ 9 40],[72.17061611 89.82938389] ; [21.82938389 27.17061611],1
a2,1,0.002528,9.120364,[ 47 116] ; [ 4 46],[ 39.02816901 123.97183099] ; [11.97183099 38.02816901],0
s6,1,0.00421,8.191158,[109  50] ; [22 26],[100.62318841  58.37681159] ; [30.37681159 17.62318841],0
a3,1,0.006066,7.530467,[116  45] ; [25 24],[108.1  52.9] ; [32.9 16.1],0
r3,1,0.006315,7.458114,[144  17] ; [37 13],[138.10900474  22.89099526] ; [42.89099526  7.10900474],0
b4,1,0.007548,7.137664,[97 66] ; [19 31],[88.76995305 74.23004695] ; [27.23004695 22.76995305],0
v2,1,0.008132,7.004187,[82 75] ; [15 34],[73.92718447 83.07281553] ; [23.07281553 25.92718447],0
b5,1,0.012591,6.225742,[110  53] ; [24 26],[102.54460094  60.45539906] ; [31.45539906 18.54460094],0
s5,1,0.013008,6.168012,[58 94] ; [ 9 39],[ 50.92 101.08] ; [16.08 31.92],0
v4,1,0.016548,5.743713,[150  13] ; [40 10],[145.39906103  17.60093897] ; [44.60093897  5.39906103],0
a5,1,0.02986,4.717362,[115  48] ; [27 23],[108.66666667  54.33333333] ; [33.33333333 16.66666667],0
p3,1,0.032671,4.562918,[69 92] ; [13 37],[62.56872038 98.43127962] ; [19.43127962 30.56872038],0
r4,1,0.042839,4.101734,[138  25] ; [36 14],[133.15492958  29.84507042] ; [40.84507042  9.15492958],0
s2,1,0.073605,3.200729,[85 77] ; [19 31],[79.47169811 82.52830189] ; [24.52830189 25.47169811],0
u2,1,0.147121,2.101846,[22 22] ; [ 8 17],[19.13043478 24.86956522] ; [10.86956522 14.13043478],0
n5,1,0.20146,1.631756,[96 66] ; [34 15],[99.81042654 62.18957346] ; [30.18957346 18.81042654],0
p1,1,0.206378,1.596652,[ 13 149] ; [ 7 43],[ 15.28301887 146.71698113] ; [ 4.71698113 45.28301887],0
a7,1,0.257305,1.283197,[120  43] ; [32 17],[116.86792453  46.13207547] ; [35.13207547 13.86792453],0
