Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000259,13.343598,[ 4 11] ; [55 18],[10.05681818  4.94318182] ; [48.94318182 24.05681818],1
n5,1,0.72406,0.124636,[10  5] ; [52 21],[10.56818182  4.43181818] ; [51.43181818 21.56818182],0
b3,1,0.732332,0.116981,[3 8] ; [15 31],[3.47368421 7.52631579] ; [14.52631579 31.47368421],0
b2,1,0.732332,0.116981,[3 8] ; [15 31],[3.47368421 7.52631579] ; [14.52631579 31.47368421],0
a5,1,0.747873,0.103327,[9 6] ; [47 26],[9.54545455 5.45454545] ; [46.45454545 26.54545455],0
u3,1,0.781745,0.076754,[4 4] ; [12 15],[3.65714286 4.34285714] ; [12.34285714 14.65714286],0
n3,1,0.794935,0.067552,[3 1] ; [13  6],[2.7826087 1.2173913] ; [13.2173913  5.7826087],0
n4,1,0.806854,0.059774,[10  5] ; [51 22],[10.39772727  4.60227273] ; [50.60227273 22.39772727],0
a1,1,0.839611,0.040962,[ 1 14] ; [ 6 67],[ 1.19318182 13.80681818] ; [ 5.80681818 67.19318182],0
u2,1,0.848846,0.036325,[4 4] ; [12 14],[3.76470588 4.23529412] ; [12.23529412 13.76470588],0
s2,1,0.851745,0.034929,[8 7] ; [37 36],[7.67045455 7.32954545] ; [37.32954545 35.67045455],0
p12,1,0.856441,0.032727,[ 1 14] ; [ 4 69],[ 0.85227273 14.14772727] ; [ 4.14772727 68.85227273],0
p2,1,0.941457,0.005393,[12  3] ; [59 14],[12.10227273  2.89772727] ; [58.89772727 14.10227273],0
p11,1,0.953855,0.003349,[11  4] ; [53 20],[10.90909091  4.09090909] ; [53.09090909 19.90909091],0
b1,1,0.994847,4.2e-05,[7 8] ; [34 39],[6.98863636 8.01136364] ; [34.01136364 38.98863636],0
