Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,6e-06,20.600027,[28  7] ; [38 68],[16.38297872 18.61702128] ; [49.61702128 56.38297872],1
p3,1,0.000219,13.664049,[19 16] ; [24 87],[10.30821918 24.69178082] ; [32.69178082 78.30821918],1
p8,1,0.000369,12.685085,[22 13] ; [32 77],[13.125 21.875] ; [40.875 68.125],1
p12,1,0.000574,11.857086,[ 5 30] ; [  1 108],[ 1.45833333 33.54166667] ; [  4.54166667 104.45833333],1
s7,1,0.000899,11.025649,[13 20] ; [14 92],[ 6.41007194 26.58992806] ; [20.58992806 85.41007194],1
p4,1,0.001545,10.023912,[20 15] ; [30 78],[12.23776224 22.76223776] ; [37.76223776 70.23776224],0
p5,1,0.003848,8.354266,[ 7 28] ; [  5 105],[ 2.89655172 32.10344828] ; [  9.10344828 100.89655172],0
r4,1,0.005668,7.652878,[31  4] ; [71 40],[24.45205479 10.54794521] ; [77.54794521 33.45205479],0
a7,1,0.011729,6.351342,[26  9] ; [55 55],[19.55172414 15.44827586] ; [61.44827586 48.55172414],0
r3,1,0.023145,5.157617,[33  2] ; [84 25],[28.4375  6.5625] ; [88.5625 20.4375],0
r1,1,0.027867,4.836255,[27  8] ; [62 48],[21.48275862 13.51724138] ; [67.51724138 42.48275862],0
p2,1,0.03805,4.302784,[27  8] ; [64 47],[21.81506849 13.18493151] ; [69.18493151 41.81506849],0
n6,1,0.047709,3.920204,[29  6] ; [71 38],[24.30555556 10.69444444] ; [75.69444444 33.30555556],0
a6,1,0.060357,3.52755,[24 11] ; [56 55],[19.17808219 15.82191781] ; [60.82191781 50.17808219],0
v2,1,0.07254,3.224589,[17 18] ; [33 71],[12.58992806 22.41007194] ; [37.41007194 66.58992806],0
r2,1,0.118997,2.430476,[32  3] ; [88 22],[28.96551724  6.03448276] ; [91.03448276 18.96551724],0
p1,1,0.124785,2.356207,[ 6 29] ; [  9 102],[ 3.59589041 31.40410959] ; [11.40410959 99.59589041],0
a3,1,0.133457,2.251827,[20 15] ; [46 62],[16.15384615 18.84615385] ; [49.84615385 58.15384615],0
s2,1,0.162664,1.949288,[14 20] ; [31 78],[10.6993007 23.3006993] ; [34.3006993 74.6993007],0
n1,1,0.177339,1.81978,[4 3] ; [12 27],[2.43478261 4.56521739] ; [13.56521739 25.43478261],0
p11,1,0.189601,1.720719,[26  9] ; [69 42],[22.7739726 12.2260274] ; [72.2260274 38.7739726],0
s3,1,0.226437,1.463102,[18 16] ; [44 63],[14.95035461 19.04964539] ; [47.04964539 59.95035461],0
n4,1,0.245651,1.347867,[25 10] ; [66 43],[22.11805556 12.88194444] ; [68.88194444 40.11805556],0
