Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,39.168828,[32 10] ; [ 35 112],[14.88888889 27.11111111] ; [52.11111111 94.88888889],1
n1,1,0.596881,0.279726,[3 8] ; [22 40],[3.76712329 7.23287671] ; [21.23287671 40.76712329],0
p2,1,0.623144,0.241474,[29 15] ; [94 58],[27.6122449 16.3877551] ; [95.3877551 56.6122449],0
u3,1,0.670941,0.180503,[4 5] ; [26 44],[3.41772152 5.58227848] ; [26.58227848 43.41772152],0
n3,1,0.695467,0.153231,[8 4] ; [37 24],[7.39726027 4.60273973] ; [37.60273973 23.39726027],0
p7,1,0.7441,0.106556,[20 23] ; [66 85],[19.06185567 23.93814433] ; [66.93814433 84.06185567],0
s1,1,0.746587,0.104422,[ 1 42] ; [  5 147],[ 1.32307692 41.67692308] ; [  4.67692308 147.32307692],0
d5,1,0.797519,0.065822,[31 13] ; [104  48],[30.30612245 13.69387755] ; [104.69387755  47.30612245],0
p1,1,0.798572,0.065125,[ 4 40] ; [ 12 140],[ 3.59183673 40.40816327] ; [ 12.40816327 139.59183673],0
p6,1,0.823654,0.049661,[ 9 33] ; [ 30 121],[ 8.48704663 33.51295337] ; [ 30.51295337 120.48704663],0
p4,1,0.829129,0.046578,[14 28] ; [ 48 104],[13.42268041 28.57731959] ; [ 48.57731959 103.42268041],0
u2,1,0.848459,0.036514,[4 5] ; [33 36],[4.26923077 4.73076923] ; [32.73076923 36.26923077],0
s3,1,0.885076,0.020891,[11 32] ; [ 37 114],[10.63917526 32.36082474] ; [ 37.36082474 113.63917526],0
s4,1,0.901555,0.015301,[ 4 40] ; [ 13 140],[ 3.79695431 40.20304569] ; [ 13.20304569 139.79695431],0
p11,1,0.914091,0.011638,[28 16] ; [96 57],[27.69543147 16.30456853] ; [96.30456853 56.69543147],0
a6,1,0.930172,0.007679,[27 17] ; [95 58],[27.24873096 16.75126904] ; [94.75126904 58.24873096],0
d3,1,0.98575,0.000319,[26 18] ; [89 62],[25.94871795 18.05128205] ; [89.05128205 61.94871795],0
a1,1,0.993364,6.9e-05,[ 2 42] ; [  7 146],[ 2.01015228 41.98984772] ; [  6.98984772 146.01015228],0
