Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,1e-05,19.510523,[16 44] ; [39 19],[27.96610169 32.03389831] ; [27.03389831 30.96610169],1
s8,1,8.4e-05,15.473486,[ 8 53] ; [27 32],[17.79166667 43.20833333] ; [17.20833333 41.79166667],1
s2,1,0.000249,13.420172,[13 47] ; [32 27],[22.68907563 37.31092437] ; [22.31092437 36.68907563],1
s7,1,0.000294,13.110229,[ 8 46] ; [27 31],[16.875 37.125] ; [18.125 39.875],1
p7,1,0.000501,12.110743,[20 39] ; [36 18],[29.23893805 29.76106195] ; [26.76106195 27.23893805],1
p2,1,0.001428,10.168785,[35 25] ; [50  9],[42.85714286 17.14285714] ; [42.14285714 16.85714286],0
p4,1,0.002036,9.51639,[15 45] ; [31 28],[23.19327731 36.80672269] ; [22.80672269 36.19327731],0
v4,1,0.013131,6.151382,[47 14] ; [55  4],[51.85  9.15] ; [50.15  8.85],0
v2,1,0.015269,5.885205,[21 38] ; [31 22],[27.39285714 31.60714286] ; [24.60714286 28.39285714],0
n2,1,0.01823,5.573952,[ 7 11] ; [16  5],[10.61538462  7.38461538] ; [12.38461538  8.61538462],0
u3,1,0.020472,5.371154,[9 9] ; [17  3],[12.31578947  5.68421053] ; [13.68421053  6.31578947],0
r3,1,0.024694,5.045223,[48 13] ; [54  4],[52.28571429  8.71428571] ; [49.71428571  8.28571429],0
s4,1,0.026401,4.929574,[ 4 57] ; [12 47],[ 8.13333333 52.86666667] ; [ 7.86666667 51.13333333],0
p9,1,0.026451,4.926316,[36 24] ; [45 12],[41.53846154 18.46153846] ; [39.46153846 17.53846154],0
d1,1,0.028196,4.816018,[25 36] ; [36 23],[31.00833333 29.99166667] ; [29.99166667 29.00833333],0
n3,1,0.02854,4.795156,[8 9] ; [17  4],[11.18421053  5.81578947] ; [13.81578947  7.18421053],0
s5,1,0.032024,4.597224,[ 6 53] ; [14 41],[10.35087719 48.64912281] ; [ 9.64912281 45.35087719],0
p10,1,0.040493,4.197116,[31 29] ; [40 17],[36.41025641 23.58974359] ; [34.58974359 22.41025641],0
a4,1,0.056011,3.651738,[29 32] ; [18 41],[23.89166667 37.10833333] ; [23.10833333 35.89166667],0
d3,1,0.068829,3.310718,[41 19] ; [48 10],[45.25423729 14.74576271] ; [43.74576271 14.25423729],0
p1,1,0.087758,2.915035,[ 7 53] ; [ 2 57],[ 4.53781513 55.46218487] ; [ 4.46218487 54.53781513],0
a6,1,0.091033,2.856009,[45 16] ; [50  8],[48.69747899 12.30252101] ; [46.30252101 11.69747899],0
v1,1,0.103008,2.658344,[19 41] ; [26 30],[23.27586207 36.72413793] ; [21.72413793 34.27586207],0
r4,1,0.12318,2.376418,[41 20] ; [47 12],[44.73333333 16.26666667] ; [43.26666667 15.73333333],0
r1,1,0.126082,2.340089,[42 19] ; [47 11],[45.62184874 15.37815126] ; [43.37815126 14.62184874],0
b4,1,0.147228,2.100734,[38 23] ; [29 30],[34.05833333 26.94166667] ; [32.94166667 26.05833333],0
p5,1,0.164272,1.934451,[ 1 58] ; [ 4 54],[ 2.52136752 56.47863248] ; [ 2.47863248 55.52136752],0
p11,1,0.192579,1.697778,[30 31] ; [36 23],[33.55 27.45] ; [32.45 26.55],0
u2,1,0.207119,1.591453,[10  8] ; [15  5],[11.84210526  6.15789474] ; [13.15789474  6.84210526],0
p8,1,0.237979,1.392528,[20 39] ; [25 31],[23.08695652 35.91304348] ; [21.91304348 34.08695652],0
p3,1,0.243271,1.361538,[17 42] ; [23 36],[20. 39.] ; [20. 39.],0
s1,1,0.251739,1.313627,[ 5 54] ; [ 2 56],[ 3.52991453 55.47008547] ; [ 3.47008547 54.52991453],0
b5,1,0.310341,1.029224,[37 24] ; [41 18],[39.65 21.35] ; [38.35 20.65],0
a2,1,0.325856,0.965298,[11 50] ; [15 44],[13.21666667 47.78333333] ; [12.78333333 46.21666667],0
r2,1,0.333652,0.934673,[51 10] ; [52  6],[52.79831933  8.20168067] ; [50.20168067  7.79831933],0
u1,1,0.344701,0.892867,[ 5 56] ; [ 8 51],[ 6.60833333 54.39166667] ; [ 6.39166667 52.60833333],0
a3,1,0.395704,0.721342,[43 17] ; [38 21],[40.84033613 19.15966387] ; [40.15966387 18.84033613],0
d4,1,0.415724,0.662373,[48 13] ; [49  9],[49.72268908 11.27731092] ; [47.27731092 10.72268908],0
d5,1,0.415724,0.662373,[48 13] ; [49  9],[49.72268908 11.27731092] ; [47.27731092 10.72268908],0
a1,1,0.426071,0.633509,[ 4 57] ; [ 2 57],[ 3.05 57.95] ; [ 2.95 56.05],0
v3,1,0.44383,0.586361,[18 41] ; [13 41],[16.18584071 42.81415929] ; [14.81415929 39.18584071],0
a8,1,0.451536,0.566794,[ 6 52] ; [ 8 45],[ 7.31531532 50.68468468] ; [ 6.68468468 46.31531532],0
n4,1,0.463227,0.538086,[32 29] ; [27 32],[29.99166667 31.00833333] ; [29.00833333 29.99166667],0
n5,1,0.540472,0.374665,[25 36] ; [27 31],[26.65546218 34.34453782] ; [25.34453782 32.65546218],0
p6,1,0.580029,0.306188,[11 48] ; [13 44],[12.20689655 46.79310345] ; [11.79310345 45.20689655],0
n1,1,0.657553,0.196509,[ 6 11] ; [ 6 15],[ 5.36842105 11.63157895] ; [ 6.63157895 14.36842105],0
b1,1,0.845231,0.038106,[29 32] ; [27 32],[28.46666667 32.53333333] ; [27.53333333 31.46666667],0
b2,1,0.889192,0.019412,[ 8 24] ; [ 8 26],[ 7.75757576 24.24242424] ; [ 8.24242424 25.75757576],0
b3,1,0.889192,0.019412,[ 8 24] ; [ 8 26],[ 7.75757576 24.24242424] ; [ 8.24242424 25.75757576],0
a5,1,0.945606,0.004655,[41 20] ; [40 19],[41.175 19.825] ; [39.825 19.175],0
d2,1,0.979716,0.000646,[23 38] ; [22 36],[23.06722689 37.93277311] ; [21.93277311 36.06722689],0
p12,1,0.990272,0.000149,[ 1 58] ; [ 1 57],[ 1.00854701 57.99145299] ; [ 0.99145299 57.00854701],0
