Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,132.608018,[98 21] ; [ 53 210],[47.03926702 71.96073298] ; [103.96073298 159.03926702],1
s6,1,0.0,69.557854,[92 25] ; [ 86 179],[54.51832461 62.48167539] ; [123.48167539 141.51832461],1
s7,1,0.0,47.422522,[53 63] ; [ 33 220],[27.03523035 88.96476965] ; [ 58.96476965 194.03523035],1
s5,1,0.0,29.033659,[48 66] ; [ 43 221],[27.44444444 86.55555556] ; [ 63.55555556 200.44444444],1
s4,1,1e-06,24.801277,[36 79] ; [ 28 238],[19.3175853 95.6824147] ; [ 44.6824147 221.3175853],1
p6,1,0.000744,11.37686,[42 74] ; [ 52 209],[28.92307692 87.07692308] ; [ 65.07692308 195.92307692],1
r3,1,0.008745,6.874109,[109   7] ; [224  42],[101.12041885  14.87958115] ; [231.87958115  34.12041885],0
p10,1,0.010831,6.492755,[89 28] ; [165  98],[78.20526316 38.79473684] ; [175.79473684  87.20526316],0
n2,1,0.018697,5.529648,[25  4] ; [54 32],[19.92173913  9.07826087] ; [59.07826087 26.92173913],0
p7,1,0.024337,5.070461,[69 45] ; [126 137],[58.96551724 55.03448276] ; [136.03448276 126.96551724],0
a7,1,0.02793,4.832395,[89 29] ; [171  96],[79.68831169 38.31168831] ; [180.31168831  86.68831169],0
d4,1,0.029128,4.760019,[99 20] ; [194  72],[90.56363636 28.43636364] ; [202.43636364  63.56363636],0
p9,1,0.03248,4.572985,[92 24] ; [179  82],[83.38461538 32.61538462] ; [187.61538462  73.38461538],0
p4,1,0.040509,4.196434,[63 55] ; [112 154],[53.77604167 64.22395833] ; [121.22395833 144.77604167],0
r4,1,0.048031,3.908907,[98 21] ; [195  72],[90.32901554 28.67098446] ; [202.67098446  64.32901554],0
s1,1,0.051616,3.788165,[  8 109] ; [  7 258],[  4.59424084 112.40575916] ; [ 10.40575916 254.59424084],0
u3,1,0.052311,3.76581,[27 17] ; [48 61],[21.56862745 22.43137255] ; [53.43137255 55.56862745],0
d3,1,0.059447,3.552746,[82 36] ; [158 108],[73.75 44.25] ; [166.25  99.75],0
