Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,56.056844,[201  55] ; [41 67],[170.1978022  85.8021978] ; [71.8021978 36.1978022],1
d3,1,0.0,54.177636,[209  48] ; [46 62],[179.54794521  77.45205479] ; [75.45205479 32.54794521],1
u1,1,1e-06,23.661693,[ 77 180] ; [  7 101],[ 59.14520548 197.85479452] ; [24.85479452 83.14520548],1
a2,1,3e-06,21.587026,[ 90 167] ; [12 96],[ 71.81917808 185.18082192] ; [30.18082192 77.81917808],1
b5,1,1.6e-05,18.621494,[174  83] ; [47 61],[155.60821918 101.39178082] ; [65.39178082 42.60821918],1
b1,1,0.000445,12.333673,[ 83 174] ; [56 52],[ 97.87123288 159.12876712] ; [41.12876712 66.87123288],1
d1,1,0.001756,9.788488,[186  71] ; [60 48],[173.2109589  83.7890411] ; [72.7890411 35.2109589],0
r4,1,0.002721,8.985684,[246  11] ; [94 14],[239.39726027  17.60273973] ; [100.60273973   7.39726027],0
b3,1,0.014708,5.951166,[ 70 103] ; [45 34],[78.9484127 94.0515873] ; [36.0515873 42.9484127],0
b2,1,0.014708,5.951166,[ 70 103] ; [45 34],[78.9484127 94.0515873] ; [36.0515873 42.9484127],0
n1,1,0.024928,5.028885,[18 32] ; [18 11],[22.78481013 27.21518987] ; [13.21518987 15.78481013],0
r1,1,0.027385,4.866355,[221  33] ; [84 24],[214.00552486  39.99447514] ; [90.99447514 17.00552486],0
v2,1,0.028746,4.782743,[160  88] ; [53 49],[150.92571429  97.07428571] ; [62.07428571 39.92571429],0
p2,1,0.060274,3.529825,[226  31] ; [86 21],[220.28571429  36.71428571] ; [91.71428571 15.28571429],0
d5,1,0.060983,3.510454,[224  33] ; [85 22],[218.16758242  38.83241758] ; [90.83241758 16.16758242],0
v4,1,0.064046,3.429381,[251   5] ; [101   6],[248.24242424   7.75757576] ; [103.75757576   3.24242424],0
r2,1,0.066257,3.373406,[245   8] ; [98  8],[241.72423398  11.27576602] ; [101.27576602   4.72423398],0
n5,1,0.113625,2.503067,[201  54] ; [92 15],[206.39502762  48.60497238] ; [86.60497238 20.39502762],0
u3,1,0.11795,2.444333,[39 15] ; [10  9],[36.24657534 17.75342466] ; [12.75342466  6.24657534],0
b4,1,0.141759,2.15876,[150 107] ; [54 54],[143.63835616 113.36164384] ; [60.36164384 47.63835616],0
p11,1,0.184526,1.760792,[209  48] ; [94 14],[213.34520548  43.65479452] ; [89.65479452 18.34520548],0
n4,1,0.190928,1.710441,[208  48] ; [93 14],[212.27548209  43.72451791] ; [88.72451791 18.27548209],0
p3,1,0.198783,1.651293,[148 109] ; [70 38],[153.49589041 103.50410959] ; [64.50410959 43.49589041],0
d4,1,0.222007,1.491351,[224  33] ; [88 19],[220.28571429  36.71428571] ; [91.71428571 15.28571429],0
u2,1,0.233767,1.417795,[36 17] ; [10  9],[33.86111111 19.13888889] ; [12.13888889  6.86111111],0
s7,1,0.26469,1.244061,[188  57] ; [87 19],[191.95156695  53.04843305] ; [83.04843305 22.95156695],0
v3,1,0.308284,1.038013,[111 133] ; [54 51],[115.35816619 128.64183381] ; [49.64183381 55.35816619],0
a8,1,0.359832,0.83848,[ 45 185] ; [16 88],[ 42.00598802 187.99401198] ; [18.99401198 85.00598802],0
p8,1,0.383741,0.758682,[148 106] ; [67 39],[151.69444444 102.30555556] ; [63.30555556 42.69444444],0
p5,1,0.458681,0.549111,[ 44 210] ; [15 91],[ 41.62777778 212.37222222] ; [17.37222222 88.62777778],0
a1,1,0.476829,0.506107,[ 12 245] ; [  7 101],[ 13.37808219 243.62191781] ; [  5.62191781 102.37808219],0
a3,1,0.496157,0.463147,[203  53] ; [89 19],[205.36263736  50.63736264] ; [86.63736264 21.36263736],0
s2,1,0.548838,0.359403,[181  74] ; [80 28],[183.34710744  71.65289256] ; [77.65289256 30.34710744],0
a5,1,0.579885,0.306421,[211  46] ; [86 22],[209.12054795  47.87945205] ; [87.87945205 20.12054795],0
n6,1,0.610962,0.258777,[224  31] ; [96 11],[225.41436464  29.58563536] ; [94.58563536 12.41436464],0
s3,1,0.631889,0.229508,[186  67] ; [82 26],[187.82271468  65.17728532] ; [80.17728532 27.82271468],0
a4,1,0.721153,0.12739,[129 128] ; [52 56],[127.44383562 129.55616438] ; [53.55616438 54.44383562],0
s6,1,0.770705,0.084945,[215  39] ; [91 15],[215.9  38.1] ; [90.1 15.9],0
p7,1,0.785377,0.074158,[179  69] ; [75 31],[177.94350282  70.05649718] ; [76.05649718 29.94350282],0
s4,1,0.786791,0.073159,[ 49 207] ; [22 86],[ 49.93406593 206.06593407] ; [21.06593407 86.93406593],0
d2,1,0.79195,0.069579,[149 108] ; [61 47],[147.8630137 109.1369863] ; [62.1369863 45.8630137],0
p4,1,0.828224,0.04708,[176  80] ; [73 35],[175.12087912  80.87912088] ; [73.87912088 34.12087912],0
v1,1,0.842499,0.039481,[157  91] ; [67 37],[157.81818182  90.18181818] ; [66.18181818 37.81818182],0
p1,1,0.851341,0.035122,[ 27 229] ; [12 95],[ 27.50413223 228.49586777] ; [11.49586777 95.50413223],0
p10,1,0.874864,0.024801,[235  20] ; [99  9],[234.62809917  20.37190083] ; [99.37190083  8.62809917],0
u4,1,0.881667,0.022158,[ 11 246] ; [  5 103],[ 11.26575342 245.73424658] ; [  4.73424658 103.26575342],0
s5,1,0.881886,0.022076,[113 130] ; [47 56],[112.3699422 130.6300578] ; [47.6300578 55.3699422],0
