Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,6e-06,20.571429,[60 24] ; [20 40],[46.66666667 37.33333333] ; [33.33333333 26.66666667],1
r4,1,2e-05,18.220652,[81  6] ; [40 21],[71.12837838 15.87162162] ; [49.87162162 11.12837838],1
s2,1,2.2e-05,17.97693,[51 34] ; [15 46],[38.42465753 46.57534247] ; [27.57534247 33.42465753],1
s5,1,5e-05,16.441115,[35 50] ; [ 6 53],[24.20138889 60.79861111] ; [16.79861111 42.20138889],1
s7,1,0.000132,14.612329,[49 35] ; [15 43],[37.85915493 46.14084507] ; [26.14084507 31.85915493],1
s8,1,0.000834,11.164679,[42 45] ; [13 48],[32.33108108 54.66891892] ; [22.66891892 38.33108108],1
p10,1,0.002394,9.219785,[81  6] ; [46 15],[74.65540541 12.34459459] ; [52.34459459  8.65540541],0
a6,1,0.004908,7.913007,[60 27] ; [28 33],[51.72972973 35.27027027] ; [36.27027027 24.72972973],0
u2,1,0.010504,6.54737,[27 15] ; [ 8 17],[21.94029851 20.05970149] ; [13.05970149 11.94029851],0
p8,1,0.012559,6.230219,[53 34] ; [24 36],[45.57142857 41.42857143] ; [31.42857143 28.57142857],0
p5,1,0.017379,5.65767,[16 71] ; [ 3 57],[11.24489796 75.75510204] ; [ 7.75510204 52.24489796],0
r1,1,0.024019,5.093295,[64 23] ; [34 27],[57.60810811 29.39189189] ; [40.39189189 20.60810811],0
v4,1,0.028845,4.776835,[83  3] ; [53  8],[79.56462585  6.43537415] ; [56.43537415  4.56462585],0
p7,1,0.036984,4.351129,[53 33] ; [26 33],[46.85517241 39.14482759] ; [32.14482759 26.85517241],0
a4,1,0.055486,3.667416,[14 72] ; [18 43],[18.72108844 67.27891156] ; [13.27891156 47.72108844],0
p4,1,0.070507,3.271172,[48 39] ; [24 36],[42.6122449 44.3877551] ; [29.3877551 30.6122449],0
p12,1,0.083447,2.99645,[12 75] ; [ 3 57],[ 8.87755102 78.12244898] ; [ 6.12244898 53.87755102],0
p11,1,0.088608,2.899488,[74 13] ; [45 16],[69.9527027 17.0472973] ; [49.0472973 11.9527027],0
d1,1,0.089775,2.878409,[ 7 80] ; [ 1 60],[ 4.7027027 82.2972973] ; [ 3.2972973 57.7027027],0
s4,1,0.102931,2.65953,[19 68] ; [ 7 54],[15.28378378 71.71621622] ; [10.71621622 50.28378378],0
r3,1,0.111342,2.535065,[82  5] ; [52  8],[79.30612245  7.69387755] ; [54.69387755  5.30612245],0
r2,1,0.120033,2.416887,[78  8] ; [50 11],[74.88435374 11.11564626] ; [53.11564626  7.88435374],0
a7,1,0.121963,2.391928,[58 29] ; [33 28],[53.49324324 33.50675676] ; [37.50675676 23.49324324],0
p2,1,0.122129,2.389807,[72 15] ; [44 17],[68.18918919 18.81081081] ; [47.81081081 13.18918919],0
b5,1,0.140858,2.168564,[48 39] ; [41 20],[52.31756757 34.68243243] ; [36.68243243 24.31756757],0
n6,1,0.168566,1.895647,[72 15] ; [44 16],[68.65306122 18.34693878] ; [47.34693878 12.65306122],0
b1,1,0.173075,1.856102,[33 54] ; [30 31],[37.03378378 49.96621622] ; [25.96621622 35.03378378],0
a1,1,0.208583,1.581232,[ 3 84] ; [ 5 56],[ 4.7027027 82.2972973] ; [ 3.2972973 57.7027027],0
p6,1,0.215947,1.531106,[29 56] ; [15 46],[25.61643836 59.38356164] ; [18.38356164 42.61643836],0
n5,1,0.288537,1.126437,[65 22] ; [40 20],[62.14285714 24.85714286] ; [42.85714286 17.14285714],0
a3,1,0.291151,1.114292,[44 42] ; [36 24],[47.12328767 38.87671233] ; [32.87671233 27.12328767],0
a5,1,0.292266,1.109154,[49 38] ; [29 32],[45.85135135 41.14864865] ; [32.14864865 28.85135135],0
d4,1,0.292266,1.109154,[49 38] ; [29 32],[45.85135135 41.14864865] ; [32.14864865 28.85135135],0
p3,1,0.320275,0.987823,[37 50] ; [21 40],[34.09459459 52.90540541] ; [23.90540541 37.09459459],0
u1,1,0.326833,0.961404,[ 4 83] ; [ 1 60],[ 2.93918919 84.06081081] ; [ 2.06081081 58.93918919],0
v1,1,0.331479,0.943112,[43 42] ; [25 34],[40.13888889 44.86111111] ; [27.86111111 31.13888889],0
n4,1,0.369101,0.806687,[59 28] ; [37 24],[56.43243243 30.56756757] ; [39.56756757 21.43243243],0
d2,1,0.374503,0.788669,[21 66] ; [11 50],[18.81081081 68.18918919] ; [13.18918919 47.81081081],0
d3,1,0.387326,0.747319,[39 48] ; [23 38],[36.44594595 50.55405405] ; [25.55405405 35.44594595],0
s1,1,0.398341,0.71333,[ 3 82] ; [ 4 57],[ 4.07534247 80.92465753] ; [ 2.92465753 58.07534247],0
n3,1,0.542129,0.371607,[11  7] ; [10  4],[11.8125  6.1875] ; [9.1875 4.8125],0
a2,1,0.562773,0.334926,[ 8 79] ; [ 4 57],[ 7.05405405 79.94594595] ; [ 4.94594595 56.05405405],0
u3,1,0.592021,0.2872,[23 19] ; [12 13],[21.94029851 20.05970149] ; [13.05970149 11.94029851],0
v2,1,0.599292,0.276064,[37 45] ; [24 35],[35.4751773 46.5248227] ; [25.5248227 33.4751773],0
v3,1,0.726482,0.122366,[26 59] ; [20 40],[26.96551724 58.03448276] ; [19.03448276 40.96551724],0
u4,1,0.799426,0.064562,[ 1 86] ; [ 1 60],[ 1.17567568 85.82432432] ; [ 0.82432432 60.17567568],0
b2,1,0.826767,0.047895,[17 30] ; [15 24],[17.48837209 29.51162791] ; [14.51162791 24.48837209],0
b3,1,0.826767,0.047895,[17 30] ; [15 24],[17.48837209 29.51162791] ; [14.51162791 24.48837209],0
p1,1,0.905418,0.014118,[12 75] ; [ 8 53],[11.75675676 75.24324324] ; [ 8.24324324 52.75675676],0
b4,1,0.943811,0.004968,[49 38] ; [34 27],[48.79054054 38.20945946] ; [34.20945946 26.79054054],0
n2,1,0.960492,0.002454,[13  5] ; [10  4],[12.9375  5.0625] ; [10.0625  3.9375],0
n1,1,0.960492,0.002454,[ 5 13] ; [ 4 10],[ 5.0625 12.9375] ; [ 3.9375 10.0625],0
a8,1,0.978512,0.000725,[10 71] ; [ 7 49],[10.05109489 70.94890511] ; [ 6.94890511 49.05109489],0
