Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,65.669838,[446  57] ; [82 57],[413.68224299  89.31775701] ; [114.31775701  24.68224299],1
p9,1,0.0,40.935803,[449  52] ; [94 45],[425.0671875  75.9328125] ; [117.9328125  21.0671875],1
p8,1,0.0,30.557824,[294 204] ; [47 96],[264.92667707 233.07332293] ; [76.07332293 66.92667707],1
p2,1,0.0,27.503314,[446  59] ; [102  43],[425.75384615  79.24615385] ; [122.24615385  22.75384615],1
r3,1,2e-06,22.553943,[496  11] ; [128  16],[485.97235023  21.02764977] ; [138.02764977   5.97235023],1
n4,1,4e-06,21.301178,[402 104] ; [88 57],[380.86021505 125.13978495] ; [109.13978495  35.86021505],1
n6,1,8e-06,19.956504,[443  62] ; [105  40],[425.75384615  79.24615385] ; [122.24615385  22.75384615],1
p7,1,8e-06,19.867908,[331 158] ; [67 75],[308.43423138 180.56576862] ; [89.56576862 52.43423138],1
p4,1,1.1e-05,19.313827,[329 174] ; [65 79],[306.30911901 196.69088099] ; [87.69088099 56.30911901],1
n5,1,7.5e-05,15.675482,[386 118] ; [87 58],[367.3220339 136.6779661] ; [105.6779661  39.3220339],1
r4,1,8.4e-05,15.467837,[482  25] ; [125  21],[471.2848392  35.7151608] ; [135.7151608  10.2848392],1
b1,1,0.001872,9.670699,[162 345] ; [67 79],[177.79938744 329.20061256] ; [51.20061256 94.79938744],0
p3,1,0.002866,8.890737,[267 237] ; [56 88],[251.22222222 252.77777778] ; [71.77777778 72.22222222],0
p12,1,0.006142,7.508018,[ 50 453] ; [  4 140],[ 41.98145286 461.01854714] ; [ 12.01854714 131.98145286],0
v2,1,0.006864,7.308239,[296 189] ; [67 72],[282.13942308 202.86057692] ; [80.86057692 58.13942308],0
s4,1,0.015342,5.876711,[ 74 423] ; [ 34 111],[ 83.60747664 413.39252336] ; [ 24.39252336 120.60747664],0
v1,1,0.024464,5.061444,[275 215] ; [66 79],[263.13385827 226.86614173] ; [77.86614173 67.13385827],0
a6,1,0.033246,4.533061,[401 104] ; [103  42],[391.56923077 113.43076923] ; [112.43076923  32.56923077],0
b4,1,0.054282,3.704014,[309 198] ; [76 70],[298.92036753 208.07963247] ; [86.07963247 59.92036753],0
v3,1,0.076619,3.135201,[200 286] ; [46 94],[190.98402556 295.01597444] ; [55.01597444 84.98402556],0
s1,1,0.077253,3.12176,[ 13 485] ; [  8 135],[ 16.31513261 481.68486739] ; [  4.68486739 138.31513261],0
p5,1,0.116996,2.457076,[ 62 441] ; [ 11 133],[ 56.75270479 446.24729521] ; [ 16.24729521 127.75270479],0
a5,1,0.121835,2.393572,[383 124] ; [101  45],[375.7856049 131.2143951] ; [108.2143951  37.7856049],0
a8,1,0.137874,2.201526,[ 67 391] ; [ 12 114],[ 61.95547945 396.04452055] ; [ 17.04452055 108.95547945],0
p6,1,0.150503,2.06715,[189 311] ; [44 97],[181.74726989 318.25273011] ; [51.25273011 89.74726989],0
u2,1,0.1793,1.80342,[89 56] ; [22 22],[85.15873016 59.84126984] ; [25.84126984 18.15873016],0
b3,1,0.188507,1.729246,[114 195] ; [20 50],[109.25065963 199.74934037] ; [24.74934037 45.25065963],0
b2,1,0.188507,1.729246,[114 195] ; [20 50],[109.25065963 199.74934037] ; [24.74934037 45.25065963],0
s8,1,0.221559,1.494246,[219 283] ; [55 90],[212.5935085 289.4064915] ; [61.4064915 83.5935085],0
n2,1,0.253025,1.306522,[69 21] ; [36 17],[66.08391608 23.91608392] ; [38.91608392 14.08391608],0
d4,1,0.330293,0.947747,[432  74] ; [119  26],[428.2734255  77.7265745] ; [122.7265745  22.2734255],0
b5,1,0.335844,0.926231,[329 178] ; [101  45],[333.85911179 173.14088821] ; [96.14088821 49.85911179],0
d1,1,0.355078,0.855227,[320 187] ; [86 60],[315.22511485 191.77488515] ; [90.77488515 55.22511485],0
