Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.018602,5.538564,[3 9] ; [ 5 85],[ 0.94117647 11.05882353] ; [ 7.05882353 82.94117647],0
v2,1,0.065038,3.404017,[ 2 11] ; [35 48],[5.01041667 7.98958333] ; [31.98958333 51.01041667],0
p7,1,0.13708,2.210433,[9 4] ; [41 46],[6.5 6.5] ; [43.5 43.5],0
v3,1,0.139939,2.178634,[ 1 12] ; [23 64],[3.12 9.88] ; [20.88 66.12],0
n6,1,0.141654,2.159896,[11  2] ; [57 32],[8.66666667 4.33333333] ; [59.33333333 29.66666667],0
v4,1,0.144116,2.133449,[9 4] ; [76 13],[10.83333333  2.16666667] ; [74.16666667 14.83333333],0
u2,1,0.155685,2.015647,[2 6] ; [24 22],[3.85185185 4.14814815] ; [22.14814815 23.85185185],0
p9,1,0.191717,1.704371,[7 6] ; [61 24],[9.02040816 3.97959184] ; [58.97959184 26.02040816],0
s8,1,0.278303,1.175361,[ 1 12] ; [18 71],[ 2.42156863 10.57843137] ; [16.57843137 72.42156863],0
p11,1,0.280972,1.162382,[7 6] ; [62 28],[8.70873786 4.29126214] ; [60.29126214 29.70873786],0
b4,1,0.281141,1.161568,[4 9] ; [42 48],[5.80582524 7.19417476] ; [40.19417476 49.80582524],0
b1,1,0.281141,1.161568,[4 9] ; [42 48],[5.80582524 7.19417476] ; [40.19417476 49.80582524],0
a6,1,0.304973,1.052321,[6 7] ; [55 35],[7.69902913 5.30097087] ; [53.30097087 36.69902913],0
s7,1,0.390927,0.736058,[4 9] ; [17 67],[ 2.81443299 10.18556701] ; [18.18556701 65.81443299],0
r1,1,0.40394,0.696567,[6 7] ; [52 37],[7.39215686 5.60784314] ; [50.60784314 38.39215686],0
d3,1,0.406643,0.688595,[4 8] ; [20 69],[2.85148515 9.14851485] ; [21.14851485 67.85148515],0
a4,1,0.423961,0.639309,[ 2 11] ; [23 67],[3.15533981 9.84466019] ; [21.84466019 68.15533981],0
n4,1,0.427699,0.629063,[7 6] ; [58 31],[8.28431373 4.71568627] ; [56.71568627 32.28431373],0
u1,1,0.447009,0.578225,[ 1 12] ; [ 3 87],[ 0.50485437 12.49514563] ; [ 3.49514563 86.50485437],0
d1,1,0.447009,0.578225,[ 1 12] ; [ 3 87],[ 0.50485437 12.49514563] ; [ 3.49514563 86.50485437],0
a3,1,0.459332,0.547523,[5 8] ; [44 45],[6.24509804 6.75490196] ; [42.75490196 46.24509804],0
s1,1,0.459821,0.546331,[ 1 12] ; [ 3 85],[ 0.51485149 12.48514851] ; [ 3.48514851 84.51485149],0
n2,1,0.509629,0.434829,[2 2] ; [22 11],[2.59459459 1.40540541] ; [21.40540541 11.59459459],0
p8,1,0.51443,0.425045,[7 6] ; [38 48],[5.90909091 7.09090909] ; [39.09090909 46.90909091],0
s6,1,0.586537,0.295785,[5 7] ; [30 59],[4.15841584 7.84158416] ; [30.84158416 58.15841584],0
p6,1,0.613853,0.254602,[ 3 10] ; [26 61],[3.77 9.23] ; [25.23 61.77],0
a2,1,0.634166,0.226454,[ 1 12] ; [11 79],[ 1.51456311 11.48543689] ; [10.48543689 79.51456311],0
r2,1,0.659117,0.194598,[10  3] ; [73 16],[10.57843137  2.42156863] ; [72.42156863 16.57843137],0
r4,1,0.715177,0.133161,[8 5] ; [60 30],[8.58252427 4.41747573] ; [59.41747573 30.58252427],0
u3,1,0.731881,0.117391,[4 4] ; [20 26],[3.55555556 4.44444444] ; [20.44444444 25.55555556],0
a5,1,0.738252,0.111669,[6 7] ; [46 44],[6.5631068 6.4368932] ; [45.4368932 44.5631068],0
n1,1,0.77271,0.083424,[2 2] ; [14 19],[1.72972973 2.27027027] ; [14.27027027 18.72972973],0
d2,1,0.783242,0.075679,[ 3 10] ; [24 66],[3.40776699 9.59223301] ; [23.59223301 66.40776699],0
p4,1,0.788796,0.071757,[6 7] ; [38 52],[5.55339806 7.44660194] ; [38.44660194 51.55339806],0
n5,1,0.792639,0.069109,[9 4] ; [64 24],[9.3960396 3.6039604] ; [63.6039604 24.3960396],0
n3,1,0.798074,0.065455,[3 1] ; [22 10],[2.77777778 1.22222222] ; [22.22222222  9.77777778],0
a7,1,0.830228,0.045971,[7 5] ; [49 40],[6.65346535 5.34653465] ; [49.34653465 39.65346535],0
p2,1,0.854191,0.033773,[9 4] ; [60 30],[8.70873786 4.29126214] ; [60.29126214 29.70873786],0
b5,1,0.855804,0.033021,[8 5] ; [53 37],[7.69902913 5.30097087] ; [53.30097087 36.69902913],0
p12,1,0.899215,0.016041,[ 1 12] ; [ 6 83],[ 0.89215686 12.10784314] ; [ 6.10784314 82.89215686],0
d5,1,0.912805,0.011991,[5 7] ; [39 51],[5.17647059 6.82352941] ; [38.82352941 51.17647059],0
s5,1,0.946461,0.004509,[ 2 10] ; [14 74],[ 1.92 10.08] ; [14.08 73.92],0
v1,1,0.952457,0.003555,[5 8] ; [35 54],[5.09803922 7.90196078] ; [34.90196078 54.09803922],0
p3,1,0.962106,0.002257,[5 8] ; [34 56],[4.9223301 8.0776699] ; [34.0776699 55.9223301],0
p10,1,0.970679,0.001351,[8 5] ; [54 33],[8.06 4.94] ; [53.94 33.06],0
r3,1,0.977614,0.000787,[10  3] ; [68 20],[10.03960396  2.96039604] ; [67.96039604 20.03960396],0
p5,1,0.982723,0.000469,[ 1 12] ; [ 7 82],[ 1.01960784 11.98039216] ; [ 6.98039216 82.01960784],0
