Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,84.885106,[ 25 150] ; [82 42],[ 62.62541806 112.37458194] ; [44.37458194 79.62541806],1
s2,1,0.0,39.579492,[ 45 126] ; [78 46],[71.29830508 99.70169492] ; [51.70169492 72.29830508],1
s3,1,0.0,34.461014,[ 64 106] ; [89 34],[88.77133106 81.22866894] ; [64.22866894 58.77133106],1
s6,1,0.0,26.692239,[84 84] ; [98 25],[105.07216495  62.92783505] ; [76.92783505 46.07216495],1
p7,1,2e-06,22.791263,[84 84] ; [94 27],[103.47404844  64.52595156] ; [74.52595156 46.47404844],1
a3,1,1.1e-05,19.27069,[84 91] ; [91 33],[102.42474916  72.57525084] ; [72.57525084 51.42474916],1
s5,1,5e-05,16.435059,[ 32 136] ; [49 71],[ 47.25 120.75] ; [33.75 86.25],1
p6,1,0.000104,15.067747,[ 41 131] ; [55 66],[ 56.35494881 115.64505119] ; [39.64505119 81.35494881],1
v3,1,0.000397,12.547831,[ 38 133] ; [51 72],[ 51.76530612 119.23469388] ; [37.23469388 85.76530612],1
a5,1,0.00097,10.884335,[82 93] ; [82 42],[95.98662207 79.01337793] ; [68.01337793 55.98662207],1
p5,1,0.001611,9.94661,[  9 164] ; [ 20 103],[ 16.94932432 156.05067568] ; [ 12.05067568 110.94932432],0
b2,1,0.002823,8.918579,[23 70] ; [40 47],[32.55 60.45] ; [30.45 56.55],0
b3,1,0.002823,8.918579,[23 70] ; [40 47],[32.55 60.45] ; [30.45 56.55],0
p3,1,0.003828,8.363852,[ 66 108] ; [68 56],[78.24161074 95.75838926] ; [55.75838926 68.24161074],0
p8,1,0.003916,8.322521,[77 95] ; [76 47],[89.20677966 82.79322034] ; [63.79322034 59.20677966],0
p10,1,0.00445,8.090308,[130  40] ; [110  13],[139.24914676  30.75085324] ; [100.75085324  22.24914676],0
p4,1,0.00528,7.780825,[73 99] ; [73 51],[84.83783784 87.16216216] ; [61.16216216 62.83783784],0
u3,1,0.005687,7.646789,[43 47] ; [25  8],[49.75609756 40.24390244] ; [18.24390244 14.75609756],0
n4,1,0.006232,7.481976,[112  62] ; [98 26],[122.61744966  51.38255034] ; [87.38255034 36.61744966],0
n5,1,0.009498,6.726738,[111  60] ; [97 26],[120.97959184  50.02040816] ; [87.02040816 35.97959184],0
p2,1,0.018374,5.560119,[135  38] ; [109  14],[142.60810811  30.39189189] ; [101.39189189  21.60810811],0
n1,1,0.040333,4.203809,[14 29] ; [17 13],[18.26027397 24.73972603] ; [12.73972603 17.26027397],0
v1,1,0.042394,4.119401,[72 96] ; [67 55],[80.52413793 87.47586207] ; [58.47586207 63.52413793],0
d2,1,0.059375,3.554763,[ 20 154] ; [ 24 100],[ 25.69127517 148.30872483] ; [ 18.30872483 105.69127517],0
n6,1,0.082188,3.021089,[137  36] ; [107  16],[142.60810811  30.39189189] ; [101.39189189  21.60810811],0
d4,1,0.094485,2.796252,[96 79] ; [80 44],[103.01003344  71.98996656] ; [72.98996656 51.01003344],0
b4,1,0.100841,2.692195,[107  68] ; [64 60],[100.08361204  74.91638796] ; [70.91638796 53.08361204],0
s4,1,0.106352,2.607612,[ 25 147] ; [27 97],[ 30.21621622 141.78378378] ; [ 21.78378378 102.21621622],0
a1,1,0.110153,2.552019,[  9 166] ; [  2 122],[  6.43812709 168.56187291] ; [  4.56187291 119.43812709],0
u1,1,0.133208,2.254713,[  5 170] ; [  8 116],[  7.60869565 167.39130435] ; [  5.39130435 118.60869565],0
u2,1,0.171382,1.870815,[47 44] ; [21 11],[50.30894309 40.69105691] ; [17.69105691 14.30894309],0
a2,1,0.210905,1.565204,[  8 167] ; [ 10 114],[ 10.53511706 164.46488294] ; [  7.46488294 116.53511706],0
v2,1,0.225297,1.470309,[76 89] ; [64 56],[81.05263158 83.94736842] ; [58.94736842 61.05263158],0
s1,1,0.2416,1.371233,[  4 167] ; [  6 118],[  5.79661017 165.20338983] ; [  4.20338983 119.79661017],0
a7,1,0.269779,1.217869,[112  62] ; [72 52],[107.43624161  66.56375839] ; [76.56375839 47.43624161],0
b5,1,0.286008,1.138316,[104  71] ; [66 58],[99.49832776 75.50167224] ; [70.50167224 53.49832776],0
r2,1,0.287131,1.133027,[152  21] ; [111  10],[154.7585034  18.2414966] ; [108.2414966  12.7585034],0
a8,1,0.290282,1.118315,[ 20 142] ; [20 99],[ 23.06049822 138.93950178] ; [ 16.93950178 102.06049822],0
