Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,49.441322,[73 15] ; [ 8 34],[54.83076923 33.16923077] ; [26.16923077 15.83076923],1
p11,1,7e-05,15.812666,[67 21] ; [17 25],[56.86153846 31.13846154] ; [27.13846154 14.86153846],1
p2,1,8.3e-05,15.498013,[70 18] ; [19 23],[60.24615385 27.75384615] ; [28.75384615 13.24615385],1
r4,1,0.002011,9.539202,[71 17] ; [23 19],[63.63076923 24.36923077] ; [30.36923077 11.63076923],0
v4,1,0.002483,9.153178,[83  5] ; [32 10],[77.84615385 10.15384615] ; [37.15384615  4.84615385],0
d2,1,0.003405,8.57665,[18 70] ; [19 23],[25.04615385 62.95384615] ; [11.95384615 30.04615385],0
v1,1,0.011439,6.395832,[39 49] ; [ 9 33],[32.49230769 55.50769231] ; [15.50769231 26.49230769],0
n5,1,0.012174,6.285356,[36 51] ; [ 8 34],[29.6744186 57.3255814] ; [14.3255814 27.6744186],0
p3,1,0.016092,5.792824,[33 55] ; [ 7 35],[27.07692308 60.92307692] ; [12.92307692 29.07692308],0
p8,1,0.02852,4.79634,[43 45] ; [12 30],[37.23076923 50.76923077] ; [17.76923077 24.23076923],0
r3,1,0.031702,4.614522,[78 10] ; [31 11],[73.78461538 14.21538462] ; [35.21538462  6.78461538],0
s8,1,0.079506,3.074981,[17 71] ; [ 3 38],[13.64341085 74.35658915] ; [ 6.35658915 34.64341085],0
a7,1,0.082839,3.008299,[63 24] ; [24 18],[58.6744186 28.3255814] ; [28.3255814 13.6744186],0
b3,1,0.098262,2.733534,[12 27] ; [ 3 21],[ 9.28571429 29.71428571] ; [ 5.71428571 18.28571429],0
b2,1,0.098262,2.733534,[12 27] ; [ 3 21],[ 9.28571429 29.71428571] ; [ 5.71428571 18.28571429],0
a5,1,0.106732,2.601961,[51 37] ; [18 24],[46.70769231 41.29230769] ; [22.29230769 19.70769231],0
a6,1,0.107876,2.585059,[53 35] ; [19 23],[48.73846154 39.26153846] ; [23.26153846 18.73846154],0
b1,1,0.108265,2.579365,[33 55] ; [22 20],[37.23076923 50.76923077] ; [17.76923077 24.23076923],0
r2,1,0.116617,2.462177,[75 13] ; [31 11],[71.75384615 16.24615385] ; [34.24615385  7.75384615],0
s7,1,0.123835,2.368135,[21 65] ; [ 5 35],[17.74603175 68.25396825] ; [ 8.25396825 31.74603175],0
d3,1,0.125386,2.348716,[59 27] ; [23 19],[55.09375 30.90625] ; [26.90625 15.09375],0
v3,1,0.154762,2.024677,[22 63] ; [ 6 35],[18.88888889 66.11111111] ; [ 9.11111111 31.88888889],0
u2,1,0.158035,1.992925,[23 16] ; [ 7 11],[20.52631579 18.47368421] ; [9.47368421 8.52631579],0
s1,1,0.176912,1.823377,[ 2 86] ; [ 3 39],[ 3.38461538 84.61538462] ; [ 1.61538462 40.38461538],0
p7,1,0.208178,1.58405,[46 42] ; [17 25],[42.64615385 45.35384615] ; [20.35384615 21.64615385],0
d1,1,0.22056,1.500722,[32 56] ; [20 22],[35.2 52.8] ; [16.8 25.2],0
p4,1,0.224064,1.478152,[37 51] ; [13 29],[33.84615385 54.15384615] ; [16.15384615 25.84615385],0
n6,1,0.269737,1.218084,[61 27] ; [25 17],[58.21538462 29.78461538] ; [27.78461538 14.21538462],0
v2,1,0.291171,1.114198,[40 46] ; [15 26],[37.24409449 48.75590551] ; [17.75590551 23.24409449],0
a2,1,0.371568,0.798413,[ 8 80] ; [ 6 36],[ 9.47692308 78.52307692] ; [ 4.52307692 37.47692308],0
n3,1,0.384174,0.757304,[16 14] ; [15  8],[17.54716981 12.45283019] ; [13.45283019  9.54716981],0
b5,1,0.478544,0.50218,[58 30] ; [25 17],[56.18461538 31.81538462] ; [26.81538462 15.18461538],0
u3,1,0.488593,0.479624,[20 19] ; [11  7],[21.21052632 17.78947368] ; [9.78947368 8.21052632],0
s6,1,0.493513,0.468858,[33 54] ; [13 28],[31.265625 55.734375] ; [14.734375 26.265625],0
p1,1,0.54841,0.360173,[ 4 84] ; [ 1 41],[ 3.38461538 84.61538462] ; [ 1.61538462 40.38461538],0
p6,1,0.559665,0.340284,[21 66] ; [ 8 33],[19.7109375 67.2890625] ; [ 9.2890625 31.7109375],0
a4,1,0.564086,0.332678,[21 67] ; [12 30],[22.33846154 65.66153846] ; [10.66153846 31.33846154],0
n2,1,0.575147,0.314146,[20 10] ; [13  9],[19.03846154 10.96153846] ; [13.96153846  8.03846154],0
s5,1,0.599134,0.276304,[16 71] ; [ 6 35],[14.953125 72.046875] ; [ 7.046875 33.953125],0
n1,1,0.599734,0.275398,[ 6 24] ; [ 6 17],[ 6.79245283 23.20754717] ; [ 5.20754717 17.79245283],0
u1,1,0.648217,0.208156,[ 6 82] ; [ 2 40],[ 5.41538462 82.58461538] ; [ 2.58461538 39.41538462],0
r1,1,0.650916,0.204747,[56 32] ; [25 17],[54.83076923 33.16923077] ; [26.16923077 15.83076923],0
s4,1,0.689277,0.15987,[15 73] ; [ 6 36],[14.21538462 73.78461538] ; [ 6.78461538 35.21538462],0
a1,1,0.750903,0.100774,[ 3 85] ; [ 1 41],[ 2.70769231 85.29230769] ; [ 1.29230769 40.70769231],0
b4,1,0.780544,0.077624,[48 40] ; [24 18],[48.73846154 39.26153846] ; [23.26153846 18.73846154],0
a3,1,0.875245,0.024649,[49 39] ; [24 18],[49.41538462 38.58461538] ; [23.58461538 18.41538462],0
d4,1,0.877018,0.023948,[64 24] ; [30 12],[63.63076923 24.36923077] ; [30.36923077 11.63076923],0
s2,1,0.87896,0.023192,[12 76] ; [ 6 35],[12.27906977 75.72093023] ; [ 5.72093023 35.27906977],0
d5,1,0.992462,8.9e-05,[60 27] ; [29 13],[60.02325581 26.97674419] ; [28.97674419 13.02325581],0
a8,1,1.0,0.0,[ 4 78] ; [ 2 39],[ 4. 78.] ; [ 2. 39.],0
