Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,106.955088,[97 27] ; [ 53 188],[50.95890411 73.04109589] ; [ 99.04109589 141.95890411],1
s6,1,0.0,47.376279,[111  18] ; [123 124],[80.28191489 48.71808511] ; [153.71808511  93.28191489],1
s2,1,0.0,39.742754,[84 45] ; [ 79 173],[55.18897638 73.81102362] ; [107.81102362 144.18897638],1
s3,1,1e-06,25.135302,[90 39] ; [107 144],[66.87631579 62.12368421] ; [130.12368421 120.87631579],1
v1,1,7.9e-05,15.575537,[78 49] ; [ 99 149],[59.944 67.056] ; [117.056 130.944],1
a3,1,9e-05,15.337657,[90 40] ; [122 131],[71.95822454 58.04177546] ; [140.04177546 112.95822454],1
p10,1,0.000643,11.647688,[110  18] ; [172  74],[96.51336898 31.48663102] ; [185.48663102  60.51336898],1
s5,1,0.000924,10.973605,[48 76] ; [ 55 191],[34.51891892 89.48108108] ; [ 68.48108108 177.51891892],1
p7,1,0.000947,10.927952,[93 36] ; [133 111],[78.16085791 50.83914209] ; [147.83914209  96.16085791],1
p6,1,0.002951,8.837252,[52 76] ; [ 64 185],[39.38461538 88.61538462] ; [ 76.61538462 172.38461538],0
p9,1,0.003773,8.389811,[114  16] ; [186  62],[103.17460317  26.82539683] ; [196.82539683  51.17460317],0
v2,1,0.005058,7.858682,[73 50] ; [107 137],[60.32697548 62.67302452] ; [119.67302452 124.32697548],0
p5,1,0.005601,7.674511,[ 21 108] ; [ 18 233],[ 13.23947368 115.76052632] ; [ 25.76052632 225.23947368],0
b2,1,0.007806,7.077466,[36 49] ; [32 96],[27.13615023 57.86384977] ; [40.86384977 87.13615023],0
b3,1,0.007806,7.077466,[36 49] ; [32 96],[27.13615023 57.86384977] ; [40.86384977 87.13615023],0
a8,1,0.009027,6.817494,[26 95] ; [ 27 214],[ 17.71546961 103.28453039] ; [ 35.28453039 205.71546961],0
u1,1,0.013901,6.05072,[  9 121] ; [  5 250],[  4.72727273 125.27272727] ; [  9.27272727 245.72727273],0
d2,1,0.016646,5.733276,[ 26 104] ; [ 28 226],[ 18.28125 111.71875] ; [ 35.71875 218.28125],0
a2,1,0.017321,5.663578,[ 13 117] ; [ 10 245],[  7.76623377 122.23376623] ; [ 15.23376623 239.76623377],0
r1,1,0.022482,5.208077,[102  26] ; [175  80],[92.57441253 35.42558747] ; [184.42558747  70.57441253],0
p4,1,0.02531,5.002535,[75 55] ; [114 136],[64.65789474 65.34210526] ; [124.34210526 125.65789474],0
n6,1,0.035533,4.419363,[111  19] ; [192  60],[103.11518325  26.88481675] ; [199.88481675  52.11518325],0
a5,1,0.038105,4.300351,[81 49] ; [130 124],[71.43229167 58.56770833] ; [139.56770833 114.43229167],0
d3,1,0.045853,3.986997,[44 86] ; [112 140],[53.08900524 76.91099476] ; [102.91099476 149.08900524],0
n5,1,0.050509,3.824469,[98 32] ; [164  86],[89.63157895 40.36842105] ; [172.36842105  77.63157895],0
p1,1,0.053026,3.743114,[ 15 114] ; [ 15 236],[ 10.18421053 118.81578947] ; [ 19.81578947 231.18421053],0
v3,1,0.059376,3.554735,[50 78] ; [ 73 175],[41.87234043 86.12765957] ; [ 81.12765957 166.87234043],0
u3,1,0.080583,3.053098,[26 14] ; [64 66],[21.17647059 18.82352941] ; [68.82352941 61.17647059],0
p3,1,0.127434,2.323485,[63 67] ; [102 151],[56.00522193 73.99477807] ; [108.99477807 144.00522193],0
n4,1,0.132599,2.261814,[96 33] ; [170  84],[89.5926893 39.4073107] ; [176.4073107  77.5926893],0
p8,1,0.163542,1.941169,[67 62] ; [111 139],[60.58575198 68.41424802] ; [117.41424802 132.58575198],0
a7,1,0.166907,1.910504,[78 51] ; [171  82],[84.08638743 44.91361257] ; [164.91361257  88.08638743],0
p11,1,0.169945,1.883427,[105  25] ; [190  65],[99.61038961 30.38961039] ; [195.38961039  59.61038961],0
a4,1,0.171497,1.869813,[37 93] ; [ 56 197],[31.56657963 98.43342037] ; [ 61.43342037 191.56657963],0
p12,1,0.179652,1.800504,[ 10 119] ; [ 11 238],[  7.16666667 121.83333333] ; [ 13.83333333 235.16666667],0
