Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a8,1,0.017718,5.6238,[ 2 25] ; [2 2],[ 3.48387097 23.51612903] ; [0.51612903 3.48387097],0
s8,1,0.052263,3.767325,[ 8 22] ; [3 1],[ 9.70588235 20.29411765] ; [1.29411765 2.70588235],0
d5,1,0.121445,2.398589,[25  5] ; [2 2],[23.82352941  6.17647059] ; [3.17647059 0.82352941],0
d4,1,0.133002,2.257105,[24  5] ; [2 2],[22.84848485  6.15151515] ; [3.15151515 0.84848485],0
v1,1,0.143391,2.14119,[11 19] ; [3 1],[12.35294118 17.64705882] ; [1.64705882 2.35294118],0
s2,1,0.185414,1.753684,[12 18] ; [3 1],[13.23529412 16.76470588] ; [1.76470588 2.23529412],0
s7,1,0.205537,1.602586,[12 17] ; [3 1],[13.18181818 15.81818182] ; [1.81818182 2.18181818],0
d1,1,0.233304,1.420602,[17 13] ; [1 3],[15.88235294 14.11764706] ; [2.11764706 1.88235294],0
p8,1,0.33602,0.925556,[ 8 22] ; [2 2],[ 8.82352941 21.17647059] ; [1.17647059 2.82352941],0
d2,1,0.360505,0.836132,[21  8] ; [2 2],[20.21212121  8.78787879] ; [2.78787879 1.21212121],0
p1,1,0.381768,0.765,[ 3 27] ; [1 3],[ 3.52941176 26.47058824] ; [0.47058824 3.52941176],0
s1,1,0.381768,0.765,[ 3 27] ; [1 3],[ 3.52941176 26.47058824] ; [0.47058824 3.52941176],0
s3,1,0.412339,0.672047,[16 14] ; [3 1],[16.76470588 13.23529412] ; [2.23529412 1.76470588],0
b1,1,0.484034,0.489762,[17 13] ; [3 1],[17.64705882 12.35294118] ; [2.35294118 1.64705882],0
d3,1,0.484034,0.489762,[17 13] ; [3 1],[17.64705882 12.35294118] ; [2.35294118 1.64705882],0
a6,1,0.484034,0.489762,[17 13] ; [3 1],[17.64705882 12.35294118] ; [2.35294118 1.64705882],0
p4,1,0.508688,0.436765,[14 16] ; [2 1],[14.54545455 15.45454545] ; [1.45454545 1.54545455],0
p3,1,0.512336,0.429293,[10 20] ; [2 2],[10.58823529 19.41176471] ; [1.41176471 2.58823529],0
p6,1,0.59015,0.29011,[ 6 24] ; [1 2],[ 6.36363636 23.63636364] ; [0.63636364 2.36363636],0
a5,1,0.606238,0.26569,[19 11] ; [2 2],[18.52941176 11.47058824] ; [2.47058824 1.52941176],0
p7,1,0.658332,0.195556,[14 16] ; [1 2],[13.63636364 16.36363636] ; [1.36363636 1.63636364],0
p2,1,0.702665,0.145714,[18 12] ; [2 2],[17.64705882 12.35294118] ; [2.35294118 1.64705882],0
b4,1,0.73789,0.111989,[20 10] ; [3 1],[20.29411765  9.70588235] ; [2.70588235 1.29411765],0
a3,1,0.73789,0.111989,[20 10] ; [3 1],[20.29411765  9.70588235] ; [2.70588235 1.29411765],0
b2,1,0.750277,0.101299,[ 4 18] ; [1 3],[ 4.23076923 17.76923077] ; [0.76923077 3.23076923],0
b3,1,0.750277,0.101299,[ 4 18] ; [1 3],[ 4.23076923 17.76923077] ; [0.76923077 3.23076923],0
p11,1,0.800854,0.063626,[17 13] ; [2 2],[16.76470588 13.23529412] ; [2.23529412 1.76470588],0
p10,1,0.908893,0.013095,[11 19] ; [1 2],[10.90909091 19.09090909] ; [1.09090909 1.90909091],0
a7,1,0.948428,0.004184,[14 15] ; [2 2],[14.06060606 14.93939394] ; [1.93939394 2.06060606],0
v2,1,0.948428,0.004184,[14 15] ; [2 2],[14.06060606 14.93939394] ; [1.93939394 2.06060606],0
b5,1,1.0,0.0,[15 15] ; [2 2],[15. 15.] ; [2. 2.],0
a4,1,1.0,0.0,[15 15] ; [2 2],[15. 15.] ; [2. 2.],0
