Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-05,19.602707,[176 157] ; [17 54],[159.08168317 173.91831683] ; [33.91831683 37.08168317],1
p4,1,3.1e-05,17.374945,[218 119] ; [27 44],[202.36519608 134.63480392] ; [42.63480392 28.36519608],1
p10,1,3.7e-05,17.015305,[292  43] ; [47 23],[280.40740741  54.59259259] ; [58.59259259 11.40740741],1
p9,1,7.2e-05,15.746701,[297  36] ; [49 20],[286.6119403  46.3880597] ; [59.3880597  9.6119403],1
p7,1,0.000125,14.721038,[225 103] ; [30 38],[211.21212121 116.78787879] ; [43.78787879 24.21212121],1
p11,1,0.000655,11.611963,[265  73] ; [42 29],[253.70660147  84.29339853] ; [53.29339853 17.70660147],1
n6,1,0.00124,10.430506,[286  46] ; [50 21],[276.80397022  55.19602978] ; [59.19602978 11.80397022],0
n5,1,0.001875,9.667608,[261  73] ; [43 28],[250.70617284  83.29382716] ; [53.29382716 17.70617284],0
n4,1,0.003055,8.774073,[264  72] ; [44 27],[254.27027027  81.72972973] ; [53.72972973 17.27027027],0
s1,1,0.003551,8.500371,[ 11 322] ; [ 8 62],[ 15.69975186 317.30024814] ; [ 3.30024814 66.69975186],0
p3,1,0.013488,6.103963,[173 164] ; [25 46],[163.54411765 173.45588235] ; [34.45588235 36.54411765],0
v4,1,0.014481,5.978499,[324  11] ; [64  7],[320.14778325  14.85221675] ; [67.85221675  3.14778325],0
a7,1,0.015643,5.842567,[251  85] ; [43 28],[242.71253071  93.28746929] ; [51.28746929 19.71253071],0
s7,1,0.022873,5.178153,[226 100] ; [35 29],[218.16923077 107.83076923] ; [42.83076923 21.16923077],0
a6,1,0.024979,5.025324,[230 107] ; [38 32],[221.90663391 115.09336609] ; [46.09336609 23.90663391],0
d5,1,0.046397,3.967113,[283  53] ; [52 18],[277.24137931  58.75862069] ; [57.75862069 12.24137931],0
p6,1,0.04894,3.877409,[138 197] ; [20 50],[130.69135802 204.30864198] ; [27.30864198 42.69135802],0
r2,1,0.049841,3.846804,[322  11] ; [65  6],[318.98762376  14.01237624] ; [68.01237624  2.98762376],0
u4,1,0.055645,3.662666,[  6 332] ; [ 4 67],[  8.26405868 329.73594132] ; [ 1.73594132 69.26405868],0
d4,1,0.070227,3.277702,[293  44] ; [55 15],[288.14742015  48.85257985] ; [59.85257985 10.14742015],0
s8,1,0.072673,3.221585,[205 132] ; [35 36],[198.23529412 138.76470588] ; [41.76470588 29.23529412],0
d3,1,0.0753,3.163526,[243  94] ; [43 27],[236.81081081 100.18918919] ; [49.18918919 20.81081081],0
