Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000102,15.100558,[40  9] ; [24 30],[30.44660194 18.55339806] ; [33.55339806 20.44660194],1
p7,1,0.000269,13.275318,[25 24] ; [ 9 44],[16.33333333 32.66666667] ; [17.66666667 35.33333333],1
p6,1,0.00038,12.629383,[16 32] ; [ 3 50],[ 9.02970297 38.97029703] ; [ 9.97029703 43.02970297],1
v4,1,0.000771,11.309243,[42  6] ; [31 23],[34.35294118 13.64705882] ; [38.64705882 15.35294118],1
r4,1,0.000902,11.017926,[32 17] ; [18 37],[23.55769231 25.44230769] ; [26.44230769 28.55769231],1
n6,1,0.005483,7.712963,[31 17] ; [20 34],[24. 24.] ; [27. 27.],0
s2,1,0.005813,7.607256,[12 37] ; [ 3 52],[ 7.06730769 41.93269231] ; [ 7.93269231 47.06730769],0
b5,1,0.011103,6.44883,[36 13] ; [27 28],[29.68269231 19.31730769] ; [33.31730769 21.68269231],0
p9,1,0.012569,6.228764,[27 21] ; [16 35],[20.84848485 27.15151515] ; [22.15151515 28.84848485],0
p4,1,0.014003,6.037791,[16 32] ; [ 7 47],[10.82352941 37.17647059] ; [12.17647059 41.82352941],0
s1,1,0.021863,5.256666,[ 1 48] ; [ 8 46],[ 4.2815534 44.7184466] ; [ 4.7184466 49.2815534],0
a1,1,0.023572,5.125878,[ 1 48] ; [ 8 47],[ 4.24038462 44.75961538] ; [ 4.75961538 50.24038462],0
p3,1,0.032461,4.573967,[16 33] ; [ 8 46],[11.41747573 37.58252427] ; [12.58252427 41.41747573],0
n1,1,0.044991,4.018993,[ 2 11] ; [13 14],[4.875 8.125] ; [10.125 16.875],0
s7,1,0.06765,3.33913,[11 35] ; [ 5 45],[ 7.66666667 38.33333333] ; [ 8.33333333 41.66666667],0
v1,1,0.077427,3.118094,[16 32] ; [10 45],[12.11650485 35.88349515] ; [13.88349515 41.11650485],0
a5,1,0.084028,2.985211,[22 27] ; [34 21],[26.38461538 22.61538462] ; [29.61538462 25.38461538],0
s4,1,0.087689,2.9163,[ 9 40] ; [ 4 51],[ 6.125 42.875] ; [ 6.875 48.125],0
d3,1,0.093915,2.805959,[30 17] ; [26 29],[25.80392157 21.19607843] ; [30.19607843 24.80392157],0
b3,1,0.097878,2.739784,[ 5 15] ; [18 20],[ 7.93103448 12.06896552] ; [15.06896552 22.93103448],0
b2,1,0.097878,2.739784,[ 5 15] ; [18 20],[ 7.93103448 12.06896552] ; [15.06896552 22.93103448],0
n3,1,0.110669,2.544643,[9 5] ; [ 9 15],[6.63157895 7.36842105] ; [11.36842105 12.63157895],0
p8,1,0.135688,2.22619,[15 33] ; [10 44],[11.76470588 36.23529412] ; [13.23529412 40.76470588],0
