Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,39.918389,[49  2] ; [17 30],[34.34693878 16.65306122] ; [31.65306122 15.34693878],1
b4,1,0.608563,0.262273,[25 26] ; [26 22],[26.27272727 24.72727273] ; [24.72727273 23.27272727],0
v3,1,0.626109,0.237374,[10 37] ; [12 35],[11. 36.] ; [11. 36.],0
a8,1,0.631399,0.230168,[ 3 46] ; [ 4 42],[ 3.61052632 45.38947368] ; [ 3.38947368 42.61052632],0
s4,1,0.634454,0.226069,[ 3 48] ; [ 4 44],[ 3.60606061 47.39393939] ; [ 3.39393939 44.60606061],0
s3,1,0.639371,0.219566,[12 39] ; [13 34],[13.01020408 37.98979592] ; [11.98979592 35.01020408],0
a4,1,0.736996,0.112785,[20 31] ; [20 27],[20.81632653 30.18367347] ; [19.18367347 27.81632653],0
d1,1,0.741067,0.109191,[24 27] ; [21 27],[23.18181818 27.81818182] ; [21.81818182 26.18181818],0
v1,1,0.789449,0.071303,[12 39] ; [10 37],[11.44897959 39.55102041] ; [10.55102041 36.44897959],0
a2,1,0.878426,0.023398,[ 8 43] ; [ 7 41],[ 7.72727273 43.27272727] ; [ 7.27272727 40.72727273],0
a5,1,0.882372,0.021893,[29 22] ; [28 20],[29.36363636 21.63636364] ; [27.63636364 20.36363636],0
n1,1,0.895102,0.017385,[ 8 10] ; [13 15],[8.2173913 9.7826087] ; [12.7826087 15.2173913],0
s7,1,0.895755,0.017168,[ 7 41] ; [ 7 38],[ 7.22580645 40.77419355] ; [ 6.77419355 38.22580645],0
p6,1,0.916037,0.011115,[ 2 49] ; [ 2 44],[ 2.10309278 48.89690722] ; [ 1.89690722 44.10309278],0
d5,1,0.970154,0.0014,[31 20] ; [29 19],[30.90909091 20.09090909] ; [29.09090909 18.90909091],0
s5,1,0.978746,0.00071,[ 3 44] ; [ 3 45],[ 2.96842105 44.03157895] ; [ 3.03157895 44.96842105],0
