Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.5e-05,18.713318,[56 75] ; [82 35],[72.89516129 58.10483871] ; [65.10483871 51.89516129],1
p4,1,4.9e-05,16.479813,[47 90] ; [71 48],[63.1484375 73.8515625] ; [54.8515625 64.1484375],1
v3,1,7.2e-05,15.752551,[34 99] ; [57 57],[49. 84.] ; [42. 72.],1
r1,1,9.8e-05,15.178922,[101  38] ; [109  10],[113.13953488  25.86046512] ; [96.86046512 22.13953488],1
p2,1,0.000302,13.058919,[100  39] ; [107  12],[111.52325581  27.47674419] ; [95.47674419 23.52325581],1
p3,1,0.000616,11.728116,[45 93] ; [64 55],[58.52918288 79.47081712] ; [50.47081712 68.52918288],1
n5,1,0.000968,10.887545,[77 60] ; [91 29],[89.55642023 47.44357977] ; [78.44357977 41.55642023],1
p8,1,0.001786,9.756928,[52 86] ; [67 50],[64.4 73.6] ; [54.6 62.4],0
p5,1,0.002094,9.465364,[  1 138] ; [ 10 107],[  5.97265625 133.02734375] ; [  5.02734375 111.97265625],0
p11,1,0.00255,9.104647,[102  37] ; [106  14],[111.62934363  27.37065637] ; [96.37065637 23.62934363],0
s8,1,0.003734,8.409007,[ 20 119] ; [35 85],[ 29.51737452 109.48262548] ; [25.48262548 94.51737452],0
s5,1,0.005084,7.84916,[ 10 123] ; [23 95],[ 17.48605578 115.51394422] ; [ 15.51394422 102.48605578],0
p7,1,0.011181,6.436298,[72 66] ; [80 38],[81.9375 56.0625] ; [70.0625 47.9375],0
n4,1,0.012955,6.17522,[92 47] ; [96 24],[100.8957529  38.1042471] ; [87.1042471 32.8957529],0
a5,1,0.021881,5.255211,[87 52] ; [91 29],[95.52895753 43.47104247] ; [82.47104247 37.52895753],0
p10,1,0.030449,4.683766,[91 47] ; [93 26],[98.80155642 39.19844358] ; [85.19844358 33.80155642],0
p12,1,0.032157,4.590123,[  1 138] ; [  6 112],[  3.78599222 135.21400778] ; [  3.21400778 114.78599222],0
